RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,20.97,53.07, None, None, None, None, None, None, None, None, None, None, None, None, 15.4, None, None, None, None,8.63, None, None, None, None,2016-07-01 00:00:00, None,27
None, None, None, None,20.57,53.94, None, None, None, None, None, None, None, None, None, None, None, None, 15.49, None, None, None, None,8.28, None, None, None, None,2016-07-01 01:00:00, None,27
None, None, None, None,12.12,56.24, None, None, None, None, None, None, None, None, None, None, None, None, 14.32, None, None, None, None,14.44, None, None, None, None,2016-07-01 02:00:00, None,27
None, None, None, None,3.217,97.8, None, None, None, None, None, None, None, None, None, None, None, None, 14.43, None, None, None, None,40.84, None, None, None, None,2016-07-01 03:00:00, None,27
None, None, None, None,5.43,187.7, None, None, None, None, None, None, None, None, None, None, None, None, 13.85, None, None, None, None,15.88, None, None, None, None,2016-07-01 04:00:00, None,27
None, None, None, None,5.62,188.4, None, None, None, None, None, None, None, None, None, None, None, None, 13.04, None, None, None, None,22.06, None, None, None, None,2016-07-01 05:00:00, None,27
None, None, None, None,4.36,184.1, None, None, None, None, None, None, None, None, None, None, None, None, 12.89, None, None, None, None,24.31, None, None, None, None,2016-07-01 06:00:00, None,27
None, None, None, None,5.429,173.0, None, None, None, None, None, None, None, None, None, None, None, None, 13.22, None, None, None, None,21.49, None, None, None, None,2016-07-01 07:00:00, None,27
None, None, None, None,4.541,177.9, None, None, None, None, None, None, None, None, None, None, None, None, 15.74, None, None, None, None,30.01, None, None, None, None,2016-07-01 08:00:00, None,27
None, None, None, None,3.726,188.0, None, None, None, None, None, None, None, None, None, None, None, None, 17.21, None, None, None, None,39.3, None, None, None, None,2016-07-01 09:00:00, None,27
None, None, None, None,5.574,197.7, None, None, None, None, None, None, None, None, None, None, None, None, 17.8, None, None, None, None,32.99, None, None, None, None,2016-07-01 10:00:00, None,27
None, None, None, None,6.211,214.5, None, None, None, None, None, None, None, None, None, None, None, None, 17.46, None, None, None, None,23.45, None, None, None, None,2016-07-01 11:00:00, None,27
None, None, None, None,6.296,223.6, None, None, None, None, None, None, None, None, None, None, None, None, 17.0, None, None, None, None,21.0, None, None, None, None,2016-07-01 12:00:00, None,27
None, None, None, None,4.159,235.8, None, None, None, None, None, None, None, None, None, None, None, None, 19.53, None, None, None, None,33.62, None, None, None, None,2016-07-01 13:00:00, None,27
None, None, None, None,6.207,220.8, None, None, None, None, None, None, None, None, None, None, None, None, 15.98, None, None, None, None,25.0, None, None, None, None,2016-07-01 14:00:00, None,27
None, None, None, None,7.78,224.2, None, None, None, None, None, None, None, None, None, None, None, None, 12.32, None, None, None, None,21.5, None, None, None, None,2016-07-01 15:00:00, None,27
None, None, None, None,3.823,222.8, None, None, None, None, None, None, None, None, None, None, None, None, 13.54, None, None, None, None,32.65, None, None, None, None,2016-07-01 16:00:00, None,27
