AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,11.0, None,2018-06-11,-0.5,6.8,24,,,,,
,0.0, None,2018-06-12,-2.2,12.3,24,,,,,
,15.0, None,2018-06-13,2.6,11.1,24,,,,,
,3.0, None,2018-06-14,2.0,8.0,24,,,,,
,5.0, None,2018-06-15,2.7,11.0,24,,,,,
,0.0, None,2018-06-16,1.9,17.6,24,,,,,
,0.0, None,2018-06-17,3.3,19.4,24,,,,,
,,,2018-06-11 00:00:00, None, None,24,503.0,14.0, None, None,3.1
,,,2018-06-11 01:00:00, None, None,24,503.0,14.0, None, None,3.8
,,,2018-06-11 02:00:00, None, None,24,503.0,14.0, None, None,2.7
,,,2018-06-11 03:00:00, None, None,24,505.0,14.0, None, None,1.2
,,,2018-06-11 04:00:00, None, None,24,506.0,14.0, None, None,0.3
,,,2018-06-11 05:00:00, None, None,24,507.0,13.0, None, None,0.1
,,,2018-06-11 06:00:00, None, None,24,507.0,13.0, None, None,0.1
,,,2018-06-11 07:00:00, None, None,24,507.0,13.0, None, None,0.2
,,,2018-06-11 08:00:00, None, None,24,507.0,13.0, None, None,0.2
,,,2018-06-11 09:00:00, None, None,24,507.0,13.0, None, None,0.0
,,,2018-06-11 10:00:00, None, None,24,507.0,13.0, None, None,0.0
,,,2018-06-11 11:00:00, None, None,24,507.0,13.0, None, None,-0.2
,,,2018-06-11 12:00:00, None, None,24,508.0,13.0, None, None,-0.4
,,,2018-06-11 13:00:00, None, None,24,510.0,13.0, None, None,-0.4
,,,2018-06-11 14:00:00, None, None,24,511.0,13.0, None, None,-0.4
,,,2018-06-11 15:00:00, None, None,24,512.0,13.0, None, None,-0.1
,,,2018-06-11 16:00:00, None, None,24,512.0,13.0, 0.0, None,0.2
,,,2018-06-11 17:00:00, None, None,24,512.0,13.0, None, None,0.9
,,,2018-06-11 18:00:00, None, None,24,512.0,13.0, None, None,2.0
,,,2018-06-11 19:00:00, None, None,24,511.0,13.0, None, None,2.8
,,,2018-06-11 20:00:00, None, None,24,511.0,14.0, None, None,3.5
,,,2018-06-11 21:00:00, None, None,24,511.0,14.0, None, None,4.3
,,,2018-06-11 22:00:00, None, None,24,511.0,14.0, None, None,5.1
,,,2018-06-11 23:00:00, None, None,24,515.0,14.0, None, None,1.6
