RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
61.99, None, None, None, 3.08, 273.4, None, None, None, None, None, None, None, None, None, None, None, None, 14.02, None, None, None, None, 34.41, None, None, None, None,2016-08-12 00:01:00,33
61.25, None, None, None, 4.572, 316.5, None, None, None, None, None, None, None, None, None, None, None, None, 14.36, None, None, None, None, 43.07, None, None, None, None,2016-08-12 01:01:00,33
57.85, None, None, None, 3.053, 335.9, None, None, None, None, None, None, None, None, None, None, None, None, 15.09, None, None, None, None, 32.23, None, None, None, None,2016-08-12 02:01:00,33
66.35, None, None, None, 3.215, 311.6, None, None, None, None, None, None, None, None, None, None, None, None, 13.55, None, None, None, None, 21.51, None, None, None, None,2016-08-12 03:01:00,33
66.25, None, None, None, 5.05, 314.5, None, None, None, None, None, None, None, None, None, None, None, None, 13.41, None, None, None, None, 32.46, None, None, None, None,2016-08-12 04:01:00,33
59.82, None, None, None, 3.318, 296.2, None, None, None, None, None, None, None, None, None, None, None, None, 14.13, None, None, None, None, 27.42, None, None, None, None,2016-08-12 05:01:00,33
62.25, None, None, None, 3.153, 322.4, None, None, None, None, None, None, None, None, None, None, None, None, 13.62, None, None, None, None, 19.77, None, None, None, None,2016-08-12 06:01:00,33
62.55, None, None, None, 3.185, 17.49, None, None, None, None, None, None, None, None, None, None, None, None, 13.52, None, None, None, None, 32.81, None, None, None, None,2016-08-12 07:01:00,33
54.94, None, None, None, 4.28, 44.27, None, None, None, None, None, None, None, None, None, None, None, None, 16.44, None, None, None, None, 29.94, None, None, None, None,2016-08-12 08:01:00,33
56.72, None, None, None, 4.122, 60.62, None, None, None, None, None, None, None, None, None, None, None, None, 17.22, None, None, None, None, 34.05, None, None, None, None,2016-08-12 09:01:00,33
53.5, None, None, None, 5.361, 88.8, None, None, None, None, None, None, None, None, None, None, None, None, 18.52, None, None, None, None, 32.19, None, None, None, None,2016-08-12 10:01:00,33
53.5, None, None, None, 5.03, 150.0, None, None, None, None, None, None, None, None, None, None, None, None, 19.18, None, None, None, None, 40.59, None, None, None, None,2016-08-12 11:01:00,33
43.78, None, None, None, 5.543, 164.2, None, None, None, None, None, None, None, None, None, None, None, None, 19.83, None, None, None, None, 32.76, None, None, None, None,2016-08-12 12:01:00,33
42.67, None, None, None, 4.844, 108.3, None, None, None, None, None, None, None, None, None, None, None, None, 20.16, None, None, None, None, 37.9, None, None, None, None,2016-08-12 13:01:00,33
41.86, None, None, None, 6.162, 112.9, None, None, None, None, None, None, None, None, None, None, None, None, 21.85, None, None, None, None, 49.81, None, None, None, None,2016-08-12 14:01:00,33
34.24, None, None, None, 5.824, 155.4, None, None, None, None, None, None, None, None, None, None, None, None, 23.52, None, None, None, None, 42.57, None, None, None, None,2016-08-12 15:01:00,33
34.23, None, None, None, 4.763, 136.1, None, None, None, None, None, None, None, None, None, None, None, None, 23.24, None, None, None, None, 52.4, None, None, None, None,2016-08-12 16:01:00,33
31.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 23.3, None, None, None, None, None, None, None, None, None,2016-08-12 17:01:00,33
30.91, None, None, None, 5.272, 202.5, None, None, None, None, None, None, None, None, None, None, None, None, 23.18, None, None, None, None, 47.43, None, None, None, None,2016-08-12 18:01:00,33
29.53, None, None, None, 2.92, 212.6, None, None, None, None, None, None, None, None, None, None, None, None, 22.22, None, None, None, None, 72.37, None, None, None, None,2016-08-12 19:01:00,33
29.75, None, None, None, 2.298, 263.8, None, None, None, None, None, None, None, None, None, None, None, None, 20.89, None, None, None, None, 61.5, None, None, None, None,2016-08-12 20:01:00,33
33.95, None, None, None, 5.426, 290.7, None, None, None, None, None, None, None, None, None, None, None, None, 20.19, None, None, None, None, 35.01, None, None, None, None,2016-08-12 21:01:00,33
42.86, None, None, None, 5.842, 318.5, None, None, None, None, None, None, None, None, None, None, None, None, 17.97, None, None, None, None, 29.97, None, None, None, None,2016-08-12 22:01:00,33
42.74, None, None, None, 7.15, 329.8, None, None, None, None, None, None, None, None, None, None, None, None, 17.02, None, None, None, None, 23.86, None, None, None, None,2016-08-12 23:01:00,33
