pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,13.63, None,2016-08-12 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.58, None,2016-08-12 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,11.57, None,2016-08-12 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,11.11, None,2016-08-12 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,10.56, None,2016-08-12 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,10.31, None,2016-08-12 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,10.27, None,2016-08-12 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,10.47, None,2016-08-12 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.73, None,2016-08-12 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.79, None,2016-08-12 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,15.46, None,2016-08-12 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,19.4, None,2016-08-12 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,19.66, None,2016-08-12 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,20.72, None,2016-08-12 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,17.0, None,2016-08-12 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,15.78, None,2016-08-12 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,15.15, None,2016-08-12 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.98, None,2016-08-12 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.43, None,2016-08-13 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,11.8, None,2016-08-13 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.1, None,2016-08-13 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.24, None,2016-08-13 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,11.43, None,2016-08-13 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,10.53, None,2016-08-13 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,9.82, None,2016-08-13 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,9.75, None,2016-08-13 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,10.66, None,2016-08-13 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.05, None,2016-08-13 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,14.81, None,2016-08-13 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,16.14, None,2016-08-13 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,17.6, None,2016-08-13 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,18.28, None,2016-08-13 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,17.52, None,2016-08-13 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,17.45, None,2016-08-13 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,16.54, None,2016-08-13 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,16.56, None,2016-08-13 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,16.62, None,2016-08-13 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,15.65, None,2016-08-13 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,14.93, None,2016-08-13 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,14.36, None,2016-08-13 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.77, None,2016-08-13 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.5, None,2016-08-13 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.94, None,2016-08-14 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.78, None,2016-08-14 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.51, None,2016-08-14 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.08, None,2016-08-14 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.05, None,2016-08-14 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.22, None,2016-08-14 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.29, None,2016-08-14 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.96, None,2016-08-14 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,15.86, None,2016-08-14 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,17.03, None,2016-08-14 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,17.13, None,2016-08-14 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,17.12, None,2016-08-14 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,16.86, None,2016-08-14 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,18.33, None,2016-08-14 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,17.18, None,2016-08-14 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,15.88, None,2016-08-14 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,14.73, None,2016-08-14 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.7, None,2016-08-14 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.32, None,2016-08-15 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.15, None,2016-08-15 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.03, None,2016-08-15 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.73, None,2016-08-15 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.54, None,2016-08-15 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.48, None,2016-08-15 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.81, None,2016-08-15 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,12.77, None,2016-08-15 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.16, None,2016-08-15 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,14.75, None,2016-08-15 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,15.28, None,2016-08-15 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,18.0, None,2016-08-15 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,15.96, None,2016-08-15 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,14.52, None,2016-08-15 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,14.27, None,2016-08-15 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,14.47, None,2016-08-15 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,14.06, None,2016-08-15 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,13.56, None,2016-08-15 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
None, None,11.0, None,2016-08-16 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,33
