WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
191.6, None, 16.2, 0.849156, 69.3, 73.475,2019-08-20 00:00:00, 15.3027,34
199.3, None, 15.3, 0.919134, 73.5, 75.6858,2019-08-20 01:00:00, 14.6477,34
186.7, None, 14.6, 0.82072, 75.7, 77.892,2019-08-20 02:00:00, 14.1204,34
189.2, None, 14.1, 0.60768, 77.9, 80.9509,2019-08-20 03:00:00, 13.5419,34
175.4, None, 13.5, 0.617626, 81.0, 82.1011,2019-08-20 04:00:00, 13.2952,34
187.7, None, 13.3, 0.727787, 82.1, 84.1958,2019-08-20 05:00:00, 12.9781,34
182.4, None, 13.0, 0.685675, 84.2, 85.6004,2019-08-20 06:00:00, 12.9165,34
186.5, None, 12.9, 0.659138, 85.6, 81.2699,2019-08-20 07:00:00, 15.6413,34
145.3, None, 15.6, 0.82929, 81.3, 70.7903,2019-08-20 08:00:00, 18.4572,34
343.8, None, 18.5, 1.12541, 70.8, 63.5528,2019-08-20 09:00:00, 20.4655,34
25.0, None, 20.5, 1.62329, 63.6, 58.5635,2019-08-20 10:00:00, 20.8035,34
102.4, None, 20.8, 1.55471, 58.6, 56.7351,2019-08-20 11:00:00, 21.7316,34
93.7, None, 21.7, 1.92335, 56.7, 58.5753,2019-08-20 12:00:00, 21.7677,34
96.4, None, 21.8, 2.33823, 58.6, 55.6289,2019-08-20 13:00:00, 22.4259,34
102.0, None, 22.4, 1.97346, 55.6, 54.2622,2019-08-20 14:00:00, 22.6341,34
96.4, None, 22.6, 1.76846, 54.3, 55.2668,2019-08-20 15:00:00, 22.762,34
101.0, None, 22.8, 2.68124, 55.3, 51.8086,2019-08-20 16:00:00, 23.3442,34
145.9, None, 23.3, 2.50776, 51.8, 52.193,2019-08-20 17:00:00, 23.1102,34
151.2, None, 23.1, 3.07373, 52.2, 52.4417,2019-08-20 18:00:00, 23.2498,34
155.3, None, 23.2, 1.58988, 52.4, 53.604,2019-08-20 19:00:00, 22.8722,34
124.2, None, 22.9, 1.86854, 53.6, 54.6124,2019-08-20 20:00:00, 22.2566,34
195.3, None, 22.3, 2.58802, 54.6, 56.2982,2019-08-20 21:00:00, 21.5161,34
179.0, None, 21.5, 2.44201, 56.3, 59.3347,2019-08-20 22:00:00, 20.6366,34
197.5, None, 20.6, 2.39745, 59.3, 60.2939,2019-08-20 23:00:00, 20.1258,34
185.5, None, 20.1, 2.68951, 60.3, 64.5067,2019-08-21 00:00:00, 19.3288,34
171.0, None, 19.3, 2.56769, 64.5, 77.7399,2019-08-21 01:00:00, 17.1867,34
191.3, None, 17.2, 1.87653, 77.7, 84.3295,2019-08-21 02:00:00, 16.2976,34
155.3, None, 16.3, 1.72484, 84.3, 85.844,2019-08-21 03:00:00, 16.2209,34
121.9, None, 16.2, 1.27435, 85.8, 88.8412,2019-08-21 04:00:00, 15.765,34
151.3, None, 15.8, 1.74939, 88.8, 89.6811,2019-08-21 05:00:00, 15.6908,34
136.1, None, 15.7, 2.39579, 89.7, 88.491,2019-08-21 06:00:00, 15.6874,34
160.3, None, 15.7, 1.68861, 88.5, 88.0154,2019-08-21 07:00:00, 15.7402,34
123.4, None, 15.7, 2.00606, 88.0, 88.4742,2019-08-21 08:00:00, 15.7119,34
124.2, None, 15.7, 3.42391, 88.5, 87.5143,2019-08-21 09:00:00, 15.9893,34
