RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
45.36, None, None, None,5.032,172.3,-3.0, 7.8,-3.0, None, None, None, None, None, None, None, None, None, 7.82, None,14.0,45.0, None,26.11, None,7.8,1.2, None,2022-06-11 00:00:00, None,24,,
46.84, None, None, None,4.037,187.6,-3.0, 7.7,-3.0, None, None, None, None, None, None, None, None, None, 7.93, None,14.0,47.0, None,29.73, None,7.9,3.1, None,2022-06-11 01:00:00, None,24,,
47.25, None, None, None,3.714,186.8,-2.0, 7.7,-2.0, None, None, None, None, None, None, None, None, None, 8.06, None,14.0,47.0, None,28.7, None,8.1,3.7, None,2022-06-11 02:00:00, None,24,,
46.94, None, None, None,3.826,175.9,-3.0, 7.6,-3.0, None, None, None, None, None, None, None, None, None, 7.59, None,14.0,47.0, None,23.04, None,7.6,0.3, None,2022-06-11 03:00:00, None,24,,
46.71, None, None, None,2.502,192.5,-3.0, 7.1,-3.0, None, None, None, None, None, None, None, None, None, 7.14, None,14.0,47.0, None,32.43, None,7.1,0.6, None,2022-06-11 04:00:00, None,24,,
47.45, None, None, None,4.461,180.3,-3.0, 7.0,-3.0, None, None, None, None, None, None, None, None, None, 7.19, None,14.0,47.0, None,26.66, None,7.2,0.5, None,2022-06-11 05:00:00, None,24,,
47.45, None, None, None,4.532,175.2,-3.0, 6.7,-3.0, None, None, None, None, None, None, None, None, None, 6.909, None,14.0,47.0, None,28.41, None,6.9,0.1, None,2022-06-11 06:00:00, None,24,,
47.88, None, None, None,4.236,176.2,-3.0, 6.9,-3.0, None, None, None, None, None, None, None, None, None, 7.25, None,7.3,48.0, None,30.85, None,7.3,0.2, None,2022-06-11 07:00:00, None,24,,
47.77, None, None, None,5.016,183.5,-2.0, 6.9,-2.0, None, None, None, None, None, None, None, None, None, 8.09, None,8.1,48.0, None,25.13, None,8.1,-0.1, None,2022-06-11 08:00:00, None,24,,
46.99, None, None, None,1.991,204.3,-1.0, 6.9,-1.0, None, None, None, None, None, None, None, None, None, 9.28, None,9.3,47.0, None,46.01, None,9.3,-0.1, None,2022-06-11 09:00:00, None,24,,
40.97, None, None, None,1.388,219.7,-2.0, 6.9,-2.0, None, None, None, None, None, None, None, None, None, 10.87, None,10.9,41.0, None,59.22, None,10.9,-0.1, None,2022-06-11 10:00:00, None,24,,
37.33, None, None, None,1.247,237.6,-2.0, 6.9,-2.0, None, None, None, None, None, None, None, None, None, 12.0, None,12.0,37.0, None,60.4, None,12.0,0.2, None,2022-06-11 11:00:00, None,24,,
19.89, None, None, None,1.853,279.4,-8.0, 6.9,-8.0, None, None, None, None, None, None, None, None, None, 15.16, None,15.2,20.0, None,54.73, None,15.2,-0.2, None,2022-06-11 12:00:00, None,24,,
30.13, None, None, None,0.841,348.2,-4.0, 6.9,-4.0, None, None, None, None, None, None, None, None, None, 13.02, None,15.2,30.0, None,68.02, None,13.0,0.4, None,2022-06-11 13:00:00, None,24,,
19.97, None, None, None,4.459,42.72,-8.0, 6.9,-8.0, None, None, None, None, None, None, None, None, None, 14.14, None,15.2,20.0, None,26.79, None,14.1,0.0, None,2022-06-11 14:00:00, None,24,,
21.4, None, None, None,9.01,40.58,-8.0, 6.9,-8.0, None, None, None, None, None, None, None, None, None, 13.15, None,15.2,21.0, None,16.69, None,13.2,-0.3, None,2022-06-11 15:00:00, None,24,,
24.28, None, None, None,13.92,55.26,-8.0, 6.9,-8.0, None, None, None, None, None, None, None, None, None, 12.18, None,15.2,24.0, None,13.8, None,12.2,0.2, None,2022-06-11 16:00:00, None,24,,
24.8, None, None, None,15.97,58.54,-8.0, 6.9,-8.0, None, None, None, None, None, None, None, None, None, 11.62, None,15.2,25.0, None,10.3, None,11.6,0.5, None,2022-06-11 17:00:00, None,24,,
