ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0,0.0,-7.0,0.0,2018-01-02,29.0,-1.5,1
0.0,0.0,-5.0,0.0,2018-01-03,29.0,0.5,1
3.2,3.2,0.0,0.0,2018-01-05,27.0,4.5,1
