pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
5.1, 7.1,7.077,97.0, 0.0, 0.0, 9.1, 97.0, 7.1,2022-06-04 00:00:00, None, 7.0,23
4.8, 5.1,5.11,98.3, 0.0, 0.0, 9.1, 98.0, 5.1,2022-06-04 01:00:00, None, 5.0,23
4.8, 4.3,4.315,99.3, 0.0, 0.0, 9.1, 99.0, 4.2,2022-06-04 02:00:00, None, 4.0,23
4.8, 4.2,4.168,94.9, 0.0, 0.0, 9.1, 95.0, 3.8,2022-06-04 03:00:00, None, 3.0,23
4.4, 3.8,3.794,93.9, 0.0, 0.0, 9.1, 94.0, 3.4,2022-06-04 04:00:00, None, 3.0,23
3.6, 3.2,3.169,95.4, 0.0, 0.0, 9.1, 95.0, 3.0,2022-06-04 05:00:00, None, 3.0,23
2.5, 4.2,4.154,90.4, 0.0, 0.0, 9.1, 90.0, 3.0,2022-06-04 06:00:00, None, 3.0,23
2.5, 5.4,5.424,95.7, 0.0, 0.0, 5.4, 96.0, 3.9,2022-06-04 07:00:00, None, 5.0,23
2.5, 8.4,8.44,75.84, 0.0, 0.0, 8.3, 76.0, 3.9,2022-06-04 08:00:00, None, 4.0,23
2.5, 9.2,9.2,69.69, 0.0, 0.0, 9.4, 70.0, 3.9,2022-06-04 09:00:00, None, 4.0,23
2.5, 9.2,9.15,90.8, 0.0, 0.0, 9.7, 91.0, 3.9,2022-06-04 10:00:00, None, 8.0,23
2.5, 10.8,10.78,82.3, 0.0, 0.0, 11.0, 82.0, 3.9,2022-06-04 11:00:00, None, 8.0,23
2.5, 11.7,11.68,73.83, 0.0, 0.0, 11.8, 74.0, 3.9,2022-06-04 12:00:00, None, 7.0,23
2.5, 11.5,11.54,72.8, 0.0, 0.0, 12.1, 73.0, 3.9,2022-06-04 13:00:00, None, 7.0,23
2.5, 11.0,11.02,78.54, 0.0, 0.0, 12.1, 79.0, 3.9,2022-06-04 14:00:00, None, 8.0,23
2.5, 12.1,12.13,75.1, 0.0, 0.0, 12.3, 75.0, 3.9,2022-06-04 15:00:00, None, 8.0,23
1.6, 11.8,11.79,72.62, 0.0, 0.0, 12.8, 73.0, 3.9,2022-06-04 16:00:00, None, 7.0,23
0.9, 12.1,12.09,71.2, 0.0, 0.0, 12.8, 71.0, 3.9,2022-06-04 17:00:00, None, 7.0,23
0.7, 11.7,11.66,78.79, 0.0, 0.0, 12.8, 79.0, 3.9,2022-06-04 18:00:00, None, 8.0,23
0.0, 11.0,10.97,84.2, 0.0, 0.0, 11.8, 84.0, 10.9,2022-06-04 19:00:00, None, 9.0,23
0.0, 10.2,10.24,89.5, 0.0, 0.0, 11.8, 90.0, 10.3,2022-06-04 20:00:00, None, 9.0,23
0.0, 9.7,9.72,90.6, 0.0, 0.0, 11.8, 91.0, 9.7,2022-06-04 21:00:00, None, 8.0,23
0.0, 9.2,9.2,95.6, 0.0, 0.0, 11.8, 96.0, 9.2,2022-06-04 22:00:00, None, 9.0,23
0.0, 8.8,8.75,90.8, 0.0, 0.0, 11.8, 91.0, 8.4,2022-06-04 23:00:00, None, 7.0,23
0.0, 8.0,7.974,95.7, 0.0, 0.0, 11.8, 96.0, 8.0,2022-06-05 00:00:00, None, 7.0,23
0.0, 7.8,7.779,94.8, 0.0, 0.0, 11.8, 95.0, 7.7,2022-06-05 01:00:00, None, 7.0,23
0.0, 7.5,7.451,97.9, 0.0, 0.0, 11.8, 98.0, 7.4,2022-06-05 02:00:00, None, 7.0,23
0.0, 7.4,7.354,97.9, 0.0, 0.0, 11.8, 98.0, 7.2,2022-06-05 03:00:00, None, 7.0,23
0.0, 7.5,7.517,95.5, 0.0, 0.0, 11.8, 96.0, 7.2,2022-06-05 04:00:00, None, 7.0,23
0.0, 7.5,7.534,95.2, 0.0, 0.0, 11.8, 95.0, 7.2,2022-06-05 05:00:00, None, 7.0,23
0.0, 7.5,7.506,95.5, 0.0, 0.0, 11.8, 96.0, 7.2,2022-06-05 06:00:00, None, 7.0,23
0.8, 7.4,7.414,98.5, 0.8, 0.0, 7.6, 99.0, 7.4,2022-06-05 07:00:00, None, 7.0,23
2.1, 7.2,7.198,100.0, 1.3, 0.0, 7.6, 100.0, 7.1,2022-06-05 08:00:00, None, 7.0,23
3.0, 7.3,7.275,98.1, 0.9, 0.0, 7.6, 98.0, 7.1,2022-06-05 09:00:00, None, 7.0,23
3.4, 7.4,7.424,99.9, 0.4, 0.0, 7.7, 100.0, 7.1,2022-06-05 10:00:00, None, 7.0,23
4.0, 7.7,7.685,98.5, 0.6, 0.0, 7.9, 99.0, 7.1,2022-06-05 11:00:00, None, 8.0,23
4.0, 8.5,8.45,99.3, 0.1, 0.0, 8.5, 99.0, 7.1,2022-06-05 12:00:00, None, 8.0,23
4.2, 8.7,8.65,99.9, 0.2, 0.0, 9.0, 100.0, 7.1,2022-06-05 13:00:00, None, 9.0,23
4.2, 10.0,10.03,98.3, 0.0, 0.0, 9.9, 98.0, 7.1,2022-06-05 14:00:00, None, 10.0,23
4.5, 10.4,10.36,99.9, 0.3, 0.0, 10.6, 100.0, 7.1,2022-06-05 15:00:00, None, 10.0,23
4.5, 10.6,10.55,96.9, 0.0, 0.0, 11.2, 97.0, 7.1,2022-06-05 16:00:00, None, 10.0,23
4.9, 9.9,9.9,99.6, 0.4, 0.0, 11.2, 100.0, 7.1,2022-06-05 17:00:00, None, 10.0,23
4.9, 10.2,10.19,96.4, 0.0, 0.0, 11.2, 96.0, 7.1,2022-06-05 18:00:00, None, 10.0,23
