wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
,99.0, 5.1, None,11.1, None,11.3, None,134.0,0.0,8.8, None,2022-06-04 00:00:00, None,23,,,,,,,,,,,,
,100.0, 4.1, None,10.6, None,10.6, None,106.0,0.0,8.8, None,2022-06-04 01:00:00, None,23,,,,,,,,,,,,
,100.0, 4.1, None,10.2, None,10.2, None,97.0,0.0,8.8, None,2022-06-04 02:00:00, None,23,,,,,,,,,,,,
,100.0, 3.2, None,10.7, None,10.7, None,128.0,0.0,8.8, None,2022-06-04 03:00:00, None,23,,,,,,,,,,,,
,100.0, None, None,11.0, None,11.0, None,179.0,0.0,8.8, None,2022-06-04 04:00:00, None,23,,,,,,,,,,,,
,100.0, 2.7, None,11.0, None,11.0, None,88.0,0.0,8.8, None,2022-06-04 05:00:00, None,23,,,,,,,,,,,,
,100.0, None, None,11.2, None,11.2, None,282.0,0.0,8.8, None,2022-06-04 06:00:00, None,23,,,,,,,,,,,,
,100.0, 4.1, None,11.3, None,11.3, None,273.0,0.0,8.8, None,2022-06-04 07:00:00, None,23,,,,,,,,,,,,
,97.0, 3.8, None,12.0, None,12.5, None,321.0,0.2,8.2, None,2022-06-04 09:00:00, None,23,,,,,,,,,,,,
,89.0, None, None,12.0, None,13.8, None,304.0,0.0,7.4, None,2022-06-04 10:00:00, None,23,,,,,,,,,,,,
,89.0, None, None,12.6, None,14.4, None,290.0,0.0,7.2, None,2022-06-04 11:00:00, None,23,,,,,,,,,,,,
,86.0, 4.5, None,12.7, None,15.0, None,306.0,0.0,7.2, None,2022-06-04 12:00:00, None,23,,,,,,,,,,,,
,81.0, 6.7, None,12.8, None,16.1, None,288.0,0.0,7.2, None,2022-06-04 13:00:00, None,23,,,,,,,,,,,,
