RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
66.06, None, None, None,0.947,163.5, None, None,12.0,969.0, None, None, None, None, None, None, None, None,18.06, None, None, None, None,44.06, None, None, None, None, None, None,2016-07-01 00:00:00, None,27
70.84, None, None, None,0.724,117.8, None, None,11.0,969.0, None, None, None, None, None, None, None, None,16.41, None, None, None, None,54.45, None, None, None, None, None, None,2016-07-01 01:00:00, None,27
60.37, None, None, None,1.401,188.3, None, None,8.0,969.0, None, None, None, None, None, None, None, None,16.03, None, None, None, None,54.07, None, None, None, None, None, None,2016-07-01 02:00:00, None,27
61.18, None, None, None,1.775,225.7, None, None,9.0,969.0, None, None, None, None, None, None, None, None,16.18, None, None, None, None,44.69, None, None, None, None, None, None,2016-07-01 03:00:00, None,27
61.06, None, None, None,1.342,180.2, None, None,8.0,969.0, None, None, None, None, None, None, None, None,15.47, None, None, None, None,65.5, None, None, None, None, None, None,2016-07-01 04:00:00, None,27
77.6, None, None, None,0.245,124.1, None, None,10.0,970.0, None, None, None, None, None, None, None, None,13.93, None, None, None, None,62.88, None, None, None, None, None, None,2016-07-01 05:00:00, None,27
58.09, None, None, None,1.057,195.3, None, None,8.0,970.0, None, None, None, None, None, None, None, None,16.44, None, None, None, None,54.2, None, None, None, None, None, None,2016-07-01 06:00:00, None,27
57.43, None, None, None,0.854,188.1, None, None,9.0,970.0, None, None, None, None, None, None, None, None,17.43, None, None, None, None,42.49, None, None, None, None, None, None,2016-07-01 07:00:00, None,27
54.68, None, None, None,0.92,183.7, None, None,9.0,970.0, None, None, None, None, None, None, None, None,19.21, None, None, None, None,50.8, None, None, None, None, None, None,2016-07-01 08:00:00, None,27
49.37, None, None, None,0.628,113.8, None, None,10.0,970.0, None, None, None, None, None, None, None, None,20.76, None, None, None, None,75.45, None, None, None, None, None, None,2016-07-01 09:00:00, None,27
51.23, None, None, None,1.088,326.9, None, None,12.0,970.0, None, None, None, None, None, None, None, None,22.62, None, None, None, None,70.43, None, None, None, None, None, None,2016-07-01 10:00:00, None,27
54.85, None, None, None,2.015,317.0, None, None,13.0,970.0, None, None, None, None, None, None, None, None,22.38, None, None, None, None,61.91, None, None, None, None, None, None,2016-07-01 11:00:00, None,27
70.48, None, None, None,1.162,117.3, None, None,14.0,971.0, None, None, None, None, None, None, None, None,19.37, None, None, None, None,65.74, None, None, None, None, None, None,2016-07-01 12:00:00, None,27
67.18, None, None, None,0.968,79.74, None, None,14.0,971.0, None, None, None, None, None, None, None, None,19.84, None, None, None, None,72.61, None, None, None, None, None, None,2016-07-01 13:00:00, None,27
76.5, None, None, None,1.098,68.56, None, None,15.0,971.0, None, None, None, None, None, None, None, None,19.06, None, None, None, None,71.61, None, None, None, None, None, None,2016-07-01 14:00:00, None,27
62.79, None, None, None,1.073,28.17, None, None,13.0,972.0, None, None, None, None, None, None, None, None,20.86, None, None, None, None,59.56, None, None, None, None, None, None,2016-07-01 15:00:00, None,27
63.27, None, None, None,4.164,5.855, None, None,14.0,971.0, None, None, None, None, None, None, None, None,21.15, None, None, None, None,33.35, None, None, None, None, None, None,2016-07-01 16:00:00, None,27
54.72, None, None, None,6.596,13.49, None, None,13.0,971.0, None, None, None, None, None, None, None, None,22.85, None, None, None, None,32.54, None, None, None, None, None, None,2016-07-01 17:00:00, None,27
51.09, None, None, None,8.8,13.99, None, None,12.0,970.0, None, None, None, None, None, None, None, None,22.7, None, None, None, None,31.33, None, None, None, None, None, None,2016-07-01 18:00:00, None,27
49.04, None, None, None,10.58,15.19, None, None,12.0,970.0, None, None, None, None, None, None, None, None,22.76, None, None, None, None,28.49, None, None, None, None, None, None,2016-07-01 19:00:00, None,27
49.06, None, None, None,7.474,24.15, None, None,11.0,970.0, None, None, None, None, None, None, None, None,22.11, None, None, None, None,33.51, None, None, None, None, None, None,2016-07-01 20:00:00, None,27
56.84, None, None, None,9.97,21.66, None, None,12.0,969.0, None, None, None, None, None, None, None, None,20.74, None, None, None, None,28.1, None, None, None, None, None, None,2016-07-01 21:00:00, None,27
68.42, None, None, None,2.388,148.3, None, None,12.0,969.0, None, None, None, None, None, None, None, None,17.75, None, None, None, None,28.29, None, None, None, None, None, None,2016-07-01 22:00:00, None,27
78.53, None, None, None,1.196,136.5, None, None,12.0,970.0, None, None, None, None, None, None, None, None,15.7, None, None, None, None,42.99, None, None, None, None, None, None,2016-07-01 23:00:00, None,27
83.6, None, None, None,0.148,135.8, None, None,12.0,969.0, None, None, None, None, None, None, None, None,14.64, None, None, None, None,44.71, None, None, None, None, None, None,2016-07-02 00:00:00, None,27
