ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
0.0,0.0, None,0.0,2021-11-08, None,-5.0,45,,,,,,,,,,,,,
0.4,0.0, -7.0,0.4,2021-11-09, 45.0,-4.0,45,,,,,,,,,,,,,
2.0,0.0, -8.0,2.0,2021-11-10, 44.0,-4.5,45,,,,,,,,,,,,,
4.0,0.0, -9.0,4.0,2021-11-11, 47.0,0.0,45,,,,,,,,,,,,,
1.0, 0.0, None, 1.0,2021-11-08, None, -4.0,45,,,,,,,,,,,,,
, None, -8.0, None,2021-11-09, 47.0, None,45,,,,,,,,,,,,,
3.0, 0.0, None, 3.0,2021-11-10, None, -4.0,45,,,,,,,,,,,,,
5.0, 0.0, -9.0, 5.0,2021-11-11, 48.0, 0.5,45,,,,,,,,,,,,,
,,,,2021-11-05 00:00:00,,,45,297.0, 100.0, 7.4,0.0, 0.7,7.4, 0.7,-0.5, 259.0, 0.0, 13.6,100.0,
,,,,2021-11-05 01:00:00,,,45,240.0, 100.0, 8.5,0.0, 0.5,4.8, 0.5,-1.0, 254.0, 0.0, 13.0,100.0,
,,,,2021-11-05 02:00:00,,,45,259.0, 100.0, 7.4,0.0, -0.5,3.8, -0.5,-1.3, 297.0, 0.0, 12.2,100.0,
,,,,2021-11-05 03:00:00,,,45,226.0, 100.0, 4.8,0.0, -1.0,5.3, -1.0,-1.3, 240.0, 0.0, 11.8,100.0,
,,,,2021-11-05 04:00:00,,,45,235.0, 100.0, 3.8,0.0, -1.3,4.1, -1.3,-1.6, 259.0, 0.0, 11.0,100.0,
,,,,2021-11-05 05:00:00,,,45,125.0, 100.0, 5.3,0.0, -1.3,4.5, -1.3,-1.4, 226.0, 0.0, 10.0,100.0,
,,,,2021-11-05 06:00:00,,,45,37.0, 100.0, 4.1,0.0, -1.6,3.3, -1.6,-2.0, 235.0, 0.0, 7.2,100.0,
,,,,2021-11-05 07:00:00,,,45,84.0, 100.0, 4.5,0.0, -1.4,2.4, -1.4,-1.6, 125.0, 0.0, 5.0,100.0,
,,,,2021-11-05 08:00:00,,,45,99.0, 100.0, 3.3,0.0, -2.0,3.5, -2.0,-0.4, 37.0, 0.0, 4.6,100.0,
,,,,2021-11-05 09:00:00,,,45,110.0, 100.0, 2.4,0.0, -1.6,5.1, -1.6,0.6, 84.0, 0.0, 4.0,100.0,
,,,,2021-11-05 10:00:00,,,45,134.0, 100.0, 3.5,0.2, -0.4,6.5, -0.4,0.1, 99.0, 0.0, 3.4,100.0,
,,,,2021-11-05 11:00:00,,,45,105.0, 100.0, 5.1,0.2, 0.6,4.6, 0.6,0.6, 110.0, 0.0, 2.8,100.0,
,,,,2021-11-05 12:00:00,,,45,119.0, 100.0, 6.5,0.0, 0.1,5.0, 0.1,0.4, 134.0, 0.2, 2.4,100.0,
,,,,2021-11-05 13:00:00,,,45,214.0, 100.0, 4.6,0.0, 0.6,9.6, 0.6,-0.5, 105.0, 0.2, 2.6,98.0,
,,,,2021-11-05 14:00:00,,,45,207.0, 100.0, 5.0,0.0, 0.4,10.1, 0.4,-0.1, 119.0, 0.0, 2.4,92.0,
,,,,2021-11-05 15:00:00,,,45,221.0, 98.0, 9.6,0.0, -0.8,7.2, -0.5,-1.6, 214.0, 0.0, 1.6,89.0,
,,,,2021-11-05 16:00:00,,,45,272.0, 92.0, 10.1,0.0, -1.2,6.0, -0.1,-2.8, 207.0, 0.0, 1.0,93.0,
,,,,2021-11-05 17:00:00,,,45,265.0, 89.0, 7.2,0.0, -3.2,6.4, -1.6,-3.2, 221.0, 0.0, 1.0,89.0,
,,,,2021-11-05 18:00:00,,,45,300.0, None, None,0.0, None,5.4, None,-3.6, None, None, None,92.0,
,,,,2021-11-05 19:00:00,,,45,233.0, 89.0, 6.4,0.0, -4.8,6.1, -3.2,-4.0, 265.0, 0.0, 1.0,93.0,
