wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
302.0, 58.0, 6.1, 0.0, 7.8, 4.2, 16.1, 14.7, 350.0, 0.0, 0.0, 66.0,2021-07-16 00:00:00,29,,,,,,,,,,,,,,,,
316.0, 60.0, 5.7, 0.0, 7.8, 3.3, 15.5, 14.9, 347.0, 0.0, 0.0, 64.0,2021-07-16 01:00:00,29,,,,,,,,,,,,,,,,
177.0, 66.0, 4.2, 0.0, 8.4, 4.8, 14.7, 15.7, 302.0, 0.0, 0.0, 57.0,2021-07-16 02:00:00,29,,,,,,,,,,,,,,,,
14.0, None, None, 0.0, None, 3.7, None, 13.8, None, None, None, 66.0,2021-07-16 03:00:00,29,,,,,,,,,,,,,,,,
351.0, None, None, 0.0, None, 3.1, None, 12.5, None, None, None, 70.0,2021-07-16 04:00:00,29,,,,,,,,,,,,,,,,
191.0, 66.0, 3.7, 0.0, 7.6, 2.8, 13.8, 14.5, 14.0, 0.0, 0.0, 63.0,2021-07-16 05:00:00,29,,,,,,,,,,,,,,,,
182.0, 70.0, 3.1, 0.0, 7.2, 5.1, 12.5, 16.7, 351.0, 0.0, 0.0, 54.0,2021-07-16 06:00:00,29,,,,,,,,,,,,,,,,
168.0, 63.0, 2.8, 0.0, 7.5, 6.6, 14.5, 17.6, 191.0, 0.0, 0.0, 53.0,2021-07-16 07:00:00,29,,,,,,,,,,,,,,,,
178.0, 54.0, 5.1, 0.0, 7.4, 7.7, 16.7, 18.5, 182.0, 0.0, 0.0, 53.0,2021-07-16 08:00:00,29,,,,,,,,,,,,,,,,
192.0, 53.0, 6.6, 0.0, 7.9, 8.4, 17.6, 20.2, 168.0, 0.0, 0.0, 48.0,2021-07-16 09:00:00,29,,,,,,,,,,,,,,,,
202.0, 53.0, 7.7, 0.0, 8.7, 8.1, 18.5, 21.8, 178.0, 0.0, 0.0, 47.0,2021-07-16 10:00:00,29,,,,,,,,,,,,,,,,
247.0, 48.0, 8.4, 0.0, 8.8, 8.4, 20.2, 23.4, 192.0, 0.0, 0.0, 38.0,2021-07-16 11:00:00,29,,,,,,,,,,,,,,,,
220.0, 47.0, 8.1, 0.0, 10.0, 9.4, 21.8, 24.7, 202.0, 0.0, 0.0, 35.0,2021-07-16 12:00:00,29,,,,,,,,,,,,,,,,
192.0, 38.0, 8.4, 0.0, 8.3, 6.6, 23.4, 23.4, 247.0, 0.0, 0.0, 37.0,2021-07-16 13:00:00,29,,,,,,,,,,,,,,,,
214.0, 35.0, 9.4, 0.0, 8.2, 6.6, 24.7, 24.2, 220.0, 0.0, 0.0, 35.0,2021-07-16 14:00:00,29,,,,,,,,,,,,,,,,
193.0, 37.0, 6.6, 0.0, 7.9, 8.4, 23.4, 26.2, 192.0, 0.0, 0.0, 30.0,2021-07-16 15:00:00,29,,,,,,,,,,,,,,,,
