AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
5.0, 0.0,0.0,5.5, 0.057,2019-03-19 00:00:00,47.0,61.0,12
4.5, None,0.0,9.1, None,2019-03-19 00:15:00,57.0,62.0,12
5.9, None,0.0,10.3, None,2019-03-19 00:30:00,57.0,56.0,12
5.7, None,0.0,8.2, None,2019-03-19 00:45:00,53.0,56.0,12
4.7, 0.0,0.0,6.1, 0.06,2019-03-19 01:00:00,33.0,62.0,12
4.4, None,0.0,2.3, None,2019-03-19 01:15:00,141.0,64.0,12
3.3, None,0.0,4.9, None,2019-03-19 01:30:00,63.0,70.0,12
3.1, None,0.0,3.3, None,2019-03-19 01:45:00,10.0,65.0,12
5.3, 0.0,0.0,12.0, 0.056,2019-03-19 02:00:00,56.0,52.0,12
5.8, None,0.0,12.8, None,2019-03-19 02:15:00,57.0,51.0,12
6.8, None,0.0,12.3, None,2019-03-19 02:30:00,63.0,46.0,12
6.9, None,0.0,11.1, None,2019-03-19 02:45:00,64.0,45.0,12
6.8, 0.0,0.0,8.5, 0.055,2019-03-19 03:00:00,61.0,48.0,12
5.8, None,0.0,8.4, None,2019-03-19 03:15:00,65.0,53.0,12
6.5, None,0.0,11.6, None,2019-03-19 03:30:00,64.0,44.0,12
7.5, None,0.0,14.6, None,2019-03-19 03:45:00,67.0,37.0,12
7.2, 0.0,0.0,10.3, 0.053,2019-03-19 04:00:00,58.0,41.0,12
6.5, None,0.0,11.1, None,2019-03-19 04:15:00,59.0,45.0,12
7.2, None,0.0,13.1, None,2019-03-19 04:30:00,60.0,40.0,12
7.6, None,0.0,11.3, None,2019-03-19 04:45:00,61.0,41.0,12
7.0, 0.0,0.0,7.7, 0.046,2019-03-19 05:00:00,64.0,41.0,12
6.9, None,0.0,11.2, None,2019-03-19 05:15:00,64.0,42.0,12
6.4, None,0.0,6.0, None,2019-03-19 05:30:00,67.0,46.0,12
4.4, None,0.0,4.2, None,2019-03-19 05:45:00,120.0,54.0,12
4.7, 0.0,0.0,3.5, 0.068,2019-03-19 06:00:00,327.0,48.0,12
4.9, None,0.0,5.5, None,2019-03-19 06:15:00,47.0,49.0,12
5.0, None,0.0,6.4, None,2019-03-19 06:30:00,58.0,49.0,12
4.4, None,0.0,2.9, None,2019-03-19 06:45:00,3.0,54.0,12
4.6, 0.0,0.0,5.9, 0.051,2019-03-19 07:00:00,52.0,50.0,12
5.6, None,0.0,7.8, None,2019-03-19 07:15:00,57.0,43.0,12
6.9, None,0.0,9.5, None,2019-03-19 07:30:00,60.0,41.0,12
7.7, None,0.0,10.9, None,2019-03-19 07:45:00,65.0,44.0,12
8.6, 1.0,0.0,13.1, 0.052,2019-03-19 08:00:00,69.0,40.0,12
10.4, None,0.0,13.9, None,2019-03-19 08:15:00,71.0,34.0,12
11.9, None,0.0,15.6, None,2019-03-19 08:30:00,72.0,28.0,12
13.6, None,0.0,14.9, None,2019-03-19 08:45:00,79.0,24.0,12
14.6, 0.0,0.0,13.0, 0.055,2019-03-19 09:00:00,80.0,23.0,12
15.2, None,0.0,13.0, None,2019-03-19 09:15:00,68.0,22.0,12
15.5, None,0.0,14.4, None,2019-03-19 09:30:00,74.0,22.0,12
15.7, None,0.0,15.3, None,2019-03-19 09:45:00,64.0,22.0,12
16.4, -1.0,0.0,19.7, 0.042,2019-03-19 10:00:00,90.0,20.0,12
16.5, None,0.0,18.0, None,2019-03-19 10:15:00,84.0,21.0,12
16.4, None,0.0,21.8, None,2019-03-19 10:30:00,79.0,20.0,12
16.7, None,0.0,22.3, None,2019-03-19 10:45:00,80.0,20.0,12
16.8, -1.0,0.0,23.0, 0.033,2019-03-19 11:00:00,84.0,20.0,12
16.9, None,0.0,22.2, None,2019-03-19 11:15:00,90.0,21.0,12
17.2, None,0.0,19.1, None,2019-03-19 11:30:00,82.0,19.0,12
17.3, None,0.0,23.1, None,2019-03-19 11:45:00,79.0,19.0,12
17.8, 0.0,0.0,20.7, 0.023,2019-03-19 12:00:00,78.0,18.0,12
18.2, None,0.0,18.2, None,2019-03-19 12:15:00,75.0,17.0,12
18.7, None,0.0,18.7, None,2019-03-19 12:30:00,88.0,17.0,12
18.2, None,0.0,24.6, None,2019-03-19 12:45:00,81.0,17.0,12
18.4, 0.0,0.0,22.2, 0.009,2019-03-19 13:00:00,89.0,16.0,12
18.5, None,0.0,22.2, None,2019-03-19 13:15:00,79.0,17.0,12
18.4, None,0.0,23.8, None,2019-03-19 13:30:00,84.0,17.0,12
18.8, None,0.0,18.8, None,2019-03-19 13:45:00,91.0,18.0,12
19.1, -1.0,0.0,16.8, 0.011,2019-03-19 14:00:00,95.0,16.0,12
19.0, None,0.0,16.4, None,2019-03-19 14:15:00,86.0,17.0,12
19.0, None,0.0,16.9, None,2019-03-19 14:30:00,88.0,18.0,12
19.1, None,0.0,16.7, None,2019-03-19 14:45:00,95.0,18.0,12
19.4, 1.0,0.0,14.0, 0.009,2019-03-19 15:00:00,85.0,18.0,12
19.2, None,0.0,13.6, None,2019-03-19 15:15:00,82.0,18.0,12
19.0, None,0.0,17.1, None,2019-03-19 15:30:00,84.0,19.0,12
19.1, None,0.0,15.6, None,2019-03-19 15:45:00,80.0,18.0,12
19.0, -1.0,0.0,15.9, 0.013,2019-03-19 16:00:00,93.0,19.0,12
19.4, None,0.0,12.2, None,2019-03-19 16:15:00,98.0,19.0,12
19.2, None,0.0,12.6, None,2019-03-19 16:30:00,88.0,19.0,12
18.8, None,0.0,14.6, None,2019-03-19 16:45:00,81.0,20.0,12
18.8, 0.0,0.0,9.4, 0.007,2019-03-19 17:00:00,66.0,21.0,12
18.1, None,0.0,11.6, None,2019-03-19 17:15:00,79.0,22.0,12
17.5, None,0.0,10.3, None,2019-03-19 17:30:00,67.0,21.0,12
15.8, None,0.0,10.9, None,2019-03-19 17:45:00,65.0,25.0,12
13.8, 0.0,0.0,14.2, 0.002,2019-03-19 18:00:00,64.0,28.0,12
12.7, None,0.0,14.1, None,2019-03-19 18:15:00,57.0,29.0,12
12.4, None,0.0,10.4, None,2019-03-19 18:30:00,53.0,29.0,12
9.9, None,0.0,6.3, None,2019-03-19 18:45:00,51.0,43.0,12
8.4, 0.0,0.0,9.4, 0.01,2019-03-19 19:00:00,44.0,42.0,12
7.7, None,0.0,10.1, None,2019-03-19 19:15:00,49.0,46.0,12
7.1, None,0.0,11.0, None,2019-03-19 19:30:00,46.0,47.0,12
7.1, None,0.0,10.2, None,2019-03-19 19:45:00,47.0,44.0,12
7.8, 0.0,0.0,5.3, 0.017,2019-03-19 20:00:00,27.0,42.0,12
7.7, None,0.0,3.0, None,2019-03-19 20:15:00,247.0,47.0,12
6.8, None,0.0,3.4, None,2019-03-19 20:30:00,9.0,49.0,12
6.3, None,0.0,3.8, None,2019-03-19 20:45:00,35.0,51.0,12
5.3, 0.0,0.0,5.9, 0.012,2019-03-19 21:00:00,51.0,56.0,12
5.5, None,0.0,3.5, None,2019-03-19 21:15:00,265.0,53.0,12
5.7, None,0.0,3.0, None,2019-03-19 21:30:00,37.0,53.0,12
5.2, None,0.0,2.0, None,2019-03-19 21:45:00,59.0,56.0,12
5.0, 0.0,0.0,2.8, 0.017,2019-03-19 22:00:00,46.0,58.0,12
5.1, None,0.0,3.0, None,2019-03-19 22:15:00,279.0,55.0,12
5.2, None,0.0,1.6, None,2019-03-19 22:30:00,234.0,55.0,12
5.0, None,0.0,1.6, None,2019-03-19 22:45:00,260.0,58.0,12
5.3, 0.0,0.0,3.2, 0.012,2019-03-19 23:00:00,16.0,52.0,12
4.4, None,0.0,3.5, None,2019-03-19 23:15:00,287.0,58.0,12
4.3, None,0.0,2.7, None,2019-03-19 23:30:00,321.0,58.0,12
4.0, None,0.0,2.0, None,2019-03-19 23:45:00,237.0,62.0,12
4.0, 0.0,0.0,4.0, 0.017,2019-03-20 00:00:00,293.0,60.0,12
3.9, None,0.0,4.5, None,2019-03-20 00:15:00,191.0,57.0,12
4.9, None,0.0,4.9, None,2019-03-20 00:30:00,43.0,50.0,12
