station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
9.0, 27.9, 226.0, 22.0, 2018-07-09 15:00:00, 0.0
11.5, 28.3, 181.0, 21.0, 2018-07-09 16:00:00, 0.0
7.8, 27.5, 175.0, 23.0, 2018-07-09 17:00:00, 0.0
4.1, 25.6, 178.0, 24.0, 2018-07-09 18:00:00, 0.0
2.2, 22.2, 184.0, 41.0, 2018-07-09 19:00:00, 0.0
4.3, 18.3, 227.0, 44.0, 2018-07-09 20:00:00, 0.0
9.5, 18.7, 270.0, 44.0, 2018-07-09 21:00:00, 0.0
7.8, 19.7, 313.0, 40.0, 2018-07-09 22:00:00, 0.0
12.1, 18.6, 298.0, 41.0, 2018-07-09 23:00:00, 0.0
4.7, 16.6, 36.0, 52.0, 2018-07-10 00:00:00, 0.0
0.9, 15.2, 311.0, 55.0, 2018-07-10 01:00:00, 0.0
7.0, 14.1, 292.0, 65.0, 2018-07-10 02:00:00, 0.0
5.6, 13.6, 302.0, 63.0, 2018-07-10 03:00:00, 0.0
5.4, 13.0, 321.0, 65.0, 2018-07-10 04:00:00, 0.0
4.6, 13.1, 0.0, 71.0, 2018-07-10 05:00:00, 0.0
6.7, 10.6, 334.0, 93.0, 2018-07-10 06:00:00, 1.4
8.5, 10.6, 344.0, 94.0, 2018-07-10 07:00:00, 1.6
2.1, 10.2, 14.0, 97.0, 2018-07-10 08:00:00, 2.4
3.4, 11.6, 89.0, 92.0, 2018-07-10 09:00:00, 1.2
2.8, 14.0, 32.0, 74.0, 2018-07-10 10:00:00, 0.0
12.5, 15.6, 304.0, 72.0, 2018-07-10 11:00:00, 0.0
8.8, 15.2, 294.0, 71.0, 2018-07-10 12:00:00, 0.0
8.8, 16.2, 328.0, 61.0, 2018-07-10 13:00:00, 0.0
8.0, 18.4, 359.0, 57.0, 2018-07-10 14:00:00, 0.0
8.5, 19.6, 325.0, 48.0, 2018-07-10 15:00:00, 0.0
10.3, 19.8, 305.0, 45.0, 2018-07-10 16:00:00, 0.0
8.8, 19.2, 312.0, 47.0, 2018-07-10 17:00:00, 0.0
9.6, 18.8, 296.0, 49.0, 2018-07-10 18:00:00, 0.0
11.1, 17.7, 293.0, 48.0, 2018-07-10 19:00:00, 0.0
6.7, 14.7, 282.0, 60.0, 2018-07-10 20:00:00, 0.0
0.6, 11.6, 250.0, 80.0, 2018-07-10 21:00:00, 0.0
0.5, 10.9, 234.0, 83.0, 2018-07-10 22:00:00, 0.0
0.7, 9.6, 147.0, 91.0, 2018-07-10 23:00:00, 0.0
3.1, 8.8, 221.0, 94.0, 2018-07-11 00:00:00, 0.0
0.9, 8.3, 219.0, 94.0, 2018-07-11 01:00:00, 0.0
0.5, 7.8, 213.0, 96.0, 2018-07-11 02:00:00, 0.0
2.2, 8.0, 222.0, 96.0, 2018-07-11 03:00:00, 0.0
2.7, 8.0, 232.0, 94.0, 2018-07-11 04:00:00, 0.0
1.7, 9.2, 206.0, 90.0, 2018-07-11 05:00:00, 0.0
3.8, 14.0, 125.0, 68.0, 2018-07-11 06:00:00, 0.0
7.6, 16.0, 322.0, 61.0, 2018-07-11 07:00:00, 0.0
8.4, 17.6, 321.0, 56.0, 2018-07-11 08:00:00, 0.0
13.2, 17.7, 278.0, 54.0, 2018-07-11 09:00:00, 0.0
11.8, 19.3, 282.0, 49.0, 2018-07-11 10:00:00, 0.0
11.6, 20.9, 314.0, 43.0, 2018-07-11 11:00:00, 0.0
11.5, 22.7, 310.0, 38.0, 2018-07-11 12:00:00, 0.0
10.0, 23.0, 279.0, 36.0, 2018-07-11 13:00:00, 0.0
