pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
3.0, -1.7,-1.712,84.7, 0.7, 1.0, 1.4, 85.0, -1.9,2022-04-09 00:00:00, None, -4.0,15
4.2, -2.0,-1.95,79.99, 1.2, 1.0, 1.4, 80.0, -2.3,2022-04-09 01:00:00, None, -5.0,15
4.6, -2.1,-2.07,79.4, 0.4, 0.0, 1.4, 79.0, -2.3,2022-04-09 02:00:00, None, -5.0,15
5.0, -2.4,-2.448,78.54, 0.4, 0.0, 1.4, 79.0, -2.6,2022-04-09 03:00:00, None, -5.0,15
5.6, -2.4,-2.356,75.52, 0.6, 1.0, 1.4, 76.0, -2.9,2022-04-09 04:00:00, None, -6.0,15
6.7, -3.0,-2.981,76.4, 1.1, 1.0, 1.4, 76.0, -3.8,2022-04-09 05:00:00, None, -6.0,15
6.7, -2.9,-2.913,73.57, 0.1, 0.0, 1.4, 74.0, -3.8,2022-04-09 06:00:00, None, -7.0,15
7.5, -4.0,-4.038,84.1, 0.8, 1.0, -2.9, 84.0, -4.1,2022-04-09 07:00:00, None, -6.0,15
7.3, -4.0,-3.999,79.34, 0.1, 0.0, -2.9, 79.0, -4.1,2022-04-09 08:00:00, None, -6.0,15
7.3, -3.7,-3.704,84.5, 0.0, 0.0, -1.9, 85.0, -4.1,2022-04-09 09:00:00, None, -6.0,15
7.3, -1.2,-1.199,71.41, 0.0, 0.0, -1.2, 71.0, -4.1,2022-04-09 10:00:00, None, -5.0,15
7.3, -1.3,-1.28,71.46, 0.0, 0.0, -0.8, 71.0, -4.1,2022-04-09 11:00:00, None, -5.0,15
7.6, -3.2,-3.248,87.3, 0.3, 0.0, -0.6, 87.0, -4.1,2022-04-09 12:00:00, None, -5.0,15
7.9, 1.1,1.057,48.22, 0.3, 0.0, 1.1, 48.0, -4.1,2022-04-09 13:00:00, None, -9.0,15
7.9, 1.5,1.529,41.33, 0.0, 0.0, 1.9, 41.0, -4.1,2022-04-09 14:00:00, None, -11.0,15
7.9, -1.0,-0.991,69.73, 0.0, 0.0, 1.9, 70.0, -4.1,2022-04-09 15:00:00, None, -5.0,15
8.1, -2.0,-1.969,76.42, 0.2, 0.0, 1.9, 76.0, -4.1,2022-04-09 16:00:00, None, -5.0,15
8.3, -2.2,-2.214,73.32, 0.2, 0.0, 1.9, 73.0, -4.1,2022-04-09 17:00:00, None, -6.0,15
