wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
0.0, 1.0, 36.0, -0.08, 21.0, 100.1, -8.1, None, None, 51.0,2016-10-14 00:00:00, None, None,42
0.0, -0.3, 33.0, 0.0, 18.0, 100.2, -7.9, None, None, 56.0,2016-10-14 01:00:00, None, None,42
0.0, -1.3, None, 0.03, 17.0, 100.2, -8.1, None, None, 60.0,2016-10-14 02:00:00, None, None,42
0.0, -1.6, 32.0, 0.06, 16.0, 100.3, -8.3, None, None, 61.0,2016-10-14 03:00:00, None, None,42
0.0, -1.7, 27.0, 0.0, 15.0, 100.2, -8.4, None, None, 60.0,2016-10-14 04:00:00, None, None,42
0.0, -1.9, 27.0, -0.03, 17.0, 100.2, -8.6, None, None, 60.0,2016-10-14 05:00:00, None, None,42
0.0, -1.9, 27.0, -0.07, 15.0, 100.2, -8.4, None, None, 61.0,2016-10-14 06:00:00, None, None,42
22.5, -2.1, None, -0.07, 11.0, 100.1, -8.7, None, None, 61.0,2016-10-14 07:00:00, None, None,42
337.5, -2.2, None, -0.12, 15.0, 100.0, -8.7, None, None, 61.0,2016-10-14 08:00:00, None, None,42
0.0, -2.3, None, -0.14, 13.0, 100.0, -8.7, None, None, 61.0,2016-10-14 09:00:00, None, None,42
0.0, -2.3, None, -0.16, 16.0, 99.9, -8.6, None, None, 62.0,2016-10-14 10:00:00, None, None,42
0.0, -2.4, None, -0.17, 11.0, 99.8, -8.6, None, None, 63.0,2016-10-14 11:00:00, None, None,42
0.0, -2.6, None, -0.17, 11.0, 99.8, -8.9, None, None, 62.0,2016-10-14 12:00:00, None, None,42
0.0, -2.6, None, -0.13, 17.0, 99.8, -8.8, None, None, 62.0,2016-10-14 13:00:00, None, None,42
337.5, -2.6, None, -0.1, 13.0, 99.8, -8.7, None, None, 63.0,2016-10-14 14:00:00, None, None,42
0.0, -2.7, None, -0.1, 11.0, 99.7, -8.7, None, None, 63.0,2016-10-14 15:00:00, None, None,42
0.0, -2.7, 30.0, -0.1, 14.0, 99.7, -8.7, None, None, 63.0,2016-10-14 16:00:00, None, None,42
22.5, -2.5, None, -0.06, 17.0, 99.7, -8.7, None, None, 62.0,2016-10-14 17:00:00, None, None,42
22.5, -2.3, None, -0.01, 14.0, 99.7, -8.8, None, None, 61.0,2016-10-14 18:00:00, None, None,42
0.0, -1.8, None, 0.0, 9.0, 99.7, -9.0, None, None, 58.0,2016-10-14 19:00:00, None, None,42
0.0, -1.5, 30.0, -0.04, 19.0, 99.7, -9.2, None, None, 56.0,2016-10-14 20:00:00, None, None,42
337.5, -1.1, 32.0, -0.07, 16.0, 99.6, -9.5, None, None, 53.0,2016-10-14 21:00:00, None, None,42
0.0, -0.9, None, -0.07, 16.0, 99.6, -9.2, None, None, 53.0,2016-10-14 22:00:00, None, None,42
22.5, -0.8, 37.0, -0.02, 13.0, 99.6, -10.0, None, 3.3, 50.0,2016-10-14 23:00:00, -4.8, 0.0,42
337.5, -1.2, None, 0.02, 14.0, 99.6, -9.2, None, None, 55.0,2016-10-15 00:00:00, None, None,42
0.0, -1.7, None, 0.02, 13.0, 99.7, -9.1, None, None, 57.0,2016-10-15 01:00:00, None, None,42
0.0, -2.5, None, 0.03, 15.0, 99.7, -8.9, None, None, 61.0,2016-10-15 02:00:00, None, None,42
0.0, -2.9, None, 0.04, 15.0, 99.7, -9.1, None, None, 62.0,2016-10-15 03:00:00, None, None,42
22.5, -3.1, None, 0.05, 15.0, 99.7, -9.3, None, None, 62.0,2016-10-15 04:00:00, None, None,42
0.0, -3.2, None, 0.06, 15.0, 99.8, -9.4, None, None, 62.0,2016-10-15 05:00:00, None, None,42
0.0, -3.3, None, 0.06, 12.0, 99.8, -9.6, None, None, 62.0,2016-10-15 06:00:00, None, None,42
0.0, -3.4, None, 0.06, 11.0, 99.8, -9.8, None, None, 61.0,2016-10-15 07:00:00, None, None,42
0.0, -3.7, None, 0.06, 12.0, 99.8, -10.0, None, None, 61.0,2016-10-15 08:00:00, None, None,42
