AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
11.5, 0.9, 4.1,2022-08-20 00:00:00, 10.8, 21.8,34,,,,,,,,,,,,,,,,,,,,,,
11.6, None, 4.2,2022-08-20 00:15:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.8, None, 4.1,2022-08-20 00:30:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
12.1, None, 4.1,2022-08-20 00:45:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
12.1, None, 4.1,2022-08-20 01:00:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
12.2, None, 4.3,2022-08-20 01:15:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
12.5, None, 4.3,2022-08-20 01:30:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
12.5, None, 4.2,2022-08-20 01:45:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
12.4, None, 4.3,2022-08-20 02:00:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
12.2, None, 4.4,2022-08-20 02:15:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
12.3, None, 4.4,2022-08-20 02:30:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
12.1, None, 4.6,2022-08-20 02:45:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.9, None, 4.5,2022-08-20 03:00:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.6, None, 4.5,2022-08-20 03:15:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.3, None, 4.8,2022-08-20 03:30:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.1, None, 4.6,2022-08-20 03:45:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.0, None, 4.9,2022-08-20 04:00:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.1, None, 4.8,2022-08-20 04:15:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.1, None, 4.8,2022-08-20 04:30:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.0, None, 4.9,2022-08-20 04:45:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
10.9, None, 4.9,2022-08-20 05:00:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
10.9, None, 5.0,2022-08-20 05:15:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
10.8, None, 4.9,2022-08-20 05:30:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.0, None, 5.2,2022-08-20 05:45:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.3, None, 5.1,2022-08-20 06:00:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.5, None, 5.1,2022-08-20 06:15:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.5, None, 5.2,2022-08-20 06:30:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
11.8, None, 4.9,2022-08-20 06:45:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
12.5, None, 4.8,2022-08-20 07:00:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
12.9, None, 4.9,2022-08-20 07:15:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
13.4, None, 4.9,2022-08-20 07:30:00, None, None,34,,,,,,,,,,,,,,,,,,,,,,
