wind_gust_speed,snw_dpth,snw_dpth_wtr_equiv,air_temp_1,MIN_TEMP,mean_sea_level,air_temperature,pcpn_amt_pst1hr,total_precipitation,relative_humidity,ONE_DAY_PRECIPITATION,dew_point,wind_direction,MAX_TEMP,tendency_amount,wind_speed
,,,,,,,,,67.83000852787254,,,145.34694135490395,,,4.477032777216043
30.476190476190474,,,,,101.76288958228123,16.07605421686747,,0.24166666666666664,54.408817906355964,,6.400184871221413,198.58052432751958,,0.0023476390592309356,6.379238510929947
,,,,,,,,,57.852310280299406,,,161.56321277412343,,,4.5454686944438265
30.476190476190474,,,,,101.76288958228123,16.07605421686747,,0.24166666666666664,54.408817906355964,,6.400184871221413,198.58052432751958,,0.0023476390592309356,6.379238510929947
,,,,,,,,,57.852310280299406,,,161.56321277412343,,,4.5454686944438265
,,,,,,,,,67.3374558328426,,,133.81720375596765,,,6.706536415219428
,,,,7.482142857142856,,,76.96461859882666,,57.2070203630156,0.5285714285714286,,159.72675970994584,17.835714285714285,,8.088863734770666
,,,,,,,0.012963105896881755,,,,,,,,
,,,,,,,,,54.02785517061301,,,222.07804137638564,,,4.57781894335863
,6.560113953335986,-14.865342919806796,9.263024042936372,,,,0.045035087474679866,,72.00604566902595,,,202.5657785086501,,,3.965776402145209
,,,,,,,,,60.336683139071916,,,155.01851965021834,,,3.650561626610666
,,,,,,,,,67.3374558328426,,,133.81720375596765,,,6.706536415219428
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,0.0011554389960147901,,56.025982923735015,,,183.6787052529567,,,4.546031988568954
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,2.4892857142857143,,,0.001999842496776109,,,0.5178571428571428,,,16.625,,
,,,,,,,,,55.50004443494237,,,151.6810531580612,,,5.057283259797163
,,,,,,,,,53.81909262639107,,,238.10327926524008,,,5.831870230184913
,,,,,,,,,,,,,,,
,,,,,,,,,63.713700522598394,,,198.52710886602443,,,1.5786899947036448
,-1.6996109008975913,0.8927631918459312,9.565666781030403,,,,0.20240310256380675,,72.10967020003926,,,164.56396108104906,,,4.8861129180370515
,,,,8.371428571428572,,,,,,0.0,,,20.475,,
,,,,,,,,,,,,,,,
,,,,7.482142857142856,,,,,57.2070203630156,0.5285714285714286,,159.72675970994584,17.835714285714285,,8.088863734770664
,,,,,,,0.012963105896881755,,,,,,,,
,,,,,,,,,68.82044918696072,,,194.0021772571321,,,4.513699827253053
,,,,,,,,,,,,,,,
,,,,,,,,,72.19296209772702,,,211.6310857157672,,,2.7984127369933742
,,,,,,,-0.05154244770897656,,72.00604566902595,,,202.5657785086501,,,3.9657764021452087
,0.03684567839530855,,,,,,,,64.5034558694892,,,190.6498893012913,,,4.469836512077504
,,,,,,,-0.027777777777777773,,,,,,,,
,,,,,,,0.021932515337423315,,67.23693132614667,,,194.0486736542443,,,5.489767572214923
,,,,,,,0.06737401770365906,,,,,,,,
,,,,,,,0.041524499041418625,,,,,,,,
