AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
-1.9, 0.2, 219.0,2021-05-28 00:00:00, -2.7, 7.0,22
-2.1, None, 219.0,2021-05-28 00:15:00, None, None,22
-2.0, None, 219.0,2021-05-28 00:30:00, None, None,22
-2.1, None, 219.0,2021-05-28 00:45:00, None, None,22
-2.3, None, 219.0,2021-05-28 01:00:00, None, None,22
-2.4, None, 219.0,2021-05-28 01:15:00, None, None,22
-2.6, None, 219.0,2021-05-28 01:30:00, None, None,22
-2.5, None, 219.0,2021-05-28 01:45:00, None, None,22
-2.6, None, 219.0,2021-05-28 02:00:00, None, None,22
-2.7, None, 219.0,2021-05-28 02:15:00, None, None,22
-2.7, None, 219.0,2021-05-28 02:30:00, None, None,22
-2.7, None, 219.0,2021-05-28 02:45:00, None, None,22
-2.7, None, 218.0,2021-05-28 03:00:00, None, None,22
-2.7, None, 218.0,2021-05-28 03:15:00, None, None,22
-2.7, None, 218.0,2021-05-28 03:30:00, None, None,22
-2.7, None, 218.0,2021-05-28 03:45:00, None, None,22
-2.7, None, 218.0,2021-05-28 04:00:00, None, None,22
-2.7, None, 218.0,2021-05-28 04:15:00, None, None,22
-2.7, None, 218.0,2021-05-28 04:30:00, None, None,22
-2.6, None, 218.0,2021-05-28 04:45:00, None, None,22
-2.6, None, 218.0,2021-05-28 05:00:00, None, None,22
-2.5, None, 217.0,2021-05-28 05:15:00, None, None,22
-2.2, None, 217.0,2021-05-28 05:30:00, None, None,22
-1.7, None, 217.0,2021-05-28 05:45:00, None, None,22
-1.4, None, 216.0,2021-05-28 06:00:00, None, None,22
-1.2, None, 216.0,2021-05-28 06:15:00, None, None,22
-1.5, None, 216.0,2021-05-28 06:30:00, None, None,22
-1.4, None, 217.0,2021-05-28 06:45:00, None, None,22
-1.3, None, 217.0,2021-05-28 07:00:00, None, None,22
-1.0, None, 216.0,2021-05-28 07:15:00, None, None,22
0.1, None, 216.0,2021-05-28 07:30:00, None, None,22
-0.2, None, 216.0,2021-05-28 07:45:00, None, None,22
0.2, None, 215.0,2021-05-28 08:00:00, None, None,22
-0.2, None, 216.0,2021-05-28 08:15:00, None, None,22
-0.2, None, 216.0,2021-05-28 08:30:00, None, None,22
0.2, None, 216.0,2021-05-28 08:45:00, None, None,22
0.4, None, 216.0,2021-05-28 09:00:00, None, None,22
1.1, None, 216.0,2021-05-28 09:15:00, None, None,22
1.5, None, 216.0,2021-05-28 09:30:00, None, None,22
2.3, None, 216.0,2021-05-28 09:45:00, None, None,22
2.9, None, 216.0,2021-05-28 10:00:00, None, None,22
3.9, None, 216.0,2021-05-28 10:15:00, None, None,22
4.0, None, 217.0,2021-05-28 10:30:00, None, None,22
5.8, None, 217.0,2021-05-28 10:45:00, None, None,22
4.0, None, 217.0,2021-05-28 11:00:00, None, None,22
4.9, None, 217.0,2021-05-28 11:15:00, None, None,22
4.8, None, 217.0,2021-05-28 11:30:00, None, None,22
6.6, None, 217.0,2021-05-28 11:45:00, None, None,22
4.4, None, 217.0,2021-05-28 12:00:00, None, None,22
4.4, None, 217.0,2021-05-28 12:15:00, None, None,22
5.4, None, 217.0,2021-05-28 12:30:00, None, None,22
5.0, None, 217.0,2021-05-28 12:45:00, None, None,22
6.0, None, 217.0,2021-05-28 13:00:00, None, None,22
5.8, None, 217.0,2021-05-28 13:15:00, None, None,22
6.3, None, 217.0,2021-05-28 13:30:00, None, None,22
7.0, None, 217.0,2021-05-28 13:45:00, None, None,22
6.8, None, 217.0,2021-05-28 14:00:00, None, None,22
5.8, None, 217.0,2021-05-28 14:15:00, None, None,22
5.6, None, 216.0,2021-05-28 14:30:00, None, None,22
5.9, None, 216.0,2021-05-28 14:45:00, None, None,22
5.5, None, 216.0,2021-05-28 15:00:00, None, None,22
5.6, None, 215.0,2021-05-28 15:15:00, None, None,22
6.8, None, 215.0,2021-05-28 15:30:00, None, None,22
6.3, None, 215.0,2021-05-28 15:45:00, None, None,22
6.5, None, 214.0,2021-05-28 16:00:00, None, None,22
6.0, None, 214.0,2021-05-28 16:15:00, None, None,22
5.7, None, 213.0,2021-05-28 16:30:00, None, None,22
5.5, None, 213.0,2021-05-28 16:45:00, None, None,22
5.1, None, 213.0,2021-05-28 17:00:00, None, None,22
6.2, None, 213.0,2021-05-28 17:15:00, None, None,22
6.5, None, 212.0,2021-05-28 17:30:00, None, None,22
5.2, None, 212.0,2021-05-28 17:45:00, None, None,22
5.8, None, 212.0,2021-05-28 18:00:00, None, None,22
5.4, None, 212.0,2021-05-28 18:15:00, None, None,22
5.2, None, 212.0,2021-05-28 18:30:00, None, None,22
4.2, None, 212.0,2021-05-28 18:45:00, None, None,22
4.3, None, 211.0,2021-05-28 19:00:00, None, None,22
3.4, None, 211.0,2021-05-28 19:15:00, None, None,22
2.4, None, 211.0,2021-05-28 19:30:00, None, None,22
1.9, None, 211.0,2021-05-28 19:45:00, None, None,22
1.7, None, 211.0,2021-05-28 20:00:00, None, None,22
1.7, None, 211.0,2021-05-28 20:15:00, None, None,22
1.6, None, 211.0,2021-05-28 20:30:00, None, None,22
1.4, None, 211.0,2021-05-28 20:45:00, None, None,22
1.1, None, 211.0,2021-05-28 21:00:00, None, None,22
0.9, None, 211.0,2021-05-28 21:15:00, None, None,22
0.6, None, 211.0,2021-05-28 21:30:00, None, None,22
0.2, None, 211.0,2021-05-28 21:45:00, None, None,22
-0.1, None, 211.0,2021-05-28 22:00:00, None, None,22
-0.4, None, 211.0,2021-05-28 22:15:00, None, None,22
-0.4, None, 211.0,2021-05-28 22:30:00, None, None,22
-0.3, None, 211.0,2021-05-28 22:45:00, None, None,22
None, None, 211.0,2021-05-28 22:52:00, None, None,22
-0.7, None, 211.0,2021-05-28 23:00:00, None, None,22
-0.9, None, 211.0,2021-05-28 23:15:00, None, None,22
-1.0, None, 211.0,2021-05-28 23:30:00, None, None,22
-1.0, None, 211.0,2021-05-28 23:45:00, None, None,22
-1.2, 0.1, 211.0,2021-05-29 00:00:00, -2.5, 11.9,22
-1.3, None, 211.0,2021-05-29 00:15:00, None, None,22
-1.3, None, 211.0,2021-05-29 00:30:00, None, None,22
-1.6, None, 211.0,2021-05-29 00:45:00, None, None,22
-1.5, None, 211.0,2021-05-29 01:00:00, None, None,22
-1.7, None, 211.0,2021-05-29 01:15:00, None, None,22
-1.8, None, 211.0,2021-05-29 01:30:00, None, None,22
-1.8, None, 211.0,2021-05-29 01:45:00, None, None,22
-1.9, None, 211.0,2021-05-29 02:00:00, None, None,22
-2.0, None, 211.0,2021-05-29 02:15:00, None, None,22
-2.0, None, 212.0,2021-05-29 02:30:00, None, None,22
-2.2, None, 211.0,2021-05-29 02:45:00, None, None,22
-2.3, None, 212.0,2021-05-29 03:00:00, None, None,22
-2.1, None, 212.0,2021-05-29 03:15:00, None, None,22
