station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.1, 0.0, -6.5, 0.1, 2015-01-01 00:00:00, 120.0, -1.0
2.0, 0.0, -6.0, 2.0, 2015-01-02 00:00:00, 120.0, -7.5
2.0, 0.0, -9.0, 2.0, 2015-01-03 00:00:00, 120.0, -12.0
40.0, 0.0, -14.0, 40.0, 2015-01-04 00:00:00, 121.0, -6.5
0.0, 0.0, -12.0, 0.0, 2015-01-05 00:00:00, 146.0, -0.5
0.0, 0.0, -6.0, 0.0, 2015-01-06 00:00:00, 153.0, 0.5
0.0, 0.0, -1.5, 0.0, 2015-01-07 00:00:00, 150.0, 0.0
0.0, 0.0, -2.5, 0.0, 2015-01-08 00:00:00, 148.0, -4.0
0.0, 0.0, -6.0, 0.0, 2015-01-09 00:00:00, 146.0, -2.5
0.0, 0.0, -4.5, 0.0, 2015-01-10 00:00:00, 143.0, -2.5
0.0, 0.0, -9.0, 0.0, 2015-01-11 00:00:00, 141.0, -5.5
0.0, 0.0, -7.5, 0.0, 2015-01-12 00:00:00, 140.0, -5.0
0.0, 0.0, -9.0, 0.0, 2015-01-13 00:00:00, 139.0, -1.5
0.0, 0.0, -5.5, 0.0, 2015-01-14 00:00:00, 137.0, -1.5
3.0, 0.0, -5.0, 3.0, 2015-01-15 00:00:00, 135.0, -5.5
0.0, 0.0, -9.0, 0.0, 2015-01-16 00:00:00, 135.0, -5.5
13.0, 0.0, -7.5, 13.0, 2015-01-17 00:00:00, 136.0, -4.5
0.0, 0.0, -7.5, 0.0, 2015-01-18 00:00:00, 149.0, -4.5
0.0, 0.0, -5.5, 0.0, 2015-01-19 00:00:00, 147.0, -5.5
0.0, 0.0, -10.0, 0.0, 2015-01-20 00:00:00, 146.0, -7.5
2.0, 0.0, -9.0, 2.0, 2015-01-21 00:00:00, 146.0, -4.5
0.0, 0.0, -8.5, 0.0, 2015-01-22 00:00:00, 145.0, -1.5
0.0, 0.0, -3.0, 0.0, 2015-01-23 00:00:00, 143.0, 0.0
0.0, 0.0, -2.5, 0.0, 2015-01-24 00:00:00, 143.0, 1.5
0.0, 0.0, 0.0, 0.0, 2015-01-25 00:00:00, 141.0, 6.0
0.0, 0.0, 0.5, 0.0, 2015-01-26 00:00:00, 139.0, 6.0
0.0, 0.0, -1.5, 0.0, 2015-01-27 00:00:00, 138.0, 0.0
0.0, 0.0, -7.0, 0.0, 2015-01-28 00:00:00, 138.0, -4.0
0.0, 0.0, -5.5, 0.0, 2015-01-29 00:00:00, 137.0, None
0.0, 0.0, -4.0, 0.0, 2015-01-30 00:00:00, 135.0, -0.5
1.0, 0.0, -11.0, 1.0, 2015-01-31 00:00:00, 135.0, -6.5
13.0, 0.0, -10.5, 13.0, 2015-02-01 00:00:00, 136.0, -4.5
0.0, 0.0, -6.5, 0.0, 2015-02-02 00:00:00, 145.0, -5.5
0.0, 0.0, -7.0, 0.0, 2015-02-03 00:00:00, 149.0, -3.5
11.0, 0.0, -6.5, 11.0, 2015-02-04 00:00:00, 148.0, -3.5
1.0, 0.0, -6.0, 1.0, 2015-02-05 00:00:00, 153.0, 0.0
0.0, 0.0, -2.0, 0.0, 2015-02-06 00:00:00, 0.0, 0.0
0.0, 0.0, -2.5, 0.0, 2015-02-07 00:00:00, 152.0, -1.0
3.0, 0.0, -2.5, 3.0, 2015-02-08 00:00:00, 153.0, -2.0
0.0, 0.0, -3.0, 0.0, 2015-02-09 00:00:00, 155.0, -0.5
0.0, 0.0, -2.5, 0.0, 2015-02-10 00:00:00, 160.0, -1.0
2.0, 0.0, -2.5, 2.0, 2015-02-11 00:00:00, 159.0, -1.5
1.0, 0.0, -2.5, 1.0, 2015-02-12 00:00:00, 158.0, 1.0
3.0, 0.0, -1.5, 3.0, 2015-02-13 00:00:00, 158.0, 2.5
0.0, 0.0, -4.0, 0.0, 2015-02-14 00:00:00, 155.0, -5.5
0.0, 0.0, -7.5, 0.0, 2015-02-15 00:00:00, 155.0, -5.0
0.0, 0.0, -9.5, 0.0, 2015-02-16 00:00:00, 154.0, -4.5
0.0, 0.0, -8.0, 0.0, 2015-02-17 00:00:00, 154.0, 0.5
0.0, 0.0, -2.5, 0.0, 2015-02-18 00:00:00, 153.0, -1.0
3.0, 0.0, -5.5, 3.0, 2015-02-19 00:00:00, 153.0, -2.0
0.0, 0.0, -6.5, 0.0, 2015-02-20 00:00:00, 156.0, -5.0
0.0, 0.0, -9.0, 0.0, 2015-02-21 00:00:00, 154.0, -7.5
0.0, 0.0, -10.0, 0.0, 2015-02-22 00:00:00, 153.0, -2.5
