pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
346.0, 761.0, None, None,2018-05-21 00:00:00,8.0, None, None,21
346.0, 759.0, None, None,2018-05-21 01:00:00,8.7, None, None,21
346.0, 757.0, None, None,2018-05-21 02:00:00,7.5, None, None,21
346.0, 756.0, None, None,2018-05-21 03:00:00,5.8, None, None,21
346.0, 754.0, None, None,2018-05-21 04:00:00,4.6, None, None,21
346.0, 753.0, None, None,2018-05-21 05:00:00,4.0, None, None,21
346.0, 751.0, None, None,2018-05-21 06:00:00,4.5, None, None,21
346.0, 750.0, None, None,2018-05-21 07:00:00,4.9, None, None,21
346.0, 750.0, None, None,2018-05-21 08:00:00,3.7, None, None,21
346.0, 750.0, None, None,2018-05-21 09:00:00,4.1, None, None,21
346.0, 750.0, None, None,2018-05-21 10:00:00,4.3, None, None,21
346.0, 750.0, None, None,2018-05-21 11:00:00,4.1, None, None,21
346.0, 750.0, None, None,2018-05-21 12:00:00,4.2, None, None,21
346.0, 750.0, None, None,2018-05-21 13:00:00,4.8, None, None,21
346.0, 747.0, None, None,2018-05-21 14:00:00,6.7, None, None,21
346.0, 747.0, None, None,2018-05-21 15:00:00,8.8, None, None,21
346.0, 747.0, None, None,2018-05-21 16:00:00,9.1, None, None,21
346.0, 746.0, None, None,2018-05-21 17:00:00,11.1, None, None,21
346.0, 746.0, None, None,2018-05-21 18:00:00,10.9, None, None,21
346.0, 745.0, None, None,2018-05-21 19:00:00,10.9, None, None,21
346.0, 744.0, None, None,2018-05-21 20:00:00,11.6, None, None,21
346.0, 743.0, None, None,2018-05-21 21:00:00,12.7, None, None,21
346.0, 743.0, None, None,2018-05-21 22:00:00,12.3, None, None,21
346.0, 742.0, None, None,2018-05-21 23:00:00,11.4, None, None,21
346.0, 741.0, None, None,2018-05-22 00:00:00,9.0, None, None,21
346.0, 738.0, None, None,2018-05-22 01:00:00,9.5, None, None,21
346.0, 735.0, None, None,2018-05-22 02:00:00,10.5, None, None,21
346.0, 732.0, None, None,2018-05-22 03:00:00,6.9, None, None,21
346.0, 730.0, None, None,2018-05-22 04:00:00,6.8, None, None,21
346.0, 729.0, None, None,2018-05-22 05:00:00,6.0, None, None,21
346.0, 728.0, None, None,2018-05-22 06:00:00,6.3, None, None,21
346.0, 728.0, None, None,2018-05-22 07:00:00,5.9, None, None,21
346.0, 727.0, None, None,2018-05-22 08:00:00,6.1, None, None,21
346.0, 727.0, None, None,2018-05-22 09:00:00,6.3, None, None,21
346.0, 726.0, None, None,2018-05-22 10:00:00,6.1, None, None,21
346.0, 726.0, None, None,2018-05-22 11:00:00,6.7, None, None,21
346.0, 726.0, None, None,2018-05-22 12:00:00,6.2, None, None,21
346.0, 726.0, None, None,2018-05-22 13:00:00,7.5, None, None,21
346.0, 723.0, None, None,2018-05-22 14:00:00,10.0, None, None,21
346.0, 723.0, None, None,2018-05-22 15:00:00,10.4, None, None,21
346.0, 723.0, None, None,2018-05-22 16:00:00,12.0, None, None,21
346.0, 722.0, None, None,2018-05-22 17:00:00,11.9, None, None,21
346.0, 722.0, None, None,2018-05-22 18:00:00,11.4, None, None,21
