AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
5.2, 0.0,0.0, 15.3, 0.0,2018-12-17 00:00:00, 214.0, 0.4,94.0,51
5.3, None,0.0, 11.6, None,2018-12-17 00:15:00, 226.0, None,92.0,51
5.2, None,0.0, 10.6, None,2018-12-17 00:30:00, 195.0, None,93.0,51
5.1, None,0.0, 10.4, None,2018-12-17 00:45:00, 324.0, None,95.0,51
5.2, 0.0,0.0, 10.0, 0.0,2018-12-17 01:00:00, 291.0, 0.5,95.0,51
5.1, None,0.254, 11.1, None,2018-12-17 01:15:00, 247.0, None,95.0,51
5.0, None,0.254, 7.9, None,2018-12-17 01:30:00, 223.0, None,95.0,51
4.9, None,0.508, 11.1, None,2018-12-17 01:45:00, 199.0, None,95.0,51
4.8, 0.0,0.0, 7.8, 0.0,2018-12-17 02:00:00, 301.0, 0.4,96.0,51
4.8, None,0.254, 7.5, None,2018-12-17 02:15:00, 38.0, None,97.0,51
4.9, None,0.0, 7.4, None,2018-12-17 02:30:00, 8.0, None,97.0,51
4.8, None,0.0, 6.8, None,2018-12-17 02:45:00, 15.0, None,98.0,51
4.8, 2.0,0.0, 5.9, 0.0,2018-12-17 03:00:00, 17.0, 0.4,98.0,51
4.7, None,0.254, 7.5, None,2018-12-17 03:15:00, 16.0, None,98.0,51
4.6, None,0.0, 6.0, None,2018-12-17 03:30:00, 36.0, None,98.0,51
4.5, None,0.0, 7.3, None,2018-12-17 03:45:00, 4.0, None,98.0,51
4.6, 0.0,0.0, 7.6, 0.001,2018-12-17 04:00:00, 348.0, 0.6,98.0,51
4.6, None,0.0, 6.5, None,2018-12-17 04:15:00, 26.0, None,98.0,51
4.4, None,0.0, 6.8, None,2018-12-17 04:30:00, 18.0, None,99.0,51
4.4, None,0.0, 6.9, None,2018-12-17 04:45:00, 299.0, None,98.0,51
4.4, 0.0,0.0, 6.2, 0.001,2018-12-17 05:00:00, 2.0, 0.6,98.0,51
4.4, None,0.0, 6.4, None,2018-12-17 05:15:00, 9.0, None,98.0,51
4.3, None,0.254, 6.0, None,2018-12-17 05:30:00, 35.0, None,98.0,51
4.3, None,0.0, 5.7, None,2018-12-17 05:45:00, 27.0, None,99.0,51
4.2, 1.0,0.0, 6.1, 0.0,2018-12-17 06:00:00, 11.0, 0.4,99.0,51
4.2, None,0.255, 5.5, None,2018-12-17 06:15:00, 1.0, None,98.0,51
4.1, None,0.0, 5.8, None,2018-12-17 06:30:00, 18.0, None,98.0,51
4.1, None,0.0, 3.6, None,2018-12-17 06:45:00, 285.0, None,98.0,51
4.0, 0.0,0.0, 3.9, 0.0,2018-12-17 07:00:00, 342.0, 0.9,97.0,51
3.8, None,0.0, 4.9, None,2018-12-17 07:15:00, 2.0, None,97.0,51
3.9, None,0.0, 4.6, None,2018-12-17 07:30:00, 286.0, None,98.0,51
3.7, None,0.0, 4.9, None,2018-12-17 07:45:00, 278.0, None,98.0,51
3.5, 0.0,0.0, 4.4, 0.0,2018-12-17 08:00:00, 26.0, 0.9,98.0,51
3.1, None,0.0, 3.4, None,2018-12-17 08:15:00, 63.0, None,98.0,51
3.2, None,0.0, 2.9, None,2018-12-17 08:30:00, 23.0, None,98.0,51
3.4, None,0.0, 3.7, None,2018-12-17 08:45:00, 277.0, None,98.0,51
3.7, 0.0,0.0, 3.6, 0.0,2018-12-17 09:00:00, 13.0, 0.4,99.0,51
3.7, None,0.0, 3.6, None,2018-12-17 09:15:00, 34.0, None,98.0,51
4.0, None,0.0, 4.8, None,2018-12-17 09:30:00, 10.0, None,98.0,51
4.2, None,0.0, 3.6, None,2018-12-17 09:45:00, 318.0, None,97.0,51
4.5, 0.0,0.0, 4.1, 0.0,2018-12-17 10:00:00, 293.0, 0.3,94.0,51
4.6, None,0.0, 3.2, None,2018-12-17 10:15:00, 287.0, None,92.0,51
4.8, None,0.0, 4.5, None,2018-12-17 10:30:00, 267.0, None,88.0,51
5.2, None,0.0, 7.0, None,2018-12-17 10:45:00, 251.0, None,85.0,51
5.3, 0.0,0.0, 5.3, 0.0,2018-12-17 11:00:00, 266.0, 0.1,88.0,51
5.3, None,0.0, 6.7, None,2018-12-17 11:15:00, 256.0, None,88.0,51
5.3, None,0.0, 8.3, None,2018-12-17 11:30:00, 254.0, None,86.0,51
5.4, None,0.0, 7.7, None,2018-12-17 11:45:00, 250.0, None,86.0,51
5.4, 0.0,0.0, 7.1, 0.001,2018-12-17 12:00:00, 241.0, 0.1,84.0,51
5.4, None,0.0, 6.3, None,2018-12-17 12:15:00, 257.0, None,85.0,51
5.3, None,0.0, 7.9, None,2018-12-17 12:30:00, 249.0, None,86.0,51
5.3, None,0.0, 7.1, None,2018-12-17 12:45:00, 251.0, None,87.0,51
5.3, 0.0,0.0, 7.5, 0.0,2018-12-17 13:00:00, 252.0, 0.2,86.0,51
5.3, None,0.0, 8.2, None,2018-12-17 13:15:00, 253.0, None,88.0,51
5.2, None,0.0, 6.7, None,2018-12-17 13:30:00, 254.0, None,86.0,51
5.3, None,0.0, 3.5, None,2018-12-17 13:45:00, 282.0, None,84.0,51
5.3, 0.0,0.0, 5.9, 0.0,2018-12-17 14:00:00, 259.0, 0.1,84.0,51
5.1, None,0.0, 8.7, None,2018-12-17 14:15:00, 256.0, None,85.0,51
4.9, None,0.0, 5.0, None,2018-12-17 14:30:00, 270.0, None,85.0,51
4.8, None,0.0, 6.9, None,2018-12-17 14:45:00, 255.0, None,84.0,51
4.7, 0.0,0.0, 3.8, 0.0,2018-12-17 15:00:00, 251.0, 0.4,90.0,51
4.4, None,0.254, 3.3, None,2018-12-17 15:15:00, 301.0, None,94.0,51
4.2, None,0.254, 4.6, None,2018-12-17 15:30:00, 271.0, None,93.0,51
4.1, None,0.508, 3.9, None,2018-12-17 15:45:00, 263.0, None,91.0,51
4.0, 1.0,0.508, 2.8, 0.0,2018-12-17 16:00:00, 146.0, 0.7,92.0,51
3.8, None,0.762, 4.8, None,2018-12-17 16:15:00, 113.0, None,94.0,51
3.7, None,0.763, 3.7, None,2018-12-17 16:30:00, 100.0, None,97.0,51
3.7, None,0.762, 8.2, None,2018-12-17 16:45:00, 79.0, None,98.0,51
3.5, 4.0,1.27, 5.7, 0.0,2018-12-17 17:00:00, 106.0, 0.6,99.0,51
3.1, None,1.524, 8.2, None,2018-12-17 17:15:00, 106.0, None,98.0,51
3.1, None,1.016, 4.3, None,2018-12-17 17:30:00, 95.0, None,97.0,51
3.1, None,1.017, 5.8, None,2018-12-17 17:45:00, 111.0, None,96.0,51
3.0, 5.0,0.762, 5.3, 0.001,2018-12-17 18:00:00, 66.0, 0.7,96.0,51
3.1, None,0.508, 7.7, None,2018-12-17 18:15:00, 93.0, None,97.0,51
3.4, None,0.254, 7.6, None,2018-12-17 18:30:00, 86.0, None,98.0,51
3.4, None,0.254, 8.0, None,2018-12-17 18:45:00, 88.0, None,99.0,51
3.5, 2.0,0.763, 6.2, 0.001,2018-12-17 19:00:00, 76.0, 0.6,99.0,51
3.6, None,1.016, 5.6, None,2018-12-17 19:15:00, 76.0, None,98.0,51
3.6, None,1.524, 3.2, None,2018-12-17 19:30:00, 340.0, None,98.0,51
3.6, None,1.777, 2.8, None,2018-12-17 19:45:00, 16.0, None,97.0,51
3.4, 6.0,1.524, 4.3, 0.0,2018-12-17 20:00:00, 14.0, 0.7,98.0,51
3.3, None,1.778, 5.2, None,2018-12-17 20:15:00, 49.0, None,98.0,51
3.3, None,1.523, 3.2, None,2018-12-17 20:30:00, 21.0, None,98.0,51
3.4, None,1.778, 2.5, None,2018-12-17 20:45:00, 300.0, None,98.0,51
3.5, 6.0,1.778, 5.5, 0.003,2018-12-17 21:00:00, 28.0, 0.7,99.0,51
