time,tasmin,tasmax,pcp,week_of_year
2016-08-19, 9.6, 23.7,0.0,34
2016-08-20, 11.3, 21.1,0.0,34
2016-08-21, 4.3, 10.9,17.9,34
2016-08-22, 5.2, 17.7,0.0,34
2016-08-23, 5.3, 20.2,0.0,34
2016-08-24, 5.7, None,0.0,34
2016-08-25, 7.1, 23.2,0.0,34
