,Network ID,Network Name,Native ID,Station ID,Station Name,History ID,Province,Longitude,Latitude,Elevation (m),Record Start,Record End,Obs Freq,Variables
3,1,EC,1124260,235,KIRTON,638,BC,-119.95,49.666667,884.0,1928-09-01,1962-04-30,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount
231,17,ARDA,112050,4866,RIDDLE,6546,BC,-119.919166666667,49.645,850.0,1971-05-27,1972-09-28,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
