,Network ID,Network Name,Native ID,Station ID,Station Name,History ID,Province,Longitude,Latitude,Elevation (m),Record Start,Record End,Obs Freq,Variables
114,1,EC,1167337,1314,SILVER CREEK,1717,BC,-119.35,50.54533,419.0,1989-06-01,2021-10-30,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
329,17,ARDA,116106,5593,SILVER,7275,BC,-119.359166666667,50.59,386.0,1971-04-28,1971-10-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
330,17,ARDA,116107,5594,YANKEE FLATS,7276,BC,-119.364166666667,50.5408333333333,532.0,1971-04-06,1972-10-31,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
331,17,ARDA,116108,5595,SPA,7277,BC,-119.366666666667,50.5,533.0,1971-04-28,1972-09-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
494,12,FLNRO-WMB,1100,12019,ZZ DEEP CREEK TS,14076,BC,-119.2829667,50.56986667,1118.0,2011-06-15,2016-10-05,Unspecified,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
