,Network ID,Network Name,Native ID,Station ID,Station Name,History ID,Province,Longitude,Latitude,Elevation (m),Record Start,Record End,Obs Freq,Variables
45,1,EC,1125570,1058,NICKLEN LAKE,1461,BC,-119.0,50.133333,1317.0,1990-07-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
97,1,EC,1164729,1285,LUMBY,1688,BC,-118.9557,50.23617,500.0,1959-03-24,2010-03-31,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
135,12,FLNRO-WMB,285,1835,ZZ LUMBY R/S,2238,BC,-119.0,50.2,0.0,1977-05-01,2000-10-01,Daily,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
314,17,ARDA,116068,5573,DURE,7255,BC,-119.056944444444,50.2425,568.0,1969-05-30,1972-09-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
343,17,ARDA,116139,5619,DUTEAU,7301,BC,-119.045,50.2166666666667,628.0,1971-04-07,1972-08-31,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
