,Network ID,Network Name,Native ID,Station ID,Station Name,History ID,Province,Longitude,Latitude,Elevation (m),Record Start,Record End,Obs Freq,Variables
121,1,EC,1168204,1323,SUN PEAKS MOUNTAIN,1726,BC,-119.911,50.903,1813.9,1980-12-23,2022-03-05,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
129,1,EC,116Q20D,1338,SUN PEAKS LOWER,1741,BC,-119.883333,50.883333,1312.0,1994-03-01,2022-03-05,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
130,1,EC,116QK0M,1340,SUN PEAKS UPPER,1743,BC,-119.916667,50.9,2030.0,1994-03-01,2022-03-05,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
132,12,FLNRO-WMB,253,1807,CAHILTY,2210,BC,-119.8383,50.8883,1615.0,1989-10-12,2024-01-14,Hourly,Dew Point Temperature|Precipitation Amount|Precipitation Climatology|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
141,12,FLNRO-WMB,296,1846,ZZ TOD MT,2249,BC,-119.8,50.9,14.0,1981-06-17,1982-09-30,Daily,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
144,12,FLNRO-WMB,313,1863,ZZ CAHILTY DR3,2266,BC,-119.838,50.888,1615.0,1987-07-10,2000-11-01,Daily,Precipitation Amount|Precipitation Climatology|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
