,Network ID,Network Name,Native ID,Station ID,Station Name,History ID,Province,Longitude,Latitude,Elevation (m),Record Start,Record End,Obs Freq,Variables
21,1,EC,1120486,1013,ARMSTRONG OTTER LAKE,1416,BC,-119.25,50.4,342.0,1991-04-01,1992-09-30,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
80,1,EC,1160450,1229,ARMSTRONG,1632,BC,-119.183333,50.45,359.0,1912-01-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
82,1,EC,1160485,1231,ARMSTRONG NORTH,1634,BC,-119.133333,50.466667,373.0,1972-10-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
316,17,ARDA,116081,5580,MAID,7262,BC,-119.2075,50.425,395.0,1971-03-18,1972-10-29,Daily,Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
317,17,ARDA,116082,5581,HULLCAR,7263,BC,-119.255833333333,50.4866666666667,558.0,1971-04-06,1972-10-31,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
319,17,ARDA,116085,5583,KENDRY,7265,BC,-119.155833333333,50.4583333333333,364.0,1971-03-18,1972-10-29,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
320,17,ARDA,116086,5584,SNEEZBY,7266,BC,-119.146666666667,50.4608333333333,366.0,1971-04-29,1972-09-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
