,Network ID,Network Name,Native ID,Station ID,Station Name,History ID,Province,Longitude,Latitude,Elevation (m),Record Start,Record End,Obs Freq,Variables
52,1,EC,1126077,1076,PEACHLAND BRENDA MINES,1479,BC,-120.0,49.866667,1520.0,1968-04-16,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
134,12,FLNRO-WMB,283,1833,BRENDA MINES,2236,BC,-119.9933,49.8683,1493.0,1989-06-14,2024-01-14,Hourly,Dew Point Temperature|Precipitation Amount|Precipitation Climatology|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
184,5,BCH,BMN,2436,Brenda Mines,2839,BC,-119.9888889,49.86805556,1460.0,1993-01-27,2024-01-09,Daily,Precipitation Amount|Precipitation Climatology|Snow Water Equivalent|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
