WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
None, 12.8, 0.927999, None,2017-07-30 00:00:00, 12.83,31
None, 12.8, 1.612, None,2017-07-30 01:00:00, 13.23,31
None, 13.2, 2.02, None,2017-07-30 02:00:00, 13.34,31
None, 13.3, 2.645, None,2017-07-30 03:00:00, 12.49,31
None, 12.5, 3.234, None,2017-07-30 04:00:00, 11.67,31
None, 11.7, 2.953, None,2017-07-30 05:00:00, 11.18,31
None, 11.2, 2.018, None,2017-07-30 06:00:00, 10.87,31
None, 10.9, 0.671998, None,2017-07-30 07:00:00, 10.48,31
None, 10.5, 1.267, None,2017-07-30 08:00:00, 11.86,31
None, 11.9, 1.769, None,2017-07-30 09:00:00, 13.82,31
None, 13.8, 2.66, None,2017-07-30 10:00:00, 14.13,31
None, 14.1, 2.731, None,2017-07-30 11:00:00, 14.86,31
None, 14.9, 2.452, None,2017-07-30 12:00:00, 15.9,31
None, 15.9, 2.651, None,2017-07-30 13:00:00, 17.09,31
None, 17.1, 3.177, None,2017-07-30 14:00:00, 18.42,31
None, 18.4, 2.671, None,2017-07-30 15:00:00, 19.11,31
None, 19.1, 2.824, None,2017-07-30 16:00:00, 19.37,31
None, 19.4, 2.967, None,2017-07-30 17:00:00, 19.73,31
None, 19.7, 2.828, None,2017-07-30 18:00:00, 18.8,31
None, 18.8, 2.273, None,2017-07-30 19:00:00, 17.95,31
None, 18.0, 1.439, None,2017-07-30 20:00:00, 16.44,31
None, 16.4, 0.86, None,2017-07-30 21:00:00, 15.56,31
None, 15.6, 1.326, None,2017-07-30 22:00:00, 14.84,31
None, 14.8, 1.55, None,2017-07-30 23:00:00, 13.97,31
None, 14.0, 1.237, None,2017-07-31 00:00:00, 13.36,31
None, 13.4, 1.53, None,2017-07-31 01:00:00, 12.48,31
None, 12.5, 1.592, None,2017-07-31 02:00:00, 12.5,31
None, 12.5, 1.421, None,2017-07-31 03:00:00, 11.37,31
None, 11.4, 1.396, None,2017-07-31 04:00:00, 10.54,31
None, 10.5, 1.012, None,2017-07-31 05:00:00, 9.47,31
None, 9.5, 0.782, None,2017-07-31 06:00:00, 10.06,31
None, 10.1, 1.496, None,2017-07-31 07:00:00, 11.56,31
None, 11.6, 1.92, None,2017-07-31 08:00:00, 12.89,31
