ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
3.6,3.6,0.0,2016-03-20, None,12
2.2,2.2,0.0,2016-03-21, 0.0,12
2.0,2.0,0.0,2016-03-22, 0.0,12
6.8,6.8,0.0,2016-03-23, 0.0,12
