wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
183.0, None, None,0.0, None,5.0, None,22.9, None, None, None,20.0,2017-07-18 10:00:00,29,,,,,,,,,,,,,
317.0, None, None,0.0, None,6.6, None,24.5, None, None, None,20.0,2017-07-18 11:00:00,29,,,,,,,,,,,,,
108.0, None, None,0.0, None,6.6, None,24.7, None, None, None,19.0,2017-07-18 12:00:00,29,,,,,,,,,,,,,
359.0, None, None,0.0, None,9.2, None,26.0, None, None, None,20.0,2017-07-18 13:00:00,29,,,,,,,,,,,,,
94.0, None, None,0.0, None,5.1, None,26.6, None, None, None,19.0,2017-07-18 14:00:00,29,,,,,,,,,,,,,
183.0, None, None,0.0, None,6.1, None,27.1, None, None, None,18.0,2017-07-18 15:00:00,29,,,,,,,,,,,,,
143.0, None, None,0.0, None,4.0, None,26.4, None, None, None,19.0,2017-07-18 16:00:00,29,,,,,,,,,,,,,
228.0, None, None,0.0, None,4.6, None,25.0, None, None, None,20.0,2017-07-18 17:00:00,29,,,,,,,,,,,,,
322.0, None, None,0.0, None,3.1, None,23.4, None, None, None,29.0,2017-07-18 18:00:00,29,,,,,,,,,,,,,
338.0, None, None,0.0, None,4.5, None,20.7, None, None, None,33.0,2017-07-18 19:00:00,29,,,,,,,,,,,,,
358.0, None, None,0.0, None,3.1, None,17.8, None, None, None,40.0,2017-07-18 20:00:00,29,,,,,,,,,,,,,
12.0, None, None,0.0, None,0.0, None,15.6, None, None, None,50.0,2017-07-18 21:00:00,29,,,,,,,,,,,,,
2.0, None, None,0.0, None,3.5, None,13.4, None, None, None,54.0,2017-07-18 22:00:00,29,,,,,,,,,,,,,
291.0, None, None,0.0, None,3.1, None,11.8, None, None, None,62.0,2017-07-18 23:00:00,29,,,,,,,,,,,,,
357.0, None, None,0.0, None,3.9, None,11.1, None, None, None,59.0,2017-07-19 00:00:00,29,,,,,,,,,,,,,
215.0, None, None,0.0, None,2.9, None,9.8, None, None, None,67.0,2017-07-19 01:00:00,29,,,,,,,,,,,,,
307.0, None, None,0.0, None,2.2, None,8.2, None, None, None,70.0,2017-07-19 02:00:00,29,,,,,,,,,,,,,
262.0, None, None,0.0, None,2.2, None,7.8, None, None, None,72.0,2017-07-19 03:00:00,29,,,,,,,,,,,,,
31.0, None, None,0.0, None,3.9, None,7.6, None, None, None,74.0,2017-07-19 04:00:00,29,,,,,,,,,,,,,
81.0, None, None,0.0, None,6.0, None,9.6, None, None, None,66.0,2017-07-19 05:00:00,29,,,,,,,,,,,,,
68.0, None, None,0.0, None,7.7, None,12.2, None, None, None,59.0,2017-07-19 06:00:00,29,,,,,,,,,,,,,
86.0, None, None,0.0, None,5.4, None,17.5, None, None, None,43.0,2017-07-19 07:00:00,29,,,,,,,,,,,,,
328.0, None, None,0.0, None,4.4, None,21.0, None, None, None,34.0,2017-07-19 08:00:00,29,,,,,,,,,,,,,
44.0, None, None,0.0, None,4.6, None,23.2, None, None, None,31.0,2017-07-19 09:00:00,29,,,,,,,,,,,,,
286.0, None, None,0.0, None,5.2, None,23.9, None, None, None,29.0,2017-07-19 10:00:00,29,,,,,,,,,,,,,
257.0, None, None,0.0, None,8.5, None,25.6, None, None, None,27.0,2017-07-19 11:00:00,29,,,,,,,,,,,,,
321.0, None, None,0.0, None,7.6, None,23.3, None, None, None,31.0,2017-07-19 12:00:00,29,,,,,,,,,,,,,
277.0, None, None,0.0, None,7.1, None,25.3, None, None, None,27.0,2017-07-19 13:00:00,29,,,,,,,,,,,,,
351.0, None, None,0.0, None,4.4, None,25.2, None, None, None,28.0,2017-07-19 14:00:00,29,,,,,,,,,,,,,
314.0, None, None,0.0, None,5.8, None,28.3, None, None, None,20.0,2017-07-19 15:00:00,29,,,,,,,,,,,,,
227.0, None, None,0.0, None,6.3, None,25.4, None, None, None,19.0,2017-07-19 16:00:00,29,,,,,,,,,,,,,
347.0, None, None,0.0, None,3.1, None,26.2, None, None, None,25.0,2017-07-19 17:00:00,29,,,,,,,,,,,,,
273.0, None, None,0.0, None,3.6, None,21.6, None, None, None,29.0,2017-07-19 18:00:00,29,,,,,,,,,,,,,
345.0, None, None,0.0, None,6.6, None,17.5, None, None, None,42.0,2017-07-19 19:00:00,29,,,,,,,,,,,,,
28.0, None, None,0.0, None,3.1, None,16.0, None, None, None,53.0,2017-07-19 20:00:00,29,,,,,,,,,,,,,
350.0, None, None,0.0, None,3.3, None,13.0, None, None, None,65.0,2017-07-19 21:00:00,29,,,,,,,,,,,,,
21.0, None, None,0.0, None,3.6, None,10.5, None, None, None,73.0,2017-07-19 22:00:00,29,,,,,,,,,,,,,
24.0, None, None,0.0, None,4.0, None,10.8, None, None, None,69.0,2017-07-19 23:00:00,29,,,,,,,,,,,,,
13.0, None, None,0.0, None,3.5, None,11.4, None, None, None,66.0,2017-07-20 00:00:00,29,,,,,,,,,,,,,
27.0, None, None,0.0, None,5.3, None,10.1, None, None, None,69.0,2017-07-20 01:00:00,29,,,,,,,,,,,,,
40.0, None, None,0.0, None,5.1, None,10.3, None, None, None,72.0,2017-07-20 02:00:00,29,,,,,,,,,,,,,
53.0, None, None,0.0, None,3.9, None,8.2, None, None, None,81.0,2017-07-20 03:00:00,29,,,,,,,,,,,,,
40.0, None, None,0.0, None,4.5, None,8.1, None, None, None,80.0,2017-07-20 04:00:00,29,,,,,,,,,,,,,
41.0, None, None,0.0, None,3.3, None,9.3, None, None, None,77.0,2017-07-20 05:00:00,29,,,,,,,,,,,,,
13.0, None, None,0.0, None,6.0, None,11.1, None, None, None,68.0,2017-07-20 06:00:00,29,,,,,,,,,,,,,
13.0, None, None,0.0, None,6.9, None,14.1, None, None, None,59.0,2017-07-20 07:00:00,29,,,,,,,,,,,,,
318.0, None, None,0.0, None,8.8, None,15.7, None, None, None,52.0,2017-07-20 08:00:00,29,,,,,,,,,,,,,
345.0, None, None,0.0, None,10.9, None,18.1, None, None, None,44.0,2017-07-20 09:00:00,29,,,,,,,,,,,,,
326.0, None, None,0.0, None,8.8, None,19.4, None, None, None,41.0,2017-07-20 10:00:00,29,,,,,,,,,,,,,
309.0, None, None,0.0, None,11.7, None,19.3, None, None, None,40.0,2017-07-20 11:00:00,29,,,,,,,,,,,,,
323.0, None, None,0.0, None,10.5, None,18.1, None, None, None,40.0,2017-07-20 12:00:00,29,,,,,,,,,,,,,
284.0, None, None,0.0, None,9.0, None,21.0, None, None, None,34.0,2017-07-20 13:00:00,29,,,,,,,,,,,,,
304.0, None, None,0.0, None,10.3, None,22.0, None, None, None,29.0,2017-07-20 14:00:00,29,,,,,,,,,,,,,
299.0, None, None,0.0, None,10.5, None,21.5, None, None, None,32.0,2017-07-20 15:00:00,29,,,,,,,,,,,,,
314.0, None, None,0.0, None,13.6, None,21.2, None, None, None,32.0,2017-07-20 16:00:00,29,,,,,,,,,,,,,
324.0, None, None,0.0, None,11.3, None,18.6, None, None, None,35.0,2017-07-20 17:00:00,29,,,,,,,,,,,,,
314.0, None, None,0.0, None,10.3, None,16.5, None, None, None,42.0,2017-07-20 18:00:00,29,,,,,,,,,,,,,
326.0, None, None,0.0, None,8.9, None,14.8, None, None, None,49.0,2017-07-20 19:00:00,29,,,,,,,,,,,,,
325.0, None, None,0.0, None,6.3, None,13.2, None, None, None,51.0,2017-07-20 20:00:00,29,,,,,,,,,,,,,
344.0, None, None,0.0, None,6.5, None,11.3, None, None, None,54.0,2017-07-20 21:00:00,29,,,,,,,,,,,,,
336.0, None, None,0.0, None,5.0, None,10.0, None, None, None,65.0,2017-07-20 22:00:00,29,,,,,,,,,,,,,
30.0, None, None,0.0, None,3.7, None,7.2, None, None, None,79.0,2017-07-20 23:00:00,29,,,,,,,,,,,,,
70.0, None, None,0.0, None,4.1, None,6.5, None, None, None,83.0,2017-07-21 00:00:00,29,,,,,,,,,,,,,
48.0, None, None,0.0, None,4.0, None,6.4, None, None, None,83.0,2017-07-21 01:00:00,29,,,,,,,,,,,,,
70.0, None, None,0.0, None,7.9, None,6.9, None, None, None,77.0,2017-07-21 02:00:00,29,,,,,,,,,,,,,
116.0, None, None,0.0, None,4.7, None,5.4, None, None, None,81.0,2017-07-21 03:00:00,29,,,,,,,,,,,,,
76.0, None, None,0.0, None,7.0, None,5.3, None, None, None,83.0,2017-07-21 04:00:00,29,,,,,,,,,,,,,
74.0, None, None,0.0, None,6.8, None,5.4, None, None, None,82.0,2017-07-21 05:00:00,29,,,,,,,,,,,,,
170.0, None, None,0.0, None,3.8, None,6.8, None, None, None,79.0,2017-07-21 06:00:00,29,,,,,,,,,,,,,
255.0, None, None,0.0, None,3.8, None,12.7, None, None, None,62.0,2017-07-21 07:00:00,29,,,,,,,,,,,,,
172.0, None, None,0.0, None,3.4, None,14.9, None, None, None,53.0,2017-07-21 08:00:00,29,,,,,,,,,,,,,
276.0, None, None,0.0, None,5.4, None,16.8, None, None, None,47.0,2017-07-21 09:00:00,29,,,,,,,,,,,,,
13.0, None, None,0.0, None,5.6, None,18.2, None, None, None,43.0,2017-07-21 10:00:00,29,,,,,,,,,,,,,
185.0, None, None,0.0, None,5.9, None,20.7, None, None, None,33.0,2017-07-21 11:00:00,29,,,,,,,,,,,,,
258.0, None, None,0.0, None,6.3, None,19.9, None, None, None,36.0,2017-07-21 12:00:00,29,,,,,,,,,,,,,
333.0, None, None,0.0, None,8.0, None,18.7, None, None, None,41.0,2017-07-21 13:00:00,29,,,,,,,,,,,,,
348.0, None, None,0.0, None,6.8, None,18.6, None, None, None,43.0,2017-07-21 14:00:00,29,,,,,,,,,,,,,
1.0, None, None,0.0, None,6.0, None,18.8, None, None, None,43.0,2017-07-21 15:00:00,29,,,,,,,,,,,,,
34.0, None, None,0.0, None,4.7, None,20.2, None, None, None,33.0,2017-07-21 16:00:00,29,,,,,,,,,,,,,
123.0, None, None,0.0, None,3.6, None,20.0, None, None, None,39.0,2017-07-21 17:00:00,29,,,,,,,,,,,,,
318.0, None, None,0.0, None,5.7, None,18.4, None, None, None,38.0,2017-07-21 18:00:00,29,,,,,,,,,,,,,
346.0, None, None,0.0, None,4.6, None,17.3, None, None, None,41.0,2017-07-21 19:00:00,29,,,,,,,,,,,,,
11.0, None, None,0.0, None,2.9, None,15.3, None, None, None,58.0,2017-07-21 20:00:00,29,,,,,,,,,,,,,
302.0, None, None,0.0, None,2.3, None,14.2, None, None, None,57.0,2017-07-21 21:00:00,29,,,,,,,,,,,,,
32.0, None, None,0.0, None,2.0, None,13.2, None, None, None,60.0,2017-07-21 22:00:00,29,,,,,,,,,,,,,
80.0, None, None,0.0, None,4.3, None,13.1, None, None, None,65.0,2017-07-21 23:00:00,29,,,,,,,,,,,,,
7.0, None, None,0.0, None,2.2, None,13.6, None, None, None,59.0,2017-07-22 00:00:00,29,,,,,,,,,,,,,
33.0, None, None,0.0, None,2.9, None,11.8, None, None, None,68.0,2017-07-22 01:00:00,29,,,,,,,,,,,,,
68.0, None, None,0.0, None,3.8, None,10.8, None, None, None,71.0,2017-07-22 02:00:00,29,,,,,,,,,,,,,
46.0, None, None,0.0, None,3.8, None,10.8, None, None, None,70.0,2017-07-22 03:00:00,29,,,,,,,,,,,,,
357.0, None, None,0.0, None,4.2, None,11.8, None, None, None,67.0,2017-07-22 04:00:00,29,,,,,,,,,,,,,
167.0, None, None,0.0, None,3.1, None,12.1, None, None, None,68.0,2017-07-22 05:00:00,29,,,,,,,,,,,,,
91.0, None, None,0.0, None,4.0, None,13.0, None, None, None,66.0,2017-07-22 06:00:00,29,,,,,,,,,,,,,
128.0, None, None,0.0, None,3.7, None,15.0, None, None, None,61.0,2017-07-22 07:00:00,29,,,,,,,,,,,,,
170.0, None, None,0.0, None,3.4, None,16.2, None, None, None,56.0,2017-07-22 08:00:00,29,,,,,,,,,,,,,
157.0, None, None,0.0, None,6.9, None,18.1, None, None, None,48.0,2017-07-22 09:00:00,29,,,,,,,,,,,,,
168.0, None, None,0.0, None,8.0, None,21.4, None, None, None,36.0,2017-07-22 10:00:00,29,,,,,,,,,,,,,
170.0, None, None,0.0, None,6.6, None,20.9, None, None, None,42.0,2017-07-22 11:00:00,29,,,,,,,,,,,,,
197.0, None, None,0.0, None,4.0, None,20.0, None, None, None,45.0,2017-07-22 12:00:00,29,,,,,,,,,,,,,
340.0, None, None,0.0, None,4.7, None,21.0, None, None, None,45.0,2017-07-22 13:00:00,29,,,,,,,,,,,,,
25.0, None, None,0.0, None,3.8, None,22.4, None, None, None,44.0,2017-07-22 14:00:00,29,,,,,,,,,,,,,
93.0, None, None,0.0, None,4.0, None,22.2, None, None, None,47.0,2017-07-22 15:00:00,29,,,,,,,,,,,,,
154.0, None, None,0.0, None,2.8, None,23.0, None, None, None,42.0,2017-07-22 16:00:00,29,,,,,,,,,,,,,
8.0, None, None,0.0, None,2.6, None,23.1, None, None, None,44.0,2017-07-22 17:00:00,29,,,,,,,,,,,,,
317.0, None, None,0.0, None,2.0, None,22.2, None, None, None,53.0,2017-07-22 18:00:00,29,,,,,,,,,,,,,
358.0, None, None,0.0, None,3.1, None,20.5, None, None, None,56.0,2017-07-22 19:00:00,29,,,,,,,,,,,,,
7.0, None, None,0.0, None,2.7, None,16.0, None, None, None,76.0,2017-07-22 20:00:00,29,,,,,,,,,,,,,
358.0, None, None,0.0, None,5.1, None,15.5, None, None, None,73.0,2017-07-22 21:00:00,29,,,,,,,,,,,,,
25.0, None, None,0.0, None,3.3, None,15.7, None, None, None,73.0,2017-07-22 22:00:00,29,,,,,,,,,,,,,
53.0, None, None,0.0, None,4.6, None,14.6, None, None, None,78.0,2017-07-22 23:00:00,29,,,,,,,,,,,,,
,,,,,,,,,,,,2017-07-16 00:00:00,29,, None, None, None, None,21.5, 0.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-16 01:00:00,29,, None, None, None, None,19.4, None, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-16 02:00:00,29,, None, None, None, None,18.7, 0.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-16 03:00:00,29,, None, None, None, None,16.9, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-16 04:00:00,29,, None, None, None, None,14.1, 0.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-16 05:00:00,29,, None, None, None, None,12.6, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-16 06:00:00,29,, None, None, None, None,10.8, 1.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 07:00:00,29,, None, None, None, None,9.4, 0.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 08:00:00,29,, None, None, None, None,8.0, 0.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 09:00:00,29,, None, None, None, None,6.8, 1.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 10:00:00,29,, None, None, None, None,6.3, 1.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 11:00:00,29,, None, None, None, None,5.7, 0.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 12:00:00,29,, None, None, None, None,5.1, 1.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 13:00:00,29,, None, None, None, None,4.4, 1.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 14:00:00,29,, None, None, None, None,4.7, 1.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 15:00:00,29,, None, None, None, None,5.3, 1.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 16:00:00,29,, 427.0, None, None, None,6.9, 1.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 17:00:00,29,, None, None, None, None,8.7, 0.0, None, None,428.0, None, None, None
,,,,,,,,,,,,2017-07-16 18:00:00,29,, None, None, None, None,10.3, 0.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-16 19:00:00,29,, None, None, None, None,9.4, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-16 20:00:00,29,, None, None, None, None,10.5, 0.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-16 21:00:00,29,, None, None, None, None,13.3, 0.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-16 22:00:00,29,, None, None, None, None,13.4, 1.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-16 23:00:00,29,, None, None, None, None,13.4, 1.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-17 00:00:00,29,, None, None, None, None,12.9, 1.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-17 01:00:00,29,, None, None, None, None,12.4, 1.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-17 02:00:00,29,, None, None, None, None,11.5, 1.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-17 03:00:00,29,, None, None, None, None,9.5, 0.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-17 04:00:00,29,, None, None, None, None,7.0, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 05:00:00,29,, None, None, None, None,5.9, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 06:00:00,29,, None, None, None, None,4.6, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 07:00:00,29,, None, None, None, None,3.8, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 08:00:00,29,, None, None, None, None,4.8, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 09:00:00,29,, None, None, None, None,5.3, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 10:00:00,29,, None, None, None, None,5.4, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 11:00:00,29,, None, None, None, None,4.9, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 12:00:00,29,, None, None, None, None,4.0, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 13:00:00,29,, None, None, None, None,4.0, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 14:00:00,29,, None, None, None, None,4.7, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 15:00:00,29,, None, None, None, None,6.5, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 16:00:00,29,, 447.0, None, None, None,8.4, 1.0, None, None,427.0, None, None, None
,,,,,,,,,,,,2017-07-17 17:00:00,29,, None, None, None, None,10.3, 1.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-17 18:00:00,29,, None, None, None, None,12.2, 0.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-17 19:00:00,29,, None, None, None, None,13.5, None, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-17 20:00:00,29,, None, None, None, None,14.7, 0.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-17 21:00:00,29,, None, None, None, None,15.4, 0.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-17 22:00:00,29,, None, None, None, None,15.6, 2.0, None, None,425.0, None, None, None
,,,,,,,,,,,,2017-07-17 23:00:00,29,, None, None, None, None,17.0, 1.0, None, None,425.0, None, None, None
,,,,,,,,,,,,2017-07-18 00:00:00,29,, None, None, None, None,15.3, 1.0, None, None,425.0, None, None, None
,,,,,,,,,,,,2017-07-18 01:00:00,29,, None, None, None, None,14.3, 0.0, None, None,426.0, None, None, None
,,,,,,,,,,,,2017-07-18 02:00:00,29,, None, None, None, None,13.5, 0.0, None, None,426.0, None, None, None
