AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
8.2, 1.0,0.0,1.8, 0.0,2020-08-12 00:00:00,317.0,91.0,33
7.9, None,0.0,3.0, None,2020-08-12 00:15:00,58.0,92.0,33
7.3, None,0.0,4.9, None,2020-08-12 00:30:00,25.0,94.0,33
7.0, None,0.0,3.6, None,2020-08-12 00:45:00,29.0,94.0,33
7.1, 0.0,0.0,3.1, 0.0,2020-08-12 01:00:00,24.0,95.0,33
7.1, None,0.0,5.0, None,2020-08-12 01:15:00,54.0,94.0,33
6.9, None,0.0,4.7, None,2020-08-12 01:30:00,33.0,93.0,33
6.7, None,0.0,4.7, None,2020-08-12 01:45:00,39.0,97.0,33
6.3, -1.0,0.0,4.4, 0.0,2020-08-12 02:00:00,42.0,97.0,33
6.1, None,0.0,5.2, None,2020-08-12 02:15:00,27.0,96.0,33
5.5, None,0.0,4.7, None,2020-08-12 02:30:00,46.0,97.0,33
5.1, None,0.0,3.8, None,2020-08-12 02:45:00,30.0,97.0,33
5.2, 1.0,0.0,4.3, 0.0,2020-08-12 03:00:00,41.0,98.0,33
5.4, None,0.0,4.8, None,2020-08-12 03:15:00,37.0,98.0,33
4.9, None,0.0,4.9, None,2020-08-12 03:30:00,42.0,98.0,33
5.2, None,0.0,5.5, None,2020-08-12 03:45:00,40.0,98.0,33
5.2, 0.0,0.0,6.3, 0.0,2020-08-12 04:00:00,35.0,98.0,33
4.3, None,0.0,4.6, None,2020-08-12 04:15:00,46.0,97.0,33
4.1, None,0.0,4.8, None,2020-08-12 04:30:00,39.0,98.0,33
4.8, None,0.0,5.3, None,2020-08-12 04:45:00,33.0,98.0,33
4.4, 0.0,0.0,6.0, 0.0,2020-08-12 05:00:00,41.0,98.0,33
4.1, None,0.0,4.0, None,2020-08-12 05:15:00,38.0,98.0,33
4.0, None,0.0,4.7, None,2020-08-12 05:30:00,41.0,98.0,33
4.3, None,0.0,5.0, None,2020-08-12 05:45:00,40.0,98.0,33
4.3, 0.0,0.0,3.0, 0.0,2020-08-12 06:00:00,36.0,98.0,33
4.7, None,0.0,3.5, None,2020-08-12 06:15:00,26.0,98.0,33
5.2, None,0.0,4.2, None,2020-08-12 06:30:00,45.0,98.0,33
7.1, None,0.0,3.5, None,2020-08-12 06:45:00,43.0,96.0,33
9.5, 0.0,0.0,2.4, 0.0,2020-08-12 07:00:00,68.0,87.0,33
10.8, None,0.0,1.3, None,2020-08-12 07:15:00,73.0,82.0,33
12.3, None,0.0,2.3, None,2020-08-12 07:30:00,75.0,77.0,33
13.1, None,0.0,2.3, None,2020-08-12 07:45:00,165.0,77.0,33
12.7, -1.0,0.0,3.8, 0.0,2020-08-12 08:00:00,191.0,78.0,33
12.3, None,0.0,7.0, None,2020-08-12 08:15:00,230.0,76.0,33
11.7, None,0.0,5.9, None,2020-08-12 08:30:00,239.0,78.0,33
12.2, None,0.0,5.3, None,2020-08-12 08:45:00,230.0,76.0,33
12.3, 0.0,0.0,8.1, 0.003,2020-08-12 09:00:00,262.0,73.0,33
13.6, None,0.0,7.6, None,2020-08-12 09:15:00,249.0,66.0,33
13.2, None,0.0,10.0, None,2020-08-12 09:30:00,225.0,68.0,33
13.2, None,0.0,7.9, None,2020-08-12 09:45:00,222.0,67.0,33
14.1, -1.0,0.0,7.1, 0.0,2020-08-12 10:00:00,246.0,61.0,33
15.3, None,0.0,7.8, None,2020-08-12 10:15:00,194.0,56.0,33
15.8, None,0.0,9.0, None,2020-08-12 10:30:00,197.0,55.0,33
15.0, None,0.0,10.1, None,2020-08-12 10:45:00,229.0,65.0,33
14.3, 0.0,0.0,10.9, 0.0,2020-08-12 11:00:00,207.0,62.0,33
15.4, None,0.0,6.2, None,2020-08-12 11:15:00,214.0,55.0,33
16.7, None,0.0,4.2, None,2020-08-12 11:30:00,17.0,57.0,33
15.8, None,0.0,5.5, None,2020-08-12 11:45:00,289.0,59.0,33
15.0, 0.0,0.0,6.0, 0.002,2020-08-12 12:00:00,291.0,61.0,33
15.2, None,0.0,5.8, None,2020-08-12 12:15:00,191.0,56.0,33
15.4, None,0.0,7.8, None,2020-08-12 12:30:00,286.0,57.0,33
15.1, None,0.0,6.8, None,2020-08-12 12:45:00,306.0,59.0,33
15.0, 0.0,0.0,4.4, 0.0,2020-08-12 13:00:00,339.0,59.0,33
15.3, None,0.0,3.4, None,2020-08-12 13:15:00,320.0,58.0,33
15.7, None,0.0,4.5, None,2020-08-12 13:30:00,161.0,56.0,33
16.1, None,0.0,4.6, None,2020-08-12 13:45:00,158.0,56.0,33
16.2, 0.0,0.0,5.8, 0.004,2020-08-12 14:00:00,30.0,57.0,33
15.5, None,0.0,7.5, None,2020-08-12 14:15:00,34.0,60.0,33
15.3, None,0.0,6.4, None,2020-08-12 14:30:00,338.0,59.0,33
15.4, None,0.0,6.1, None,2020-08-12 14:45:00,334.0,54.0,33
15.4, 0.0,0.0,7.2, 0.001,2020-08-12 15:00:00,224.0,55.0,33
15.2, None,0.0,7.0, None,2020-08-12 15:15:00,218.0,57.0,33
15.5, None,0.0,6.0, None,2020-08-12 15:30:00,226.0,53.0,33
17.1, None,0.0,6.6, None,2020-08-12 15:45:00,237.0,47.0,33
16.6, 0.0,0.0,8.9, 0.0,2020-08-12 16:00:00,246.0,49.0,33
17.6, None,0.0,7.6, None,2020-08-12 16:15:00,227.0,45.0,33
17.8, None,0.0,11.8, None,2020-08-12 16:30:00,231.0,43.0,33
17.3, None,0.0,11.4, None,2020-08-12 16:45:00,213.0,46.0,33
17.3, 0.0,0.0,10.4, 0.0,2020-08-12 17:00:00,220.0,45.0,33
16.6, None,0.0,12.1, None,2020-08-12 17:15:00,240.0,47.0,33
16.5, None,0.0,8.5, None,2020-08-12 17:30:00,277.0,49.0,33
15.8, None,0.0,8.5, None,2020-08-12 17:45:00,291.0,49.0,33
15.2, 0.0,0.0,7.7, 0.0,2020-08-12 18:00:00,269.0,52.0,33
14.8, None,0.0,6.2, None,2020-08-12 18:15:00,281.0,54.0,33
14.2, None,0.0,5.6, None,2020-08-12 18:30:00,242.0,58.0,33
13.2, None,0.0,6.0, None,2020-08-12 18:45:00,248.0,62.0,33
12.0, 0.0,0.0,3.4, 0.0,2020-08-12 19:00:00,237.0,69.0,33
10.5, None,0.0,3.0, None,2020-08-12 19:15:00,328.0,77.0,33
9.5, None,0.0,3.0, None,2020-08-12 19:30:00,13.0,79.0,33
8.7, None,0.0,3.0, None,2020-08-12 19:45:00,354.0,85.0,33
8.0, 1.0,0.0,4.2, 0.0,2020-08-12 20:00:00,9.0,89.0,33
7.5, None,0.0,5.2, None,2020-08-12 20:15:00,33.0,89.0,33
7.3, None,0.0,6.0, None,2020-08-12 20:30:00,37.0,90.0,33
6.9, None,0.0,7.4, None,2020-08-12 20:45:00,19.0,92.0,33
6.5, 0.0,0.0,5.7, 0.0,2020-08-12 21:00:00,32.0,93.0,33
6.4, None,0.0,6.6, None,2020-08-12 21:15:00,37.0,92.0,33
