pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -11.02, 79.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 00:00:00, None, None, 3.288,45
None, None, -12.1, 73.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 01:00:00, None, None, 3.695,45
None, None, -14.0, 72.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 04:00:00, None, None, 3.788,45
None, None, -13.91, 72.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 05:00:00, None, None, 3.746,45
None, None, -13.07, 71.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 06:00:00, None, None, 3.806,45
None, None, -12.66, 71.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 07:00:00, None, None, 3.515,45
None, None, -11.52, 73.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 08:00:00, None, None, 3.446,45
None, None, -11.88, 72.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 09:00:00, None, None, 3.901,45
None, None, -10.98, 69.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 10:00:00, None, None, 4.538,45
None, None, -6.618, 67.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 12:00:00, None, None, 4.384,45
None, None, -6.703, 64.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 13:00:00, None, None, 4.304,45
None, None, -6.07, 66.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 14:00:00, None, None, 4.25,45
None, None, -5.383, 59.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 15:00:00, None, None, 4.293,45
None, None, -6.064, 65.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 16:00:00, None, None, 4.401,45
None, None, -6.161, 68.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 17:00:00, None, None, 4.303,45
None, None, -7.182, 77.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 18:00:00, None, None, 4.39,45
None, None, -7.716, 77.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 19:00:00, None, None, 4.543,45
None, None, -7.85, 73.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 20:00:00, None, None, 4.428,45
None, None, -9.31, 73.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 21:00:00, None, None, 4.477,45
None, None, -10.57, 72.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 22:00:00, None, None, 4.385,45
None, None, -11.34, 71.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-05 23:00:00, None, None, 4.406,45
None, None, -11.88, 71.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 00:00:00, None, None, 4.326,45
None, None, -11.83, 69.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 01:00:00, None, None, 4.273,45
None, None, -12.2, 71.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 02:00:00, None, None, 4.335,45
None, None, -12.0, 70.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 03:00:00, None, None, 4.326,45
None, None, -11.94, 70.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 04:00:00, None, None, 4.274,45
None, None, -12.43, 69.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 05:00:00, None, None, 4.32,45
None, None, -13.03, 70.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 06:00:00, None, None, 4.376,45
None, None, -12.94, 70.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 07:00:00, None, None, 4.362,45
None, None, -13.08, 69.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 08:00:00, None, None, 4.366,45
None, None, -11.99, 66.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 09:00:00, None, None, 4.512,45
None, None, -8.51, 61.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 10:00:00, None, None, 4.322,45
None, None, -8.75, 62.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-06 11:00:00, None, None, 4.432,45
None, None, -1.849, 61.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-07 14:00:00, None, None, 3.67,45
None, None, -2.092, 62.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-07 15:00:00, None, None, 3.704,45
