TempC,time,RH,week_of_year
5.949,2022-06-11 00:00:00,98.6,24
5.385,2022-06-11 01:00:00,99.0,24
5.693,2022-06-11 02:00:00,99.4,24
6.281,2022-06-11 03:00:00,99.7,24
5.05,2022-06-11 04:00:00,99.7,24
6.077,2022-06-11 05:00:00,99.9,24
7.419,2022-06-11 06:00:00,99.9,24
11.127,2022-06-11 07:00:00,96.2,24
11.807,2022-06-11 08:00:00,84.9,24
13.185,2022-06-11 09:00:00,86.3,24
14.96,2022-06-11 10:00:00,67.6,24
18.129,2022-06-11 11:00:00,54.6,24
16.177,2022-06-11 12:00:00,44.3,24
16.058,2022-06-11 13:00:00,49.5,24
11.053,2022-06-11 14:00:00,72.9,24
14.194,2022-06-11 15:00:00,71.6,24
13.305,2022-06-11 16:00:00,64.4,24
15.485,2022-06-11 17:00:00,62.1,24
12.92,2022-06-11 18:00:00,61.6,24
12.63,2022-06-11 19:00:00,71.7,24
10.247,2022-06-11 20:00:00,75.0,24
9.163,2022-06-11 21:00:00,81.9,24
8.444,2022-06-11 22:00:00,87.8,24
7.82,2022-06-11 23:00:00,92.5,24
5.898,2022-06-12 00:00:00,95.1,24
4.61,2022-06-12 01:00:00,96.9,24
4.584,2022-06-12 02:00:00,97.8,24
3.958,2022-06-12 03:00:00,98.2,24
3.168,2022-06-12 04:00:00,98.4,24
5.591,2022-06-12 05:00:00,99.0,24
9.386,2022-06-12 06:00:00,88.2,24
11.151,2022-06-12 07:00:00,65.2,24
12.292,2022-06-12 08:00:00,56.9,24
13.594,2022-06-12 09:00:00,52.1,24
14.17,2022-06-12 10:00:00,47.9,24
13.81,2022-06-12 11:00:00,48.3,24
15.485,2022-06-12 12:00:00,45.6,24
16.892,2022-06-12 13:00:00,43.5,24
16.82,2022-06-12 14:00:00,40.9,24
16.939,2022-06-12 15:00:00,39.2,24
17.558,2022-06-12 16:00:00,38.6,24
17.344,2022-06-12 17:00:00,36.9,24
15.963,2022-06-12 18:00:00,36.5,24
13.762,2022-06-12 19:00:00,41.2,24
11.419,2022-06-12 20:00:00,56.9,24
9.829,2022-06-12 21:00:00,71.7,24
8.195,2022-06-12 22:00:00,79.1,24
7.645,2022-06-12 23:00:00,85.4,24
5.975,2022-06-13 00:00:00,88.6,24
5.821,2022-06-13 01:00:00,90.7,24
5.949,2022-06-13 02:00:00,91.8,24
6.306,2022-06-13 03:00:00,92.8,24
6.509,2022-06-13 04:00:00,93.3,24
7.192,2022-06-13 05:00:00,94.1,24
7.67,2022-06-13 06:00:00,92.4,24
9.485,2022-06-13 07:00:00,84.9,24
10.271,2022-06-13 08:00:00,73.4,24
11.589,2022-06-13 09:00:00,71.6,24
12.098,2022-06-13 10:00:00,67.2,24
13.786,2022-06-13 11:00:00,61.5,24
15.294,2022-06-13 12:00:00,57.1,24
15.939,2022-06-13 13:00:00,47.0,24
16.439,2022-06-13 14:00:00,44.5,24
15.485,2022-06-13 15:00:00,45.6,24
15.318,2022-06-13 16:00:00,48.9,24
14.96,2022-06-13 17:00:00,52.0,24
14.577,2022-06-13 18:00:00,54.3,24
13.618,2022-06-13 19:00:00,64.7,24
12.098,2022-06-13 20:00:00,75.2,24
11.151,2022-06-13 21:00:00,80.1,24
10.32,2022-06-13 22:00:00,83.5,24
9.583,2022-06-13 23:00:00,86.0,24
7.945,2022-06-14 00:00:00,89.0,24
7.945,2022-06-14 01:00:00,88.5,24
9.952,2022-06-14 02:00:00,73.9,24
10.075,2022-06-14 03:00:00,63.5,24
9.78,2022-06-14 04:00:00,63.1,24
9.879,2022-06-14 05:00:00,63.6,24
10.883,2022-06-14 06:00:00,63.5,24
12.558,2022-06-14 07:00:00,57.8,24
14.385,2022-06-14 08:00:00,53.8,24
13.714,2022-06-14 09:00:00,52.6,24
16.534,2022-06-14 10:00:00,49.2,24
18.01,2022-06-14 11:00:00,45.2,24
18.913,2022-06-14 12:00:00,42.4,24
20.055,2022-06-14 13:00:00,39.5,24
20.77,2022-06-14 14:00:00,35.9,24
21.318,2022-06-14 15:00:00,33.2,24
20.841,2022-06-14 16:00:00,32.2,24
20.579,2022-06-14 17:00:00,30.9,24
18.675,2022-06-14 18:00:00,33.0,24
16.82,2022-06-14 19:00:00,39.5,24
12.92,2022-06-14 20:00:00,51.5,24
8.568,2022-06-14 21:00:00,72.1,24
6.128,2022-06-14 22:00:00,84.8,24
4.921,2022-06-14 23:00:00,90.3,24
4.376,2022-06-15 00:00:00,93.4,24
5.05,2022-06-15 01:00:00,94.7,24
4.921,2022-06-15 02:00:00,94.2,24
5.872,2022-06-15 03:00:00,94.4,24
6.179,2022-06-15 04:00:00,93.5,24
7.066,2022-06-15 05:00:00,93.2,24
7.945,2022-06-15 06:00:00,92.3,24
14.409,2022-06-15 07:00:00,72.6,24
14.409,2022-06-15 08:00:00,57.8,24
16.749,2022-06-15 09:00:00,54.7,24
19.46,2022-06-15 10:00:00,49.4,24
19.151,2022-06-15 11:00:00,44.6,24
19.912,2022-06-15 12:00:00,42.4,24
18.414,2022-06-15 13:00:00,44.9,24
17.629,2022-06-15 14:00:00,51.7,24
20.627,2022-06-15 15:00:00,46.9,24
21.318,2022-06-15 16:00:00,40.2,24
21.772,2022-06-15 17:00:00,38.6,24
21.151,2022-06-15 18:00:00,38.3,24
20.15,2022-06-15 19:00:00,39.8,24
16.558,2022-06-15 20:00:00,46.9,24
13.401,2022-06-15 21:00:00,63.9,24
10.516,2022-06-15 22:00:00,75.4,24
8.965,2022-06-15 23:00:00,85.8,24
8.095,2022-06-16 00:00:00,88.3,24
8.195,2022-06-16 01:00:00,90.3,24
