air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
None, 4.9, None, None, 96.0, None, None, None, 0.0,2020-06-17 00:00:00,25
None, 4.6, None, None, 97.0, None, None, None, 0.0,2020-06-17 01:00:00,25
None, 4.0, None, None, 98.0, None, None, None, 0.0,2020-06-17 02:00:00,25
None, 4.6, None, None, 93.0, None, None, None, 0.0,2020-06-17 03:00:00,25
None, 5.0, None, None, 84.0, None, None, None, 0.0,2020-06-17 04:00:00,25
None, 5.6, None, None, 85.0, None, None, None, 0.0,2020-06-17 05:00:00,25
None, 10.5, None, None, 67.0, None, None, None, 0.0,2020-06-17 06:00:00,25
None, 10.4, None, None, 71.0, None, None, None, 0.0,2020-06-17 07:00:00,25
None, 10.6, None, None, 73.0, None, None, None, 0.0,2020-06-17 08:00:00,25
None, 12.3, None, None, 63.0, None, None, None, 0.0,2020-06-17 09:00:00,25
None, 13.5, None, None, 59.0, None, None, None, 0.0,2020-06-17 10:00:00,25
None, 14.2, None, None, 54.0, None, None, None, 0.0,2020-06-17 11:00:00,25
None, 14.6, None, None, 48.0, None, None, None, 0.0,2020-06-17 12:00:00,25
None, 15.1, None, None, 52.0, None, None, None, 0.0,2020-06-17 13:00:00,25
None, 15.2, None, None, 55.0, None, None, None, 0.0,2020-06-17 14:00:00,25
None, 14.3, None, None, 61.0, None, None, None, 0.0,2020-06-17 15:00:00,25
None, 13.9, None, None, 65.0, None, None, None, 0.0,2020-06-17 16:00:00,25
None, 12.7, None, None, 72.0, None, None, None, 0.0,2020-06-17 17:00:00,25
None, 12.2, None, None, 74.0, None, None, None, 0.0,2020-06-17 18:00:00,25
None, 10.1, None, None, 82.0, None, None, None, 0.0,2020-06-17 19:00:00,25
None, 8.7, None, None, 89.0, None, None, None, 0.0,2020-06-17 20:00:00,25
None, 7.9, None, None, 92.0, None, None, None, 0.0,2020-06-17 21:00:00,25
None, 7.3, None, None, 97.0, None, None, None, 0.0,2020-06-17 22:00:00,25
None, 7.5, None, None, 98.0, None, None, None, 0.0,2020-06-17 23:00:00,25
None, 7.9, None, None, 98.0, None, None, None, 0.0,2020-06-18 00:00:00,25
None, 8.7, None, None, 93.0, None, None, None, 0.0,2020-06-18 01:00:00,25
None, 8.7, None, None, 89.0, None, None, None, 0.0,2020-06-18 02:00:00,25
None, 8.3, None, None, 92.0, None, None, None, 0.0,2020-06-18 03:00:00,25
None, 9.3, None, None, 96.0, None, None, None, 0.0,2020-06-18 04:00:00,25
None, 10.3, None, None, 93.0, None, None, None, 0.0,2020-06-18 05:00:00,25
None, 11.1, None, None, 91.0, None, None, None, 0.0,2020-06-18 06:00:00,25
None, 11.9, None, None, 91.0, None, None, None, 0.0,2020-06-18 07:00:00,25
None, 11.3, None, None, 93.0, None, None, None, 0.0,2020-06-18 08:00:00,25
None, 12.4, None, None, 87.0, None, None, None, 0.0,2020-06-18 09:00:00,25
None, 13.5, None, None, 85.0, None, None, None, 0.0,2020-06-18 10:00:00,25
None, 14.3, None, None, 81.0, None, None, None, 0.0,2020-06-18 11:00:00,25
None, 14.6, None, None, 78.0, None, None, None, 0.0,2020-06-18 12:00:00,25
None, 16.1, None, None, 74.0, None, None, None, 0.0,2020-06-18 13:00:00,25
None, 15.8, None, None, 75.0, None, None, None, 0.0,2020-06-18 14:00:00,25
None, 17.1, None, None, 70.0, None, None, None, 0.0,2020-06-18 15:00:00,25
None, 15.5, None, None, 76.0, None, None, None, 0.0,2020-06-18 16:00:00,25
None, 15.3, None, None, 77.0, None, None, None, 0.0,2020-06-18 17:00:00,25
None, 13.6, None, None, 85.0, None, None, None, 0.0,2020-06-18 18:00:00,25
None, 12.0, None, None, 91.0, None, None, None, 0.0,2020-06-18 19:00:00,25
None, 11.1, None, None, 95.0, None, None, None, 0.0,2020-06-18 20:00:00,25
None, 10.6, None, None, 96.0, None, None, None, 0.0,2020-06-18 21:00:00,25
None, 10.5, None, None, 97.0, None, None, None, 0.0,2020-06-18 22:00:00,25
None, 10.7, None, None, 96.0, None, None, None, 0.0,2020-06-18 23:00:00,25
None, 10.5, None, None, 96.0, None, None, None, 0.0,2020-06-19 00:00:00,25
None, 10.3, None, None, 97.0, None, None, None, 0.0,2020-06-19 01:00:00,25
None, 10.5, None, None, 93.0, None, None, None, 0.0,2020-06-19 02:00:00,25
None, 10.9, None, None, 88.0, None, None, None, 0.0,2020-06-19 03:00:00,25
None, 9.7, None, None, 97.0, None, None, None, 0.0,2020-06-19 04:00:00,25
None, 11.5, None, None, 90.0, None, None, None, 0.0,2020-06-19 05:00:00,25
None, 11.9, None, None, 92.0, None, None, None, 0.0,2020-06-19 06:00:00,25
None, 12.6, None, None, 88.0, None, None, None, 0.0,2020-06-19 07:00:00,25
