time,tasmin,tasmax,pcp,week_of_year
2016-07-01, 10.0, 20.6,2.0,27
2016-07-02, 10.0, 19.1,4.0,27
2016-07-03, 7.9, 13.4,2.0,27
2016-07-04, 7.8, 10.0,14.0,27
2016-07-05, 8.3, 16.1,0.0,27
2016-07-06, 9.1, 17.7,0.0,27
2016-07-07, 8.2, 17.6,7.0,27
