AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
4.8, 1.0,0.0, 13.4,2020-01-08 00:00:00, 230.0, 75.0,2
4.6, None,0.0, 8.3,2020-01-08 00:15:00, 215.0, 75.0,2
4.5, None,0.0, 9.4,2020-01-08 00:30:00, 256.0, 74.0,2
4.4, None,0.0, 10.0,2020-01-08 00:45:00, 277.0, 75.0,2
4.0, 0.0,0.0, 6.3,2020-01-08 01:00:00, 239.0, 82.0,2
4.0, None,0.0, 10.5,2020-01-08 01:15:00, 216.0, 77.0,2
4.1, None,0.0, 13.8,2020-01-08 01:30:00, 301.0, 77.0,2
4.0, None,0.0, 15.2,2020-01-08 01:45:00, 300.0, 79.0,2
3.9, -1.0,0.0, 11.5,2020-01-08 02:00:00, 305.0, 81.0,2
3.8, None,0.0, 11.5,2020-01-08 02:15:00, 296.0, 77.0,2
3.9, None,0.0, 9.1,2020-01-08 02:30:00, 278.0, 79.0,2
3.9, None,0.0, 9.7,2020-01-08 02:45:00, 238.0, 77.0,2
4.0, 1.0,0.0, 10.0,2020-01-08 03:00:00, 269.0, 75.0,2
3.9, None,0.0, 10.1,2020-01-08 03:15:00, 276.0, 75.0,2
3.7, None,0.0, 7.7,2020-01-08 03:30:00, 307.0, 82.0,2
3.6, None,0.0, 12.4,2020-01-08 03:45:00, 276.0, 78.0,2
3.6, 0.0,0.0, 9.2,2020-01-08 04:00:00, 234.0, 81.0,2
3.1, None,0.0, 6.0,2020-01-08 04:15:00, 175.0, 87.0,2
3.2, None,0.0, 10.1,2020-01-08 04:30:00, 269.0, 78.0,2
3.1, None,0.0, 6.4,2020-01-08 04:45:00, 275.0, 83.0,2
2.7, 0.0,0.0, 4.3,2020-01-08 05:00:00, 208.0, 90.0,2
2.6, None,0.0, 1.1,2020-01-08 05:15:00, 175.0, 92.0,2
2.4, None,0.0, 1.4,2020-01-08 05:30:00, 201.0, 93.0,2
2.3, None,0.0, 1.4,2020-01-08 05:45:00, 179.0, 94.0,2
2.3, 0.0,0.0, 4.5,2020-01-08 06:00:00, 160.0, 94.0,2
2.2, None,0.0, 3.1,2020-01-08 06:15:00, 247.0, 94.0,2
2.5, None,0.0, 5.7,2020-01-08 06:30:00, 285.0, 90.0,2
3.0, None,0.0, 4.1,2020-01-08 06:45:00, 195.0, 82.0,2
2.8, 0.0,0.0, 4.6,2020-01-08 07:00:00, 154.0, 82.0,2
3.0, None,0.0, 5.6,2020-01-08 07:15:00, 250.0, 85.0,2
2.6, None,0.0, 3.8,2020-01-08 07:30:00, 166.0, 89.0,2
2.2, None,0.0, 5.0,2020-01-08 07:45:00, 164.0, 90.0,2
1.9, 0.0,0.0, 6.5,2020-01-08 08:00:00, 145.0, 91.0,2
1.7, None,0.0, 0.0,2020-01-08 08:15:00, 174.0, 92.0,2
1.6, None,0.0, 0.0,2020-01-08 08:30:00, 124.0, 93.0,2
1.6, None,0.0, 0.0,2020-01-08 08:45:00, 134.0, 93.0,2
1.8, 0.0,0.0, 5.4,2020-01-08 09:00:00, 150.0, 94.0,2
2.0, None,0.0, 5.9,2020-01-08 09:15:00, 162.0, 94.0,2
2.2, None,0.0, 4.6,2020-01-08 09:30:00, 144.0, 94.0,2
2.4, None,0.0, 0.2,2020-01-08 09:45:00, 214.0, 94.0,2
2.8, -1.0,0.0, 5.8,2020-01-08 10:00:00, 159.0, 91.0,2
3.1, None,0.0, 3.5,2020-01-08 10:15:00, 173.0, 86.0,2
3.5, None,0.0, 5.3,2020-01-08 10:30:00, 224.0, 78.0,2
3.9, None,0.0, 7.0,2020-01-08 10:45:00, 200.0, 84.0,2
4.2, 0.0,0.0, 3.9,2020-01-08 11:00:00, 162.0, 80.0,2
4.4, None,0.0, 3.8,2020-01-08 11:15:00, 161.0, 80.0,2
4.4, None,0.0, 4.2,2020-01-08 11:30:00, 198.0, 80.0,2
4.4, None,0.0, 5.2,2020-01-08 11:45:00, 193.0, 76.0,2
4.6, 1.0,0.0, 4.1,2020-01-08 12:00:00, 184.0, 76.0,2
4.8, None,0.0, 7.3,2020-01-08 12:15:00, 168.0, 74.0,2
4.5, None,0.0, 9.5,2020-01-08 12:30:00, 177.0, 71.0,2
4.5, None,0.0, 8.5,2020-01-08 12:45:00, 161.0, 65.0,2
4.4, -1.0,0.0, 10.5,2020-01-08 13:00:00, 186.0, 63.0,2
4.4, None,0.0, 6.1,2020-01-08 13:15:00, 153.0, 65.0,2
4.4, None,0.0, 6.1,2020-01-08 13:30:00, 213.0, 73.0,2
4.4, None,0.0, 2.9,2020-01-08 13:45:00, 90.0, 60.0,2
4.5, 1.0,0.0, 9.0,2020-01-08 14:00:00, 313.0, 65.0,2
4.5, None,0.0, 5.9,2020-01-08 14:15:00, 273.0, 67.0,2
4.6, None,0.0, 4.0,2020-01-08 14:30:00, 306.0, 65.0,2
4.7, None,0.0, 5.0,2020-01-08 14:45:00, 273.0, 74.0,2
4.5, -1.0,0.0, 16.3,2020-01-08 15:00:00, 349.0, 66.0,2
3.6, None,0.0, 6.8,2020-01-08 15:15:00, 62.0, 75.0,2
3.4, None,0.0, 3.0,2020-01-08 15:30:00, 184.0, 80.0,2
3.3, None,0.0, 1.4,2020-01-08 15:45:00, 170.0, 82.0,2
3.1, 0.0,0.0, 5.6,2020-01-08 16:00:00, 153.0, 82.0,2
2.6, None,0.0, 1.6,2020-01-08 16:15:00, 188.0, 86.0,2
2.1, None,0.0, 4.5,2020-01-08 16:30:00, 139.0, 88.0,2
1.8, None,0.0, 0.0,2020-01-08 16:45:00, 142.0, 90.0,2
1.5, 1.0,0.0, 0.0,2020-01-08 17:00:00, 176.0, 92.0,2
1.3, None,0.0, 0.0,2020-01-08 17:15:00, 201.0, 93.0,2
1.1, None,0.0, 0.0,2020-01-08 17:30:00, 220.0, 94.0,2
0.7, None,0.0, 0.0,2020-01-08 17:45:00, 175.0, 94.0,2
0.4, 0.0,0.0, 0.0,2020-01-08 18:00:00, 221.0, 94.0,2
0.0, None,0.0, 0.0,2020-01-08 18:15:00, 191.0, 95.0,2
-0.4, None,0.0, 1.7,2020-01-08 18:30:00, 183.0, 95.0,2
-0.7, None,0.0, 6.5,2020-01-08 18:45:00, 200.0, 95.0,2
-0.9, 0.0,0.0, 0.0,2020-01-08 19:00:00, 187.0, 96.0,2
-1.1, None,0.0, 0.0,2020-01-08 19:15:00, 195.0, 96.0,2
-1.3, None,0.0, 0.0,2020-01-08 19:30:00, 181.0, 96.0,2
-1.4, None,0.0, 0.0,2020-01-08 19:45:00, 170.0, 96.0,2
-1.5, 0.0,0.0, 0.1,2020-01-08 20:00:00, 186.0, 96.0,2
-1.6, None,0.0, 0.0,2020-01-08 20:15:00, 263.0, 96.0,2
-1.6, None,0.0, 0.0,2020-01-08 20:30:00, 185.0, 96.0,2
-1.5, None,0.0, 0.0,2020-01-08 20:45:00, 210.0, 97.0,2
-1.5, 0.0,0.0, 0.0,2020-01-08 21:00:00, 171.0, 97.0,2
-1.6, None,0.0, 0.0,2020-01-08 21:15:00, 259.0, 97.0,2
-1.7, None,0.0, 0.0,2020-01-08 21:30:00, 163.0, 97.0,2
-1.5, None,0.0, 0.0,2020-01-08 21:45:00, 268.0, 97.0,2
-1.5, 0.0,0.0, 0.0,2020-01-08 22:00:00, 168.0, 97.0,2
-1.3, None,0.0, 0.0,2020-01-08 22:15:00, 209.0, 97.0,2
-1.3, None,0.0, 0.0,2020-01-08 22:30:00, 199.0, 97.0,2
-1.4, None,0.0, 0.0,2020-01-08 22:45:00, 186.0, 97.0,2
-1.7, 0.0,0.0, 0.0,2020-01-08 23:00:00, 195.0, 97.0,2
-1.7, None,0.0, 0.0,2020-01-08 23:15:00, 210.0, 97.0,2
-1.6, None,0.0, 0.0,2020-01-08 23:30:00, 188.0, 97.0,2
-1.5, None,0.0, 0.0,2020-01-08 23:45:00, 194.0, 97.0,2
-1.4, 0.0,0.0, 0.0,2020-01-09 00:00:00, 183.0, 97.0,2
-1.3, None,0.0, 0.0,2020-01-09 00:15:00, 213.0, 97.0,2
-1.3, None,0.0, 0.0,2020-01-09 00:30:00, 167.0, 97.0,2
-1.3, None,0.0, 0.0,2020-01-09 00:45:00, 242.0, 97.0,2
-1.4, 0.0,0.0, 0.0,2020-01-09 01:00:00, 205.0, 97.0,2
-1.3, None,0.0, 0.0,2020-01-09 01:15:00, 211.0, 97.0,2
-1.3, None,0.0, 0.0,2020-01-09 01:30:00, 341.0, 97.0,2
-1.0, None,0.0, 0.0,2020-01-09 01:45:00, 226.0, 98.0,2
-0.9, 0.0,0.0, 0.0,2020-01-09 02:00:00, 184.0, 98.0,2
-0.7, None,0.0, 0.0,2020-01-09 02:15:00, 204.0, 98.0,2
-0.5, None,0.0, 3.9,2020-01-09 02:30:00, 271.0, 98.0,2
-0.5, None,0.0, 0.0,2020-01-09 02:45:00, 188.0, 98.0,2
-0.4, 0.0,0.0, 0.0,2020-01-09 03:00:00, 274.0, 98.0,2
-0.2, None,0.0, 0.0,2020-01-09 03:15:00, 8.0, 98.0,2
-0.2, None,0.0, 0.0,2020-01-09 03:30:00, 210.0, 98.0,2
-0.2, None,0.0, 0.0,2020-01-09 03:45:00, 183.0, 98.0,2
-0.2, 0.0,0.0, 0.0,2020-01-09 04:00:00, 242.0, 98.0,2
-0.4, None,0.0, 0.0,2020-01-09 04:15:00, 163.0, 98.0,2
-0.4, None,0.0, 2.7,2020-01-09 04:30:00, 149.0, 98.0,2
-0.4, None,0.0, 0.6,2020-01-09 04:45:00, 162.0, 98.0,2
-0.4, 0.0,0.0, 0.1,2020-01-09 05:00:00, 209.0, 98.0,2
-0.5, None,0.0, 0.0,2020-01-09 05:15:00, 250.0, 98.0,2
-0.4, None,0.0, 0.0,2020-01-09 05:30:00, 203.0, 98.0,2
-0.4, None,0.0, 0.0,2020-01-09 05:45:00, 188.0, 98.0,2
-0.5, 0.0,0.0, 0.0,2020-01-09 06:00:00, 213.0, 98.0,2
-0.5, None,0.0, 0.0,2020-01-09 06:15:00, 206.0, 98.0,2
-0.8, None,0.0, 0.0,2020-01-09 06:30:00, 187.0, 98.0,2
-1.1, None,0.0, 0.0,2020-01-09 06:45:00, 175.0, 98.0,2
-1.1, 0.0,0.0, 0.0,2020-01-09 07:00:00, 202.0, 98.0,2
-0.9, None,0.0, 0.0,2020-01-09 07:15:00, 244.0, 98.0,2
-0.8, None,0.0, 0.0,2020-01-09 07:30:00, 192.0, 98.0,2
-1.2, None,0.0, 0.0,2020-01-09 07:45:00, 182.0, 98.0,2
-1.5, 1.0,0.0, 0.0,2020-01-09 08:00:00, 181.0, 98.0,2
-1.8, None,0.0, 0.0,2020-01-09 08:15:00, 204.0, 98.0,2
-1.9, None,0.0, 0.0,2020-01-09 08:30:00, 179.0, 98.0,2
-1.9, None,0.0, 0.0,2020-01-09 08:45:00, 217.0, 98.0,2
-1.3, -1.0,0.0, 0.0,2020-01-09 09:00:00, 231.0, 98.0,2
-0.8, None,0.0, 0.0,2020-01-09 09:15:00, 183.0, 98.0,2
-0.3, None,0.0, 0.0,2020-01-09 09:30:00, 237.0, 98.0,2
-0.1, None,0.0, 0.0,2020-01-09 09:45:00, 174.0, 98.0,2
0.2, 1.0,0.0, 0.0,2020-01-09 10:00:00, 220.0, 98.0,2
0.5, None,0.0, 2.8,2020-01-09 10:15:00, 165.0, 98.0,2
0.6, None,0.0, 4.3,2020-01-09 10:30:00, 172.0, 98.0,2
0.6, None,0.25, 5.3,2020-01-09 10:45:00, 170.0, 98.0,2
0.8, -1.0,0.0, 4.0,2020-01-09 11:00:00, 182.0, 97.0,2
1.0, None,0.0, 3.9,2020-01-09 11:15:00, 215.0, 97.0,2
1.6, None,0.0, 5.1,2020-01-09 11:30:00, 267.0, 96.0,2
1.9, None,0.0, 5.0,2020-01-09 11:45:00, 285.0, 95.0,2
1.8, 0.0,0.0, 4.3,2020-01-09 12:00:00, 189.0, 93.0,2
2.2, None,0.0, 0.5,2020-01-09 12:15:00, 226.0, 93.0,2
3.0, None,0.0, 0.5,2020-01-09 12:30:00, 172.0, 88.0,2
3.1, None,0.0, 0.0,2020-01-09 12:45:00, 211.0, 89.0,2
3.1, 0.0,0.0, 0.0,2020-01-09 13:00:00, 237.0, 90.0,2
3.1, None,0.0, 0.0,2020-01-09 13:15:00, 185.0, 90.0,2
3.1, None,0.0, 0.0,2020-01-09 13:30:00, 159.0, 90.0,2
3.3, None,0.0, 4.7,2020-01-09 13:45:00, 152.0, 90.0,2
3.3, 0.0,0.0, 0.8,2020-01-09 14:00:00, 194.0, 91.0,2
3.4, None,0.0, 0.0,2020-01-09 14:15:00, 181.0, 91.0,2
3.4, None,0.0, 0.9,2020-01-09 14:30:00, 155.0, 92.0,2
3.3, None,0.0, 4.1,2020-01-09 14:45:00, 161.0, 93.0,2
3.1, 0.0,0.0, 6.7,2020-01-09 15:00:00, 156.0, 92.0,2
3.0, None,0.0, 5.0,2020-01-09 15:15:00, 169.0, 93.0,2
2.8, None,0.0, 3.4,2020-01-09 15:30:00, 170.0, 93.0,2
2.6, None,0.0, 0.0,2020-01-09 15:45:00, 194.0, 93.0,2
2.4, 0.0,0.0, 0.0,2020-01-09 16:00:00, 165.0, 93.0,2
2.2, None,0.0, 0.0,2020-01-09 16:15:00, 188.0, 94.0,2
1.8, None,0.0, 0.0,2020-01-09 16:30:00, 219.0, 95.0,2
