TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
14.8, 3.632, 57.2,61.0,2019-06-11 00:00:00,14.1,24
14.1, 3.143, 61.0,62.43,2019-06-11 01:00:00,13.73,24
13.7, 2.27, 62.4,64.52,2019-06-11 02:00:00,13.15,24
13.2, 2.43, 64.5,65.99,2019-06-11 03:00:00,12.71,24
12.7, 3.559, 66.0,66.61,2019-06-11 04:00:00,12.42,24
12.4, 3.681, 66.6,65.66,2019-06-11 05:00:00,12.68,24
12.7, 3.659, 65.7,63.67,2019-06-11 06:00:00,13.41,24
13.4, 2.477, 63.7,59.33,2019-06-11 07:00:00,14.93,24
14.9, 3.817, 59.3,53.03,2019-06-11 08:00:00,17.07,24
17.1, 4.696, 53.0,47.88,2019-06-11 09:00:00,18.13,24
18.1, 4.765, 47.9,45.34,2019-06-11 10:00:00,18.61,24
18.6, 5.339, 45.3,41.54,2019-06-11 11:00:00,19.87,24
19.9, 5.736, 41.5,40.85,2019-06-11 12:00:00,20.49,24
20.5, 6.754, 40.9,38.84,2019-06-11 13:00:00,21.82,24
21.8, 6.45, 38.8,36.32,2019-06-11 14:00:00,22.9,24
22.9, 5.703, 36.3,33.99,2019-06-11 15:00:00,23.41,24
23.4, 6.938, 34.0,33.93,2019-06-11 16:00:00,23.48,24
23.5, 6.381, 33.9,36.27,2019-06-11 17:00:00,22.51,24
22.5, 4.776, 36.3,39.12,2019-06-11 18:00:00,22.05,24
22.1, 4.208, 39.1,45.96,2019-06-11 19:00:00,21.32,24
21.3, 2.802, 46.0,53.09,2019-06-11 20:00:00,20.13,24
20.1, 3.192, 53.1,55.27,2019-06-11 21:00:00,19.24,24
19.2, 1.569, 55.3,58.05,2019-06-11 22:00:00,18.03,24
18.0, 1.866, 58.1,59.46,2019-06-11 23:00:00,17.12,24
17.1, 2.463, 59.5,59.4,2019-06-12 00:00:00,16.73,24
16.7, 2.216, 59.4,59.02,2019-06-12 01:00:00,16.5,24
16.5, 1.79, 59.0,59.99,2019-06-12 02:00:00,16.07,24
16.1, 3.04, 60.0,61.54,2019-06-12 03:00:00,15.41,24
15.4, 2.225, 61.5,64.04,2019-06-12 04:00:00,14.56,24
14.6, 1.343, 64.0,59.85,2019-06-12 05:00:00,15.67,24
15.7, 2.982, 59.9,57.86,2019-06-12 06:00:00,16.52,24
16.5, 3.036, 57.9,57.36,2019-06-12 07:00:00,17.1,24
17.1, 4.129, 57.4,49.49,2019-06-12 08:00:00,19.71,24
19.7, 4.673, 49.5,41.14,2019-06-12 09:00:00,21.53,24
21.5, 4.8, 41.1,38.1,2019-06-12 10:00:00,22.41,24
22.4, 5.151, 38.1,35.63,2019-06-12 11:00:00,23.01,24
23.0, 4.932, 35.6,34.57,2019-06-12 12:00:00,23.88,24
23.9, 5.041, 34.6,34.88,2019-06-12 13:00:00,24.63,24
24.6, 4.326, 34.9,33.87,2019-06-12 14:00:00,25.7,24
25.7, 4.486, 33.9,32.32,2019-06-12 15:00:00,26.23,24
26.2, 6.816, 32.3,35.76,2019-06-12 16:00:00,24.11,24
24.1, 5.745, 35.8,34.22,2019-06-12 17:00:00,25.02,24
25.0, 5.146, 34.2,33.89,2019-06-12 18:00:00,24.83,24
24.8, 5.942, 33.9,34.01,2019-06-12 19:00:00,23.55,24
23.6, 5.725, 34.0,33.58,2019-06-12 20:00:00,22.54,24
22.5, 3.641, 33.6,36.92,2019-06-12 21:00:00,21.24,24
21.2, 3.746, 36.9,38.44,2019-06-12 22:00:00,20.44,24
20.4, 3.107, 38.4,41.77,2019-06-12 23:00:00,19.47,24
19.5, 2.528, 41.8,46.0,2019-06-13 00:00:00,18.31,24
18.3, 2.236, 46.0,50.18,2019-06-13 01:00:00,17.16,24
17.2, 2.311, 50.2,51.77,2019-06-13 02:00:00,16.67,24
16.7, 2.658, 51.8,53.25,2019-06-13 03:00:00,16.36,24
16.4, 2.107, 53.3,59.34,2019-06-13 04:00:00,15.0,24
15.0, 2.492, 59.3,57.42,2019-06-13 05:00:00,15.5,24
15.5, 2.154, 57.4,61.84,2019-06-13 06:00:00,14.84,24
14.8, 2.58, 61.8,57.98,2019-06-13 07:00:00,16.06,24
16.1, 3.207, 58.0,57.43,2019-06-13 08:00:00,16.87,24
16.9, 2.605, 57.4,58.52,2019-06-13 09:00:00,17.48,24
17.5, 2.51, 58.5,50.21,2019-06-13 10:00:00,19.06,24
19.1, 2.07, 50.2,44.63,2019-06-13 11:00:00,21.35,24
21.4, 3.482, 44.6,61.05,2019-06-13 12:00:00,18.37,24
18.4, 2.631, 61.1,67.77,2019-06-13 13:00:00,18.22,24
18.2, 2.707, 67.8,59.44,2019-06-13 14:00:00,19.68,24
19.7, 4.142, 59.4,57.64,2019-06-13 15:00:00,18.47,24
18.5, 2.019, 57.6,52.21,2019-06-13 16:00:00,20.18,24
20.2, 2.345, 52.2,41.29,2019-06-13 17:00:00,21.94,24
21.9, 2.392, 41.3,38.22,2019-06-13 18:00:00,22.08,24
22.1, 1.866, 38.2,38.66,2019-06-13 19:00:00,22.05,24
22.1, 1.566, 38.7,44.97,2019-06-13 20:00:00,20.18,24
20.2, 2.013, 45.0,55.26,2019-06-13 21:00:00,18.11,24
18.1, 3.095, 55.3,54.02,2019-06-13 22:00:00,17.12,24
17.1, 2.231, 54.0,61.54,2019-06-13 23:00:00,15.26,24
15.3, 2.554, 61.5,68.42,2019-06-14 00:00:00,13.95,24
14.0, 3.576, 68.4,69.29,2019-06-14 01:00:00,13.94,24
13.9, 3.248, 69.3,71.82,2019-06-14 02:00:00,13.55,24
13.6, 2.429, 71.8,74.06,2019-06-14 03:00:00,12.89,24
12.9, 1.909, 74.1,78.21,2019-06-14 04:00:00,12.21,24
12.2, 2.234, 78.2,81.0,2019-06-14 05:00:00,11.96,24
12.0, 2.731, 81.0,78.86,2019-06-14 06:00:00,12.63,24
12.6, 2.874, 78.9,77.51,2019-06-14 07:00:00,12.92,24
12.9, 1.658, 77.5,72.01,2019-06-14 08:00:00,14.7,24
14.7, 2.033, 72.0,74.83,2019-06-14 09:00:00,14.74,24
14.7, 2.667, 74.8,73.28,2019-06-14 10:00:00,15.92,24
15.9, 3.372, 73.3,59.68,2019-06-14 11:00:00,18.17,24
18.2, 2.703, 59.7,53.5,2019-06-14 12:00:00,19.46,24
19.5, 4.059, 53.5,49.87,2019-06-14 13:00:00,19.92,24
19.9, 4.274, 49.9,52.41,2019-06-14 14:00:00,18.27,24
18.3, 2.463, 52.4,75.37,2019-06-14 15:00:00,15.7,24
15.7, 1.481, 75.4,61.92,2019-06-14 16:00:00,18.93,24
18.9, 2.49, 61.9,52.11,2019-06-14 17:00:00,19.8,24
19.8, 2.875, 52.1,54.85,2019-06-14 18:00:00,19.52,24
19.5, 2.347, 54.9,53.16,2019-06-14 19:00:00,19.16,24
19.2, 1.18, 53.2,55.17,2019-06-14 20:00:00,18.56,24
18.6, 1.068, 55.2,64.54,2019-06-14 21:00:00,16.71,24
16.7, 1.65, 64.5,69.44,2019-06-14 22:00:00,15.23,24
15.2, 1.902, 69.4,77.23,2019-06-14 23:00:00,13.89,24
13.9, 1.837, 77.2,84.1,2019-06-15 00:00:00,12.4,24
12.4, 1.427, 84.1,89.5,2019-06-15 01:00:00,11.43,24
11.4, 1.107, 89.5,92.9,2019-06-15 02:00:00,10.46,24
10.5, 1.608, 92.9,95.0,2019-06-15 03:00:00,9.8,24
9.8, 0.836, 95.0,95.9,2019-06-15 04:00:00,8.95,24
8.9, 1.168, 95.9,96.8,2019-06-15 05:00:00,8.69,24
8.7, 1.015, 96.8,92.1,2019-06-15 06:00:00,10.39,24
10.4, 0.798, 92.1,80.7,2019-06-15 07:00:00,12.57,24
12.6, 0.913, 80.7,72.85,2019-06-15 08:00:00,15.02,24
15.0, 0.694, 72.9,63.18,2019-06-15 09:00:00,17.97,24
18.0, 1.394, 63.2,59.82,2019-06-15 10:00:00,19.23,24
19.2, 2.053, 59.8,53.56,2019-06-15 11:00:00,20.97,24
21.0, 1.423, 53.6,44.57,2019-06-15 12:00:00,22.78,24
22.8, 1.964, 44.6,41.31,2019-06-15 13:00:00,23.5,24
23.5, 1.837, 41.3,35.7,2019-06-15 14:00:00,24.6,24
24.6, 1.842, 35.7,29.27,2019-06-15 15:00:00,25.74,24
25.7, 1.752, 29.3,30.04,2019-06-15 16:00:00,25.65,24
