time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2018-02-26,1.1,2.3,-7.2,9
2018-02-27,2.3,-0.7,-3.4,9
2018-02-28,1.7,3.2,-5.7,9
2018-03-01,0.2,2.6,-3.8,9
2018-03-02,5.4,-0.6,-5.3,9
2018-03-03,8.0,1.9,-7.3,9
2018-03-04,0.0,1.4,-10.7,9
