WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
139.1,2022-02-12 00:00:00, None,99.1,7
272.3,2022-02-12 01:00:00, None,99.5,7
122.9,2022-02-12 02:00:00, None,99.1,7
139.8,2022-02-12 03:00:00, None,99.1,7
92.9,2022-02-12 04:00:00, None,99.5,7
20.7,2022-02-12 05:00:00, None,99.0,7
304.7,2022-02-12 06:00:00, None,99.3,7
83.3,2022-02-12 07:00:00, None,99.4,7
280.7,2022-02-12 08:00:00, None,99.3,7
338.7,2022-02-12 09:00:00, None,99.1,7
354.1,2022-02-12 10:00:00, None,99.3,7
321.6,2022-02-12 11:00:00, None,93.3,7
306.8,2022-02-12 12:00:00, None,75.8,7
312.7,2022-02-12 13:00:00, None,62.5,7
329.4,2022-02-12 14:00:00, None,53.9,7
332.1,2022-02-12 15:00:00, None,57.9,7
319.6,2022-02-12 16:00:00, None,60.6,7
286.0,2022-02-12 17:00:00, None,76.2,7
320.5,2022-02-12 18:00:00, None,89.9,7
46.1,2022-02-12 19:00:00, None,98.9,7
206.1,2022-02-12 20:00:00, None,99.1,7
116.4,2022-02-12 21:00:00, None,99.1,7
269.8,2022-02-12 22:00:00, None,99.1,7
56.3,2022-02-12 23:00:00, None,99.1,7
250.3,2022-02-13 00:00:00, None,99.1,7
145.6,2022-02-13 01:00:00, None,99.2,7
201.7,2022-02-13 02:00:00, None,99.1,7
267.5,2022-02-13 03:00:00, None,98.9,7
113.6,2022-02-13 04:00:00, None,99.1,7
128.6,2022-02-13 05:00:00, None,99.3,7
124.3,2022-02-13 06:00:00, None,99.1,7
193.4,2022-02-13 07:00:00, None,99.3,7
121.4,2022-02-13 08:00:00, None,99.0,7
266.1,2022-02-13 09:00:00, None,99.8,7
348.8,2022-02-13 10:00:00, None,96.6,7
345.0,2022-02-13 11:00:00, None,72.3,7
338.7,2022-02-13 12:00:00, None,56.8,7
314.4,2022-02-13 13:00:00, None,54.5,7
26.8,2022-02-13 14:00:00, None,55.4,7
69.5,2022-02-13 15:00:00, None,43.1,7
83.0,2022-02-13 16:00:00, None,67.0,7
293.7,2022-02-13 17:00:00, None,81.8,7
332.9,2022-02-13 18:00:00, None,80.0,7
299.5,2022-02-13 19:00:00, None,89.1,7
230.0,2022-02-13 20:00:00, None,86.1,7
308.8,2022-02-13 21:00:00, None,97.8,7
102.2,2022-02-13 22:00:00, None,92.0,7
145.6,2022-02-13 23:00:00, None,75.7,7
240.2,2022-02-14 00:00:00, None,86.4,7
152.3,2022-02-14 01:00:00, None,85.4,7
193.3,2022-02-14 02:00:00, None,91.6,7
161.7,2022-02-14 03:00:00, None,88.7,7
96.0,2022-02-14 04:00:00, None,91.2,7
129.8,2022-02-14 05:00:00, None,79.8,7
104.2,2022-02-14 06:00:00, None,93.3,7
105.3,2022-02-14 07:00:00, None,99.0,7
111.3,2022-02-14 08:00:00, None,99.7,7
125.2,2022-02-14 09:00:00, None,100.0,7
107.4,2022-02-14 10:00:00, None,99.1,7
107.5,2022-02-14 11:00:00, None,90.4,7
105.2,2022-02-14 12:00:00, None,84.5,7
72.6,2022-02-14 13:00:00, None,84.4,7
336.2,2022-02-14 14:00:00, None,86.0,7
309.7,2022-02-14 15:00:00, None,90.4,7
313.1,2022-02-14 16:00:00, None,87.7,7
309.5,2022-02-14 17:00:00, None,91.9,7
190.1,2022-02-14 18:00:00, None,99.9,7
178.8,2022-02-14 19:00:00, None,99.6,7
311.1,2022-02-14 20:00:00, None,99.7,7
312.0,2022-02-14 21:00:00, None,99.0,7
308.9,2022-02-14 22:00:00, None,99.8,7
317.3,2022-02-14 23:00:00, None,99.8,7
300.8,2022-02-15 00:00:00, None,99.7,7
59.4,2022-02-15 01:00:00, None,99.8,7
303.0,2022-02-15 02:00:00, None,100.0,7
307.7,2022-02-15 03:00:00, None,100.0,7
136.6,2022-02-15 04:00:00, None,99.1,7
283.4,2022-02-15 05:00:00, None,99.4,7
279.8,2022-02-15 06:00:00, None,99.2,7
299.3,2022-02-15 07:00:00, None,99.2,7
296.9,2022-02-15 08:00:00, None,99.4,7
289.6,2022-02-15 09:00:00, None,99.8,7
297.1,2022-02-15 10:00:00, None,93.8,7
312.8,2022-02-15 11:00:00, None,89.5,7
333.2,2022-02-15 12:00:00, None,88.5,7
305.9,2022-02-15 13:00:00, None,78.2,7
310.6,2022-02-15 14:00:00, None,82.2,7
297.9,2022-02-15 15:00:00, None,85.3,7
304.2,2022-02-15 16:00:00, None,81.1,7
295.4,2022-02-15 17:00:00, None,73.0,7
298.6,2022-02-15 18:00:00, None,87.2,7
236.5,2022-02-15 19:00:00, None,88.6,7
95.5,2022-02-15 20:00:00, None,94.7,7
135.4,2022-02-15 21:00:00, None,99.8,7
103.8,2022-02-15 22:00:00, None,99.7,7
105.9,2022-02-15 23:00:00, None,99.9,7
133.8,2022-02-16 00:00:00, None,99.9,7
99.0,2022-02-16 01:00:00, None,100.0,7
128.4,2022-02-16 02:00:00, None,99.8,7
296.5,2022-02-16 03:00:00, None,99.2,7
275.6,2022-02-16 04:00:00, None,99.4,7
295.1,2022-02-16 05:00:00, None,99.2,7
312.4,2022-02-16 06:00:00, None,99.1,7
284.0,2022-02-16 07:00:00, None,99.3,7
298.9,2022-02-16 08:00:00, None,99.2,7
309.2,2022-02-16 09:00:00, None,98.4,7
