ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
, None,-10.0, None,2019-01-29,115.0, None,5,,,,,,,,,,,,,
, None,-6.0, None,2019-01-30,114.0, None,5,,,,,,,,,,,,,
, None,-2.5, None,2019-01-31,114.0, None,5,,,,,,,,,,,,,
, None,-3.0, None,2019-02-01,113.0, None,5,,,,,,,,,,,,,
, None,-5.0, None,2019-02-02,115.0, None,5,,,,,,,,,,,,,
1.0, 0.0,-16.0, 1.0,2019-02-03,117.0, -21.0,5,,,,,,,,,,,,,
0.0, 0.0,-24.0, 0.0,2019-02-04,119.0, -17.0,5,,,,,,,,,,,,,
, None,-13.5, None,2019-01-29,71.0, None,5,,,,,,,,,,,,,
, None,-14.0, None,2019-01-30,71.0, None,5,,,,,,,,,,,,,
, None,-6.0, None,2019-01-31,70.0, None,5,,,,,,,,,,,,,
, None,-4.5, None,2019-02-01,69.0, None,5,,,,,,,,,,,,,
, None,-2.5, None,2019-02-02,69.0, None,5,,,,,,,,,,,,,
6.0, 0.0,-23.5, 6.0,2019-02-03,75.0, -21.0,5,,,,,,,,,,,,,
0.0, 0.0,-27.0, 0.0,2019-02-04,79.0, -20.0,5,,,,,,,,,,,,,
, None,-10.5, None,2019-01-29,150.0, None,5,,,,,,,,,,,,,
, None,-6.0, None,2019-01-30,149.0, None,5,,,,,,,,,,,,,
, None,-5.0, None,2019-01-31,149.0, None,5,,,,,,,,,,,,,
, None,-4.0, None,2019-02-01,149.0, None,5,,,,,,,,,,,,,
, None,-7.0, None,2019-02-02,150.0, None,5,,,,,,,,,,,,,
6.0, 0.0,-17.0, 6.0,2019-02-03,155.0, -21.0,5,,,,,,,,,,,,,
0.0, 0.0,-26.0, 0.0,2019-02-04,158.0, -18.0,5,,,,,,,,,,,,,
,,,,2019-01-29 00:00:00,,,5,79.0, None, None,0.0, None,3.2, None,-11.8, None, None, None,81.0,
,,,,2019-01-29 01:00:00,,,5,14.0, None, None,0.0, None,3.4, None,-12.1, None, None, None,83.0,
,,,,2019-01-29 02:00:00,,,5,348.0, None, None,0.0, None,4.3, None,-12.2, None, None, None,83.0,
,,,,2019-01-29 03:00:00,,,5,332.0, None, None,0.0, None,4.2, None,-12.3, None, None, None,81.0,
,,,,2019-01-29 04:00:00,,,5,60.0, None, None,0.0, None,1.5, None,-12.6, None, None, None,84.0,
,,,,2019-01-29 05:00:00,,,5,351.0, None, None,0.0, None,4.5, None,-12.6, None, None, None,85.0,
,,,,2019-01-29 06:00:00,,,5,67.0, None, None,0.0, None,2.2, None,-12.7, None, None, None,87.0,
,,,,2019-01-29 07:00:00,,,5,74.0, None, None,0.0, None,2.7, None,-12.2, None, None, None,87.0,
,,,,2019-01-29 08:00:00,,,5,66.0, None, None,0.0, None,3.0, None,-9.8, None, None, None,79.0,
,,,,2019-01-29 09:00:00,,,5,99.0, None, None,0.0, None,2.9, None,-5.3, None, None, None,60.0,
,,,,2019-01-29 10:00:00,,,5,157.0, None, None,0.0, None,5.0, None,-0.8, None, None, None,51.0,
,,,,2019-01-29 11:00:00,,,5,171.0, None, None,0.0, None,4.6, None,0.9, None, None, None,39.0,
,,,,2019-01-29 12:00:00,,,5,166.0, None, None,0.0, None,5.2, None,1.4, None, None, None,40.0,
,,,,2019-01-29 13:00:00,,,5,184.0, None, None,0.0, None,4.4, None,1.5, None, None, None,41.0,
,,,,2019-01-29 14:00:00,,,5,193.0, None, None,0.0, None,4.5, None,-0.9, None, None, None,44.0,
,,,,2019-01-29 15:00:00,,,5,83.0, None, None,0.0, None,3.6, None,-3.3, None, None, None,56.0,
,,,,2019-01-29 16:00:00,,,5,48.0, None, None,0.0, None,1.9, None,-6.5, None, None, None,78.0,
,,,,2019-01-29 17:00:00,,,5,61.0, None, None,0.0, None,0.6, None,-8.1, None, None, None,72.0,
,,,,2019-01-29 18:00:00,,,5,56.0, None, None,0.0, None,4.6, None,-8.3, None, None, None,80.0,
,,,,2019-01-29 19:00:00,,,5,59.0, None, None,0.0, None,7.3, None,-8.4, None, None, None,75.0,
,,,,2019-01-29 20:00:00,,,5,56.0, None, None,0.0, None,6.8, None,-8.6, None, None, None,81.0,
,,,,2019-01-29 21:00:00,,,5,52.0, None, None,0.0, None,7.5, None,-8.5, None, None, None,72.0,
,,,,2019-01-29 22:00:00,,,5,55.0, None, None,0.0, None,7.1, None,-8.5, None, None, None,75.0,
,,,,2019-01-29 23:00:00,,,5,49.0, None, None,0.0, None,6.3, None,-9.0, None, None, None,79.0,
,,,,2019-01-30 00:00:00,,,5,58.0, None, None,0.0, None,6.8, None,-8.7, None, None, None,80.0,
,,,,2019-01-30 01:00:00,,,5,341.0, None, None,0.0, None,2.6, None,-8.9, None, None, None,79.0,
,,,,2019-01-30 02:00:00,,,5,220.0, None, None,0.0, None,1.2, None,-7.3, None, None, None,74.0,
,,,,2019-01-30 03:00:00,,,5,54.0, None, None,0.0, None,4.0, None,-6.7, None, None, None,79.0,
,,,,2019-01-30 04:00:00,,,5,54.0, None, None,0.0, None,4.1, None,-7.5, None, None, None,82.0,
,,,,2019-01-30 05:00:00,,,5,74.0, None, None,0.0, None,3.5, None,-7.2, None, None, None,82.0,
,,,,2019-01-30 06:00:00,,,5,45.0, None, None,0.0, None,5.5, None,-7.1, None, None, None,75.0,
,,,,2019-01-30 07:00:00,,,5,53.0, None, None,0.0, None,4.0, None,-6.7, None, None, None,85.0,
,,,,2019-01-30 08:00:00,,,5,30.0, None, None,0.0, None,2.4, None,-5.8, None, None, None,83.0,
,,,,2019-01-30 09:00:00,,,5,89.0, None, None,0.0, None,0.7, None,-4.0, None, None, None,80.0,
,,,,2019-01-30 10:00:00,,,5,262.0, None, None,0.0, None,3.1, None,-1.8, None, None, None,68.0,
,,,,2019-01-30 11:00:00,,,5,234.0, None, None,0.0, None,2.7, None,0.3, None, None, None,61.0,
,,,,2019-01-30 12:00:00,,,5,176.0, None, None,0.0, None,2.5, None,-0.7, None, None, None,61.0,
,,,,2019-01-30 13:00:00,,,5,144.0, None, None,0.0, None,3.5, None,1.0, None, None, None,58.0,
,,,,2019-01-30 14:00:00,,,5,89.0, None, None,0.0, None,3.8, None,-1.4, None, None, None,66.0,
,,,,2019-01-30 15:00:00,,,5,71.0, None, None,0.0, None,5.0, None,-3.3, None, None, None,70.0,
,,,,2019-01-30 16:00:00,,,5,67.0, None, None,0.0, None,4.2, None,-5.2, None, None, None,79.0,
,,,,2019-01-30 17:00:00,,,5,57.0, None, None,0.0, None,2.3, None,-5.8, None, None, None,82.0,
,,,,2019-01-30 18:00:00,,,5,60.0, None, None,0.0, None,6.9, None,-5.7, None, None, None,75.0,
,,,,2019-01-30 19:00:00,,,5,64.0, None, None,0.0, None,5.8, None,-5.7, None, None, None,77.0,
,,,,2019-01-30 20:00:00,,,5,65.0, None, None,0.0, None,7.7, None,-5.9, None, None, None,77.0,
,,,,2019-01-30 21:00:00,,,5,4.0, None, None,0.0, None,2.2, None,-5.8, None, None, None,85.0,
,,,,2019-01-30 22:00:00,,,5,116.0, None, None,0.0, None,2.4, None,-5.2, None, None, None,81.0,
,,,,2019-01-31 00:00:00,,,5,62.0, None, None,0.0, None,5.8, None,-5.0, None, None, None,74.0,
,,,,2019-01-31 02:00:00,,,5,56.0, None, None,0.0, None,6.8, None,-5.9, None, None, None,85.0,
,,,,2019-01-31 03:00:00,,,5,352.0, None, None,0.0, None,1.4, None,-5.2, None, None, None,90.0,
,,,,2019-01-31 04:00:00,,,5,348.0, None, None,0.0, None,2.2, None,-4.7, None, None, None,91.0,
,,,,2019-01-31 05:00:00,,,5,60.0, None, None,0.0, None,8.9, None,-5.9, None, None, None,86.0,
,,,,2019-01-31 06:00:00,,,5,36.0, None, None,0.0, None,3.9, None,-5.9, None, None, None,89.0,
,,,,2019-01-31 07:00:00,,,5,58.0, None, None,0.0, None,8.1, None,-5.3, None, None, None,86.0,
,,,,2019-01-31 08:00:00,,,5,57.0, None, None,0.0, None,4.9, None,-4.5, None, None, None,86.0,
,,,,2019-01-31 09:00:00,,,5,275.0, None, None,0.0, None,3.4, None,-1.8, None, None, None,73.0,
,,,,2019-01-31 10:00:00,,,5,69.0, None, None,0.0, None,4.5, None,-1.9, None, None, None,71.0,
,,,,2019-01-31 11:00:00,,,5,13.0, None, None,0.0, None,2.8, None,-1.6, None, None, None,70.0,
,,,,2019-01-31 12:00:00,,,5,189.0, None, None,0.0, None,5.4, None,0.1, None, None, None,51.0,
,,,,2019-01-31 13:00:00,,,5,199.0, None, None,0.0, None,5.0, None,0.0, None, None, None,56.0,
,,,,2019-01-31 14:00:00,,,5,252.0, None, None,0.0, None,4.6, None,-0.3, None, None, None,61.0,
,,,,2019-01-31 15:00:00,,,5,274.0, None, None,0.0, None,3.4, None,-0.2, None, None, None,67.0,
,,,,2019-01-31 16:00:00,,,5,211.0, None, None,0.0, None,3.1, None,-1.2, None, None, None,76.0,
,,,,2019-01-31 17:00:00,,,5,269.0, None, None,0.0, None,3.2, None,-1.4, None, None, None,83.0,
,,,,2019-01-31 18:00:00,,,5,7.0, None, None,0.0, None,2.6, None,-0.9, None, None, None,85.0,
,,,,2019-01-31 19:00:00,,,5,346.0, None, None,0.0, None,1.9, None,-1.7, None, None, None,88.0,
,,,,2019-01-31 20:00:00,,,5,223.0, None, None,0.0, None,2.6, None,-0.9, None, None, None,77.0,
,,,,2019-01-31 21:00:00,,,5,213.0, None, None,0.0, None,5.9, None,-0.4, None, None, None,78.0,
,,,,2019-01-31 22:00:00,,,5,27.0, None, None,0.0, None,3.4, None,-2.4, None, None, None,88.0,
,,,,2019-01-31 23:00:00,,,5,224.0, None, None,0.0, None,1.5, None,-1.9, None, None, None,90.0,
,,,,2019-02-01 00:00:00,,,5,235.0, None, None,0.0, None,3.1, None,-1.6, None, None, None,77.0,
,,,,2019-02-01 01:00:00,,,5,187.0, None, None,0.0, None,4.5, None,-0.9, None, None, None,74.0,
,,,,2019-02-01 02:00:00,,,5,216.0, None, None,0.0, None,4.1, None,-1.0, None, None, None,75.0,
,,,,2019-02-01 03:00:00,,,5,249.0, None, None,0.0, None,3.3, None,-1.1, None, None, None,78.0,
,,,,2019-02-01 04:00:00,,,5,232.0, None, None,0.0, None,1.6, None,-1.1, None, None, None,81.0,
,,,,2019-02-01 05:00:00,,,5,106.0, None, None,0.0, None,3.2, None,-1.7, None, None, None,89.0,
,,,,2019-02-01 06:00:00,,,5,135.0, None, None,0.0, None,3.6, None,-2.2, None, None, None,94.0,
,,,,2019-02-01 07:00:00,,,5,61.0, None, None,0.0, None,3.3, None,-3.1, None, None, None,93.0,
,,,,2019-02-01 08:00:00,,,5,61.0, None, None,0.0, None,5.1, None,-3.7, None, None, None,93.0,
,,,,2019-02-01 09:00:00,,,5,67.0, None, None,0.0, None,3.7, None,-3.2, None, None, None,91.0,
,,,,2019-02-01 10:00:00,,,5,100.0, None, None,0.0, None,2.9, None,-1.5, None, None, None,87.0,
,,,,2019-02-01 11:00:00,,,5,180.0, None, None,0.0, None,4.7, None,-0.6, None, None, None,87.0,
,,,,2019-02-01 13:00:00,,,5,132.0, None, None,0.0, None,5.2, None,0.5, None, None, None,84.0,
,,,,2019-02-01 14:00:00,,,5,156.0, None, None,0.0, None,4.9, None,-0.4, None, None, None,87.0,
,,,,2019-02-01 15:00:00,,,5,118.0, None, None,0.0, None,4.4, None,-2.1, None, None, None,91.0,
,,,,2019-02-01 16:00:00,,,5,169.0, None, None,0.0, None,4.4, None,-2.0, None, None, None,97.0,
,,,,2019-02-01 17:00:00,,,5,216.0, None, None,0.0, None,5.2, None,-1.7, None, None, None,96.0,
,,,,2019-02-01 18:00:00,,,5,223.0, None, None,0.0, None,6.0, None,-1.8, None, None, None,97.0,
,,,,2019-02-01 19:00:00,,,5,216.0, None, None,0.0, None,6.9, None,-1.7, None, None, None,97.0,
,,,,2019-02-01 20:00:00,,,5,207.0, None, None,0.0, None,7.3, None,-1.5, None, None, None,96.0,
