air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
-1.5, -1.4, -2.3, 94.0, 94.0, 4.6, 0.0, None, 0.0,2021-03-19 00:00:00,12
-0.8, -1.5, -2.7, 87.0, 93.0, 4.6, 0.0, None, 0.0,2021-03-19 01:00:00,12
-1.4, -0.8, -2.2, 94.0, 90.0, 4.6, 0.0, None, 0.0,2021-03-19 02:00:00,12
-1.5, -1.1, -2.5, 93.0, 92.0, 4.6, 0.0, None, 0.0,2021-03-19 03:00:00,12
-0.8, -1.1, -2.2, 90.0, 91.0, 4.6, 0.0, None, 0.0,2021-03-19 04:00:00,12
-1.1, None, -2.2, 92.0, None, 4.6, 0.0, None, None,2021-03-19 05:00:00,12
-1.1, -2.1, -2.4, 91.0, 98.0, 4.6, 0.0, None, 0.0,2021-03-19 06:00:00,12
None, -1.2, None, None, 91.0, None, None, None, 0.0,2021-03-19 07:00:00,12
-2.1, -0.6, -2.4, 98.0, 88.0, None, 0.0, None, 0.0,2021-03-19 08:00:00,12
-1.2, 0.7, -2.5, 91.0, 84.0, None, 0.0, None, 0.0,2021-03-19 09:00:00,12
-0.6, 0.1, -2.3, 88.0, 91.0, None, 0.0, None, 1.9,2021-03-19 10:00:00,12
0.7, 1.1, -1.7, 84.0, 84.0, None, 0.0, None, 1.4,2021-03-19 11:00:00,12
0.1, 2.6, -1.2, 91.0, 77.0, None, 1.9, None, 1.8,2021-03-19 12:00:00,12
1.1, 3.4, -1.3, 84.0, 70.0, None, 1.4, None, 0.8,2021-03-19 13:00:00,12
2.6, 2.3, -1.0, 77.0, 76.0, None, 1.8, None, 0.1,2021-03-19 14:00:00,12
3.4, 0.8, -1.5, 70.0, 94.0, None, 0.8, None, 0.0,2021-03-19 15:00:00,12
2.3, 0.8, -1.5, 76.0, 82.0, None, 0.1, None, 0.0,2021-03-19 16:00:00,12
0.8, -0.6, -0.1, 94.0, 99.0, None, 0.0, None, 0.0,2021-03-19 17:00:00,12
