pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 2.751, 82.7, 8.9, None, 19.01, 5.211, 114.0, 0.0, None, 2.8, 1.2, 1017.4, 0.1, 0.0, 916.0, None, 0.0, 83.0,2022-05-14 00:00:00, -1.0, -1.483, 916.0,20
None, 3.143, 78.99, 8.9, None, 28.9, 3.979, 115.6, 0.0, None, 3.1, 1.2, 1017.2, -0.1, 0.0, 916.0, None, 1.0, 79.0,2022-05-14 01:00:00, -1.0, -1.212, 916.0,20
None, 2.229, 82.1, 8.9, None, 35.24, 1.75, 98.5, -1.0, None, 2.2, 1.2, 1017.1, 0.1, -1.0, 916.0, None, 0.0, 82.0,2022-05-14 02:00:00, -1.0, -1.366, 916.0,20
None, 1.982, 82.7, 8.9, None, 21.36, 3.961, 109.4, -1.0, None, 2.0, 1.2, 1016.0, -0.2, -1.0, 915.0, None, 0.0, 83.0,2022-05-14 03:00:00, -1.0, -1.408, 915.0,20
None, 0.434, 91.3, 8.9, None, 16.77, 3.503, 100.2, -1.0, None, 0.4, 0.2, 1016.1, -0.4, -1.0, 915.0, None, 0.0, 91.0,2022-05-14 04:00:00, -2.0, -1.568, 915.0,20
None, 0.446, 90.4, 8.9, None, 19.35, 3.817, 94.8, -1.0, None, 0.4, 0.2, 1016.0, 0.2, -1.0, 915.0, None, 0.0, 90.0,2022-05-14 05:00:00, -1.0, -1.412, 915.0,20
None, 0.673, 88.8, 8.9, None, 23.98, 2.955, 104.1, -1.0, None, 0.7, -0.1, 1016.0, 0.0, -1.0, 915.0, None, 0.0, 89.0,2022-05-14 06:00:00, -1.0, -1.271, 915.0,20
None, 2.441, 78.77, 2.4, None, 26.39, 3.628, 108.2, -1.0, None, 2.4, 0.6, 1016.1, 0.2, -1.0, 915.0, None, 0.0, 79.0,2022-05-14 07:00:00, -1.0, -1.308, 915.0,20
None, 5.017, 69.86, 5.2, None, 33.53, 5.237, 141.4, 0.0, None, 5.0, 0.6, 1015.7, 1.0, 0.0, 915.0, None, 0.0, 70.0,2022-05-14 08:00:00, -1.0, -1.188, 915.0,20
None, 6.605, 57.84, 6.7, None, 35.65, 8.2, 155.5, -2.0, None, 6.6, 0.6, 1015.9, 1.0, -2.0, 915.0, None, 0.0, 58.0,2022-05-14 09:00:00, -1.0, -1.263, 915.0,20
None, 8.35, 46.64, 8.4, None, 43.05, 8.23, 160.8, -3.0, None, 8.4, 0.6, 1016.0, 0.0, -3.0, 915.0, None, 0.0, 47.0,2022-05-14 10:00:00, -1.0, -1.165, 915.0,20
None, 7.427, 43.38, 8.5, None, 23.1, 11.28, 142.5, -4.0, None, 7.4, 0.6, 1014.9, -0.4, -4.0, 914.0, None, 0.0, 43.0,2022-05-14 11:00:00, -1.0, -1.276, 914.0,20
None, 7.128, 50.68, 8.5, None, 38.93, 6.151, 168.7, -3.0, None, 7.1, 0.6, 1016.0, -0.1, -3.0, 915.0, None, 0.0, 51.0,2022-05-14 12:00:00, -1.0, -1.223, 915.0,20
None, 8.95, 41.67, 9.0, None, 35.71, 8.48, 141.7, -3.0, None, 9.0, 0.6, 1014.6, 0.2, -3.0, 914.0, None, 0.0, 42.0,2022-05-14 13:00:00, -1.0, -1.284, 914.0,20
None, 9.57, 42.7, 10.1, None, 39.31, 8.63, 151.2, -2.0, None, 9.6, 0.6, 1014.7, -0.1, -2.0, 914.0, None, 1.0, 43.0,2022-05-14 14:00:00, -1.0, -0.875, 914.0,20
None, 10.17, 40.29, 10.6, None, 30.01, 9.19, 146.0, -3.0, None, 10.2, 0.6, 1015.7, -0.1, -3.0, 915.0, None, 0.0, 40.0,2022-05-14 15:00:00, -1.0, -1.151, 915.0,20
None, 10.3, 43.58, 11.4, None, 32.61, 10.76, 140.4, -1.0, None, 10.3, 0.6, 1014.8, -0.3, -1.0, 914.0, None, 0.0, 44.0,2022-05-14 16:00:00, -1.0, -1.186, 914.0,20
None, 10.79, 42.92, 11.4, None, 28.8, 9.36, 140.9, -1.0, None, 10.8, 0.6, 1014.7, 0.0, -1.0, 914.0, None, 0.0, 43.0,2022-05-14 17:00:00, -1.0, -1.22, 914.0,20
None, 10.41, 46.81, 11.4, None, 35.71, 8.38, 157.5, -1.0, None, 10.4, 0.6, 1014.7, -0.3, -1.0, 914.0, None, 0.0, 47.0,2022-05-14 18:00:00, -1.0, -1.31, 914.0,20
None, 10.19, 48.65, 10.5, None, 23.65, 7.301, 132.9, 0.0, None, 10.2, 10.1, 1014.6, -0.1, 0.0, 914.0, None, 0.0, 49.0,2022-05-14 19:00:00, -1.0, -1.253, 914.0,20
None, 9.89, 54.52, 10.5, None, 33.6, 3.019, 89.2, 1.0, None, 9.9, 9.8, 1014.3, -0.1, 1.0, 914.0, None, 0.0, 55.0,2022-05-14 20:00:00, -1.0, -1.311, 914.0,20
None, 7.641, 67.9, 10.5, None, 30.92, 2.64, 77.55, 2.0, None, 7.6, 7.3, 1014.4, -0.6, 2.0, 914.0, None, 0.0, 68.0,2022-05-14 21:00:00, -1.0, -1.248, 914.0,20
None, 8.29, 66.15, 10.5, None, 20.4, 10.29, 128.4, 3.0, None, 8.3, 7.3, 1014.1, -0.2, 3.0, 914.0, None, 0.0, 66.0,2022-05-14 22:00:00, -1.0, -1.335, 914.0,20
None, 7.372, 68.14, 10.5, None, 19.33, 7.708, 117.5, 3.0, None, 7.4, 7.2, 1014.3, -0.4, 3.0, 914.0, None, 0.0, 68.0,2022-05-14 23:00:00, -1.0, -1.403, 914.0,20
None, 8.21, 61.67, 10.5, None, 17.28, 11.17, 138.5, 1.0, None, 8.2, 6.9, 1015.4, 0.1, 1.0, 915.0, None, 0.0, 62.0,2022-05-15 00:00:00, -1.0, -1.391, 915.0,20
