air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
0.5, None, 0.6, 12.2, None,2022-05-14 00:00:00, None,20
0.4, None, 0.4, 12.2, None,2022-05-14 01:00:00, None,20
0.5, None, 0.4, 12.2, None,2022-05-14 02:00:00, None,20
0.6, None, 0.4, 12.2, None,2022-05-14 03:00:00, None,20
0.6, None, 0.4, 12.2, None,2022-05-14 04:00:00, None,20
0.3, None, 0.3, 12.2, None,2022-05-14 05:00:00, None,20
0.4, None, 0.2, 12.2, None,2022-05-14 06:00:00, None,20
1.9, None, 0.4, 1.9, None,2022-05-14 07:00:00, None,20
5.9, None, 0.4, 5.8, None,2022-05-14 08:00:00, None,20
8.0, None, 0.4, 8.0, None,2022-05-14 09:00:00, None,20
9.5, None, 0.4, 9.4, None,2022-05-14 10:00:00, None,20
16.2, None, 0.4, 16.2, None,2022-05-14 11:00:00, None,20
16.3, None, 0.4, 16.3, None,2022-05-14 12:00:00, None,20
17.3, None, 0.4, 17.8, None,2022-05-14 13:00:00, None,20
14.9, None, 0.4, 17.8, None,2022-05-14 14:00:00, None,20
14.1, None, 0.4, 17.8, None,2022-05-14 15:00:00, None,20
13.5, None, 0.4, 17.8, None,2022-05-14 16:00:00, None,20
14.9, None, 0.4, 17.8, None,2022-05-14 17:00:00, None,20
14.4, None, 0.4, 17.8, None,2022-05-14 18:00:00, None,20
11.3, None, 11.3, 14.4, None,2022-05-14 19:00:00, None,20
10.1, None, 10.1, 14.4, None,2022-05-14 20:00:00, None,20
8.0, None, 8.0, 14.4, None,2022-05-14 21:00:00, None,20
6.1, None, 6.1, 14.4, None,2022-05-14 22:00:00, None,20
5.1, None, 5.1, 14.4, None,2022-05-14 23:00:00, None,20
4.4, None, 4.4, 14.4, None,2022-05-15 00:00:00, None,20
3.5, None, 3.5, 14.4, None,2022-05-15 01:00:00, None,20
4.2, None, 3.5, 14.4, None,2022-05-15 02:00:00, None,20
4.3, None, 3.5, 14.4, None,2022-05-15 03:00:00, None,20
4.5, None, 3.5, 14.4, None,2022-05-15 04:00:00, None,20
4.7, None, 3.5, 14.4, None,2022-05-15 05:00:00, None,20
4.9, None, 3.5, 14.4, None,2022-05-15 06:00:00, None,20
4.9, None, 4.9, 4.9, None,2022-05-15 07:00:00, None,20
5.8, None, 4.9, 5.7, None,2022-05-15 08:00:00, None,20
7.7, None, 4.9, 7.7, None,2022-05-15 09:00:00, None,20
9.5, None, 4.9, 9.5, None,2022-05-15 10:00:00, None,20
12.0, None, 4.9, 11.9, None,2022-05-15 11:00:00, None,20
16.8, None, 4.9, 16.7, None,2022-05-15 12:00:00, None,20
17.8, None, 4.9, 17.7, None,2022-05-15 13:00:00, None,20
17.9, None, 4.9, 18.7, None,2022-05-15 14:00:00, None,20
14.1, None, 4.9, 18.7, None,2022-05-15 15:00:00, None,20
11.3, None, 4.9, 18.7, None,2022-05-15 16:00:00, None,20
11.4, None, 4.9, 18.7, None,2022-05-15 17:00:00, None,20
12.7, None, 4.9, 18.7, None,2022-05-15 18:00:00, None,20
12.1, None, 12.1, 12.9, None,2022-05-15 19:00:00, None,20
10.0, None, 10.1, 12.9, None,2022-05-15 20:00:00, None,20
9.1, None, 9.1, 12.9, None,2022-05-15 21:00:00, None,20
7.9, None, 8.0, 12.9, None,2022-05-15 22:00:00, None,20
7.4, None, 7.4, 12.9, None,2022-05-15 23:00:00, None,20
6.7, None, 6.7, 12.9, None,2022-05-16 00:00:00, None,20
5.5, None, 5.5, 12.9, None,2022-05-16 01:00:00, None,20
4.5, None, 4.5, 12.9, None,2022-05-16 02:00:00, None,20
3.8, None, 3.8, 12.9, None,2022-05-16 03:00:00, None,20
4.1, None, 3.7, 12.9, None,2022-05-16 04:00:00, None,20
4.4, None, 3.7, 12.9, None,2022-05-16 05:00:00, None,20
5.2, None, 3.7, 12.9, None,2022-05-16 06:00:00, None,20
6.2, None, 5.2, 6.2, None,2022-05-16 07:00:00, None,20
8.2, None, 5.2, 8.2, None,2022-05-16 08:00:00, None,20
11.7, None, 5.2, 11.7, None,2022-05-16 09:00:00, None,20
13.5, None, 5.2, 13.5, None,2022-05-16 10:00:00, None,20
14.9, None, 5.2, 14.9, None,2022-05-16 11:00:00, None,20
13.6, None, 5.2, 15.2, None,2022-05-16 12:00:00, None,20
15.0, None, 5.2, 15.2, None,2022-05-16 13:00:00, None,20
15.8, None, 5.2, 15.8, None,2022-05-16 14:00:00, None,20
14.6, None, 5.2, 15.8, None,2022-05-16 15:00:00, None,20
14.2, None, 5.2, 15.8, None,2022-05-16 16:00:00, None,20
12.5, None, 5.2, 15.8, None,2022-05-16 17:00:00, None,20
12.3, None, 5.2, 15.8, None,2022-05-16 18:00:00, None,20
11.5, None, 11.6, 12.3, None,2022-05-16 19:00:00, None,20
9.6, None, 9.6, 12.3, None,2022-05-16 20:00:00, None,20
6.4, None, 6.5, 12.3, None,2022-05-16 21:00:00, None,20
4.7, None, 4.7, 12.3, None,2022-05-16 22:00:00, None,20
3.7, None, 3.7, 12.3, None,2022-05-16 23:00:00, None,20
2.2, None, 2.2, 12.3, None,2022-05-17 00:00:00, None,20
1.3, None, 1.3, 12.3, None,2022-05-17 01:00:00, None,20
0.3, None, 0.3, 12.3, None,2022-05-17 02:00:00, None,20
-0.4, None, -0.4, 12.3, None,2022-05-17 03:00:00, None,20
-0.5, None, -0.5, 12.3, None,2022-05-17 04:00:00, None,20
0.0, None, -0.5, 12.3, None,2022-05-17 05:00:00, None,20
0.8, None, -0.5, 12.3, None,2022-05-17 06:00:00, None,20
1.9, None, 0.8, 1.8, None,2022-05-17 07:00:00, None,20
3.2, None, 0.8, 3.1, None,2022-05-17 08:00:00, None,20
7.9, None, 0.8, 7.8, None,2022-05-17 09:00:00, None,20
12.7, None, 0.8, 12.6, None,2022-05-17 10:00:00, None,20
13.6, None, 0.8, 13.6, None,2022-05-17 11:00:00, None,20
11.7, None, 0.8, 13.7, None,2022-05-17 12:00:00, None,20
13.3, None, 0.8, 13.7, None,2022-05-17 13:00:00, None,20
12.0, None, 0.8, 13.7, None,2022-05-17 14:00:00, None,20
11.9, None, 0.8, 13.7, None,2022-05-17 15:00:00, None,20
12.8, None, 0.8, 13.7, None,2022-05-17 16:00:00, None,20
11.6, None, 0.8, 13.7, None,2022-05-17 17:00:00, None,20
