pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, -1.422, 86.5, 10.0, None, 70.95, 0.364, 173.9, -3.0, None, -1.4, -1.8, -3.0, 0.0, None, 0.0, 87.0,2022-05-14 06:00:00, None, None,20
None, 1.121, 78.15, 1.0, None, 50.23, 0.457, 145.0, -3.0, None, 1.1, -1.6, -3.0, 0.0, None, 0.0, 78.0,2022-05-14 07:00:00, None, None,20
None, 4.392, 57.55, 4.5, None, 66.18, 1.767, 25.2, -4.0, None, 4.4, -1.6, -4.0, 0.0, None, 0.0, 58.0,2022-05-14 08:00:00, None, None,20
None, 2.025, 79.69, 8.8, None, 72.05, 0.318, 286.1, -1.0, None, 2.0, 1.7, -1.0, 0.0, None, 0.0, 80.0,2022-05-15 06:00:00, None, None,20
None, 3.579, 72.88, 3.5, None, 47.21, 2.359, 172.0, 0.0, None, 3.6, 1.8, 0.0, 0.0, None, 0.0, 73.0,2022-05-15 07:00:00, None, None,20
None, 4.885, 70.09, 4.9, None, 55.98, 1.114, 20.21, 0.0, None, 4.9, 1.8, 0.0, 0.0, None, 0.0, 70.0,2022-05-15 08:00:00, None, None,20
None, 4.485, 82.6, 12.7, None, 43.67, 1.281, 178.0, 2.0, None, 4.5, 4.3, 2.0, 0.0, None, 0.0, 83.0,2022-05-16 05:00:00, None, None,20
None, 12.6, 47.64, 12.9, None, 21.84, 12.96, 344.1, 2.0, None, 12.6, 4.5, 2.0, 0.0, None, 0.0, 48.0,2022-05-16 11:00:00, None, None,20
None, 5.924, 92.4, 6.4, None, 36.03, 3.141, 334.4, 5.0, None, 5.9, 5.8, 5.0, 0.0, None, 0.0, 92.0,2022-05-16 20:00:00, None, None,20
None, 4.532, 80.5, 4.7, None, 51.96, 1.515, 27.95, 1.0, None, 4.5, 2.2, 1.0, 0.0, None, 0.0, 81.0,2022-05-17 09:00:00, None, None,20
None, 6.151, 68.95, 6.4, None, 70.6, 1.898, 39.48, 1.0, None, 6.2, 2.2, 1.0, 0.0, None, 0.0, 69.0,2022-05-17 11:00:00, None, None,20
None, 7.757, 51.68, 7.9, None, 58.92, 6.24, 131.4, -2.0, None, 7.8, 2.2, -2.0, 0.0, None, 0.0, 52.0,2022-05-17 14:00:00, None, None,20
None, 6.825, 53.46, 10.0, None, 36.27, 4.921, 21.72, -2.0, None, 6.8, 2.2, -2.0, 0.0, None, 0.0, 53.0,2022-05-17 17:00:00, None, None,20
None, 2.149, 88.5, 3.8, None, 67.27, 1.874, 292.4, 0.0, None, 2.1, -1.4, 0.0, 0.0, None, 0.0, 89.0,2022-05-18 11:00:00, None, None,20
None, 1.379, 95.8, 1.4, None, 24.71, 10.78, 351.0, 1.0, None, 1.4, 1.2, 1.0, 0.0, None, 0.0, 96.0,2022-05-19 07:00:00, None, None,20
None, 2.734, 94.4, 2.7, None, 25.81, 4.365, 0.682, 2.0, None, 2.7, 1.2, 2.0, 0.0, None, 0.0, 94.0,2022-05-19 09:00:00, None, None,20
None, 5.449, 79.12, 5.8, None, 40.36, 5.184, 342.1, 2.0, None, 5.4, 1.2, 2.0, 0.0, None, 0.0, 79.0,2022-05-19 11:00:00, None, None,20
None, 8.9, 40.94, 9.0, None, 41.38, 6.867, 336.3, -4.0, None, 8.9, 1.2, -4.0, 0.0, None, 0.0, 41.0,2022-05-19 15:00:00, None, None,20
None, 1.787, 92.9, 2.1, None, 72.71, 2.623, 49.74, 1.0, None, 1.8, 0.8, 1.0, 0.0, None, 0.0, 93.0,2022-05-20 07:00:00, None, None,20
None, 3.442, 74.21, 3.4, None, 24.36, 6.497, 183.5, -1.0, None, 3.4, 0.8, -1.0, 0.0, None, 0.0, 74.0,2022-05-20 09:00:00, None, None,20
