WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
291.4, None,94.9, None,2021-09-24 00:00:00, None,39
51.5, None,95.7, None,2021-09-24 01:00:00, None,39
359.1, None,95.7, None,2021-09-24 02:00:00, None,39
58.9, None,93.5, None,2021-09-24 03:00:00, None,39
116.3, None,81.6, None,2021-09-24 04:00:00, None,39
159.9, None,62.6, None,2021-09-24 05:00:00, None,39
153.6, None,58.2, None,2021-09-24 06:00:00, None,39
147.2, None,61.1, None,2021-09-24 07:00:00, None,39
156.4, None,57.6, None,2021-09-24 08:00:00, None,39
200.7, None,58.9, None,2021-09-24 09:00:00, None,39
154.0, None,62.2, None,2021-09-24 10:00:00, None,39
178.3, None,59.5, None,2021-09-24 11:00:00, None,39
169.0, None,55.2, None,2021-09-24 12:00:00, None,39
168.9, None,52.7, None,2021-09-24 13:00:00, None,39
185.9, None,52.0, None,2021-09-24 14:00:00, None,39
337.2, None,56.4, None,2021-09-24 15:00:00, None,39
344.4, None,48.9, None,2021-09-24 16:00:00, None,39
345.5, None,53.8, None,2021-09-24 17:00:00, None,39
127.9, None,64.0, None,2021-09-24 18:00:00, None,39
137.8, None,73.1, None,2021-09-24 19:00:00, None,39
199.6, None,81.1, None,2021-09-24 20:00:00, None,39
53.0, None,86.0, None,2021-09-24 21:00:00, None,39
214.1, None,84.6, None,2021-09-24 22:00:00, None,39
119.7, None,89.3, None,2021-09-24 23:00:00, None,39
116.1, None,90.6, None,2021-09-25 00:00:00, None,39
72.8, None,90.4, None,2021-09-25 01:00:00, None,39
140.5, None,89.0, None,2021-09-25 02:00:00, None,39
165.4, None,88.9, None,2021-09-25 03:00:00, None,39
41.7, None,92.5, None,2021-09-25 04:00:00, None,39
106.9, None,94.1, None,2021-09-25 05:00:00, None,39
255.9, None,95.3, None,2021-09-25 06:00:00, None,39
60.7, None,95.8, None,2021-09-25 07:00:00, None,39
286.0, None,95.8, None,2021-09-25 08:00:00, None,39
354.1, None,91.6, None,2021-09-25 09:00:00, None,39
328.1, None,84.7, None,2021-09-25 10:00:00, None,39
