WDIR_VECT,time,HUMIDITY,week_of_year
5.8,2021-09-24 00:00:00,86.9,39
11.8,2021-09-24 01:00:00,85.9,39
357.5,2021-09-24 02:00:00,88.3,39
10.3,2021-09-24 03:00:00,93.0,39
5.5,2021-09-24 04:00:00,94.6,39
27.8,2021-09-24 05:00:00,94.6,39
14.0,2021-09-24 06:00:00,93.3,39
33.5,2021-09-24 07:00:00,93.9,39
46.3,2021-09-24 08:00:00,92.3,39
47.9,2021-09-24 09:00:00,71.8,39
31.9,2021-09-24 10:00:00,58.3,39
30.4,2021-09-24 11:00:00,48.2,39
23.8,2021-09-24 12:00:00,41.4,39
12.7,2021-09-24 13:00:00,35.2,39
327.0,2021-09-24 14:00:00,30.1,39
278.5,2021-09-24 15:00:00,29.3,39
282.7,2021-09-24 16:00:00,30.1,39
352.5,2021-09-24 17:00:00,43.0,39
2.8,2021-09-24 18:00:00,55.7,39
353.2,2021-09-24 19:00:00,64.3,39
19.4,2021-09-24 20:00:00,73.7,39
11.3,2021-09-24 21:00:00,77.9,39
314.6,2021-09-24 22:00:00,83.2,39
112.6,2021-09-24 23:00:00,86.6,39
296.0,2021-09-25 00:00:00,89.7,39
255.8,2021-09-25 01:00:00,89.6,39
8.1,2021-09-25 02:00:00,90.2,39
13.8,2021-09-25 03:00:00,93.0,39
357.3,2021-09-25 04:00:00,94.3,39
38.3,2021-09-25 05:00:00,95.3,39
25.6,2021-09-25 06:00:00,91.2,39
226.4,2021-09-25 07:00:00,94.7,39
144.1,2021-09-25 08:00:00,94.7,39
87.1,2021-09-25 09:00:00,76.1,39
121.6,2021-09-25 10:00:00,61.5,39
109.3,2021-09-25 11:00:00,49.8,39
207.3,2021-09-25 12:00:00,42.4,39
197.1,2021-09-25 13:00:00,33.6,39
191.7,2021-09-25 14:00:00,29.6,39
187.7,2021-09-25 15:00:00,27.2,39
196.0,2021-09-25 16:00:00,27.2,39
235.6,2021-09-25 17:00:00,37.7,39
7.2,2021-09-25 18:00:00,50.5,39
4.9,2021-09-25 19:00:00,63.3,39
274.2,2021-09-25 20:00:00,64.7,39
262.0,2021-09-25 21:00:00,70.2,39
74.9,2021-09-25 22:00:00,74.3,39
356.3,2021-09-25 23:00:00,78.7,39
49.2,2021-09-26 00:00:00,81.2,39
4.3,2021-09-26 01:00:00,83.3,39
257.1,2021-09-26 02:00:00,87.6,39
18.1,2021-09-26 03:00:00,91.6,39
21.4,2021-09-26 04:00:00,92.2,39
355.3,2021-09-26 05:00:00,92.6,39
25.7,2021-09-26 06:00:00,93.4,39
285.3,2021-09-26 07:00:00,93.0,39
337.7,2021-09-26 08:00:00,89.9,39
147.3,2021-09-26 09:00:00,69.8,39
208.7,2021-09-26 10:00:00,59.4,39
198.2,2021-09-26 11:00:00,48.2,39
184.2,2021-09-26 12:00:00,43.9,39
188.3,2021-09-26 13:00:00,39.6,39
198.0,2021-09-26 14:00:00,37.4,39
198.1,2021-09-26 15:00:00,33.5,39
194.6,2021-09-26 16:00:00,36.0,39
291.0,2021-09-26 17:00:00,50.8,39
343.6,2021-09-26 18:00:00,61.5,39
6.0,2021-09-26 19:00:00,66.1,39
335.7,2021-09-26 20:00:00,69.6,39
236.2,2021-09-26 21:00:00,70.9,39
63.6,2021-09-26 22:00:00,76.8,39
36.1,2021-09-26 23:00:00,72.1,39
23.5,2021-09-27 00:00:00,84.8,39
1.1,2021-09-27 01:00:00,92.1,39
9.8,2021-09-27 02:00:00,96.0,39
13.3,2021-09-27 03:00:00,96.9,39
13.5,2021-09-27 04:00:00,97.1,39
20.1,2021-09-27 05:00:00,96.2,39
357.4,2021-09-27 06:00:00,97.5,39
42.8,2021-09-27 07:00:00,97.3,39
41.2,2021-09-27 08:00:00,93.4,39
171.6,2021-09-27 09:00:00,88.4,39
336.2,2021-09-27 10:00:00,77.4,39
37.8,2021-09-27 11:00:00,59.6,39
200.5,2021-09-27 12:00:00,52.0,39
4.8,2021-09-27 13:00:00,81.3,39
194.9,2021-09-27 14:00:00,68.7,39
179.9,2021-09-27 15:00:00,78.9,39
183.7,2021-09-27 16:00:00,86.6,39
193.6,2021-09-27 17:00:00,94.1,39
91.5,2021-09-27 18:00:00,95.4,39
303.3,2021-09-27 19:00:00,94.7,39
198.1,2021-09-27 20:00:00,96.8,39
194.8,2021-09-27 21:00:00,95.6,39
197.6,2021-09-27 22:00:00,92.8,39
187.3,2021-09-27 23:00:00,96.0,39
191.7,2021-09-28 00:00:00,97.2,39
180.7,2021-09-28 01:00:00,97.6,39
129.9,2021-09-28 02:00:00,97.8,39
152.2,2021-09-28 03:00:00,98.1,39
188.0,2021-09-28 04:00:00,98.0,39
196.4,2021-09-28 05:00:00,97.6,39
169.0,2021-09-28 06:00:00,97.8,39
172.6,2021-09-28 07:00:00,95.6,39
196.2,2021-09-28 08:00:00,95.7,39
189.2,2021-09-28 09:00:00,94.1,39
177.5,2021-09-28 10:00:00,84.7,39
179.9,2021-09-28 11:00:00,75.6,39
189.6,2021-09-28 12:00:00,65.1,39
173.7,2021-09-28 13:00:00,61.0,39
318.4,2021-09-28 14:00:00,59.4,39
238.0,2021-09-28 15:00:00,60.7,39
183.0,2021-09-28 16:00:00,70.5,39
234.9,2021-09-28 17:00:00,72.1,39
247.9,2021-09-28 18:00:00,85.5,39
198.0,2021-09-28 19:00:00,95.0,39
166.9,2021-09-28 20:00:00,96.4,39
1.0,2021-09-28 21:00:00,97.2,39
27.8,2021-09-28 22:00:00,95.4,39
8.5,2021-09-28 23:00:00,96.5,39
20.3,2021-09-29 00:00:00,94.5,39
57.7,2021-09-29 01:00:00,96.1,39
23.6,2021-09-29 02:00:00,97.7,39
315.3,2021-09-29 03:00:00,98.0,39
25.8,2021-09-29 04:00:00,97.8,39
132.4,2021-09-29 05:00:00,98.5,39
284.6,2021-09-29 06:00:00,98.5,39
93.9,2021-09-29 07:00:00,98.6,39
209.9,2021-09-29 08:00:00,97.9,39
179.8,2021-09-29 09:00:00,90.1,39
181.0,2021-09-29 10:00:00,81.6,39
205.9,2021-09-29 11:00:00,75.8,39
195.6,2021-09-29 12:00:00,75.0,39
190.3,2021-09-29 13:00:00,66.6,39
