pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, -9.4, 82.0, None, None, None, 200.0,2016-02-19 00:00:00, None,8
None, None, None, None, None, -10.2, 82.0, None, None, None, 200.0,2016-02-19 01:00:00, None,8
None, None, None, None, None, -11.0, 82.0, None, None, None, 200.0,2016-02-19 02:00:00, None,8
None, None, None, None, None, -11.2, 82.0, None, None, None, 200.0,2016-02-19 03:00:00, None,8
None, None, None, None, None, -11.6, 82.0, None, None, None, 200.0,2016-02-19 04:00:00, None,8
None, None, None, None, None, -11.8, 82.0, None, None, None, 200.0,2016-02-19 05:00:00, None,8
None, None, None, None, None, -12.1, 82.0, None, None, None, 200.0,2016-02-19 06:00:00, None,8
None, None, None, None, None, -12.2, 82.0, None, None, None, 199.0,2016-02-19 07:00:00, None,8
None, None, None, None, None, -12.5, 82.0, None, None, None, 199.0,2016-02-19 08:00:00, None,8
None, None, None, None, None, -12.6, 82.0, None, None, None, 199.0,2016-02-19 09:00:00, None,8
None, None, None, None, None, -12.8, 82.0, None, None, None, 199.0,2016-02-19 10:00:00, None,8
None, None, None, None, None, -13.3, 82.0, None, None, None, 199.0,2016-02-19 11:00:00, None,8
None, None, None, None, None, -15.1, 82.0, None, None, None, 199.0,2016-02-19 12:00:00, None,8
None, None, None, None, None, -16.1, 82.0, None, None, None, 199.0,2016-02-19 13:00:00, None,8
None, None, None, None, None, -15.7, 82.0, None, None, None, 199.0,2016-02-19 14:00:00, None,8
None, None, None, None, None, -15.1, 82.0, None, None, None, 198.0,2016-02-19 15:00:00, None,8
None, 250.0, None, None, None, -13.8, 82.0, None, None, None, 198.0,2016-02-19 16:00:00, None,8
None, None, None, None, None, -12.9, 81.0, None, None, None, 198.0,2016-02-19 17:00:00, None,8
None, None, None, None, None, -11.4, 81.0, None, None, None, 198.0,2016-02-19 18:00:00, None,8
None, None, None, None, None, -10.2, 81.0, None, None, None, 198.0,2016-02-19 19:00:00, None,8
None, None, None, None, None, -7.2, 80.0, None, None, None, 198.0,2016-02-19 20:00:00, None,8
None, None, None, None, None, -7.6, 81.0, None, None, None, 198.0,2016-02-19 21:00:00, None,8
None, None, None, None, None, -6.7, 80.0, None, None, None, 198.0,2016-02-19 22:00:00, None,8
None, None, None, None, None, -7.3, 80.0, None, None, None, 198.0,2016-02-19 23:00:00, None,8
None, None, None, None, None, -9.5, 81.0, None, None, None, 199.0,2016-02-20 00:00:00, None,8
None, None, None, None, None, -11.2, 81.0, None, None, None, 199.0,2016-02-20 01:00:00, None,8
None, None, None, None, None, -12.3, 81.0, None, None, None, 199.0,2016-02-20 02:00:00, None,8
None, None, None, None, None, -13.3, 81.0, None, None, None, 199.0,2016-02-20 03:00:00, None,8
None, None, None, None, None, -12.0, 81.0, None, None, None, 199.0,2016-02-20 04:00:00, None,8
None, None, None, None, None, -11.7, 80.0, None, None, None, 199.0,2016-02-20 05:00:00, None,8
None, None, None, None, None, -11.7, None, None, None, None, 199.0,2016-02-20 06:00:00, None,8
None, None, None, None, None, -12.3, 81.0, None, None, None, 199.0,2016-02-20 07:00:00, None,8
None, None, None, None, None, -12.4, 80.0, None, None, None, 199.0,2016-02-20 08:00:00, None,8
