CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -2.278, 98.7, None, None, None, 0.0, 27.35, 4.0, 0.0, 224.2, -2.0, 0.0, -2.3, -2.4, None, 224.0, -0.4, 99.0, None,2020-11-18 00:00:00, 107.0, 106.8,47
None, -2.187, 98.4, None, None, None, 0.0, 25.12, -1.0, 0.0, 220.4, -2.0, 0.0, -2.2, -2.4, None, 220.0, -0.4, 98.0, None,2020-11-18 01:00:00, 106.0, 105.8,47
None, -2.312, 98.2, None, None, None, 0.0, 21.26, 0.0, 0.0, 222.1, -2.0, 0.0, -2.3, -2.4, None, 222.0, -0.4, 98.0, None,2020-11-18 02:00:00, 106.0, 106.0,47
None, -2.834, 97.9, None, None, None, 0.0, 17.6, 2.0, 0.0, 216.6, -3.0, 0.0, -2.8, -2.9, None, 217.0, -0.4, 98.0, None,2020-11-18 03:00:00, 107.0, 107.4,47
None, -3.571, 97.3, None, None, None, 0.0, 18.81, 0.0, 0.0, 223.0, -4.0, 0.0, -3.6, -3.6, None, 223.0, -0.4, 97.0, None,2020-11-18 04:00:00, 107.0, 107.3,47
None, -4.074, 96.7, None, None, None, 0.0, 15.18, 0.0, 0.0, 227.4, -4.0, 0.0, -4.1, -4.1, None, 227.0, -0.4, 97.0, None,2020-11-18 05:00:00, 107.0, 107.2,47
None, -3.949, 96.8, None, None, None, 0.0, 18.8, 0.0, 0.0, 222.3, -4.0, 0.0, -3.9, -4.2, None, 222.0, -0.4, 97.0, None,2020-11-18 06:00:00, 107.0, 106.9,47
None, -3.25, 94.9, None, None, None, None, 68.56, None, 0.0, 287.5, None, None, None, None, None, None, None, None, None,2020-11-18 07:00:00, None, 106.3,47
None, -2.963, 94.4, None, None, None, 0.0, 17.05, 0.0, 0.0, 51.54, -4.0, 0.0, -3.0, -4.0, None, 52.0, -2.9, 94.0, None,2020-11-18 08:00:00, 106.0, 105.9,47
None, -2.987, 96.2, None, None, None, 0.0, 19.22, 0.0, 0.0, 52.58, -3.0, 0.0, -3.0, -4.0, None, 53.0, -2.7, 96.0, None,2020-11-18 09:00:00, 106.0, 105.8,47
None, -2.47, 93.0, None, None, None, 0.0, 20.46, 0.0, 0.0, 53.68, -3.0, 0.0, -2.5, -4.0, None, 54.0, -2.5, 93.0, None,2020-11-18 10:00:00, 106.0, 105.5,47
None, -2.676, 94.8, None, None, None, 0.0, 17.81, 0.0, 0.0, 52.4, -3.0, 0.0, -2.7, -4.0, None, 52.0, -2.3, 95.0, None,2020-11-18 11:00:00, 105.0, 105.1,47
None, -2.675, 96.3, None, None, None, 0.0, 17.14, 0.0, 0.0, 51.78, -3.0, 0.0, -2.7, -4.0, None, 52.0, -2.3, 96.0, None,2020-11-18 12:00:00, 105.0, 105.1,47
None, -2.28, 96.6, None, None, None, 0.0, 13.91, -1.0, 0.0, 49.83, -3.0, 0.0, -2.3, -4.0, None, 50.0, -2.3, 97.0, None,2020-11-18 13:00:00, 105.0, 104.5,47
None, -2.003, 96.9, None, None, None, 0.0, 42.48, -2.0, 0.0, 37.83, -2.0, 0.0, -2.0, -4.0, None, 38.0, -2.0, 97.0, None,2020-11-18 14:00:00, 102.0, 102.3,47
None, -1.906, 97.4, None, None, None, 0.0, 40.79, 3.0, 0.0, 226.5, -2.0, 0.0, -1.9, -4.0, None, 227.0, -1.8, 97.0, None,2020-11-18 15:00:00, 105.0, 105.0,47
None, -2.359, 97.3, None, None, None, None, 18.9, None, 0.0, 223.9, None, None, None, None, None, None, None, None, None,2020-11-18 16:00:00, None, 105.5,47
None, -2.23, 97.5, None, None, None, 0.0, 20.71, 0.0, 0.0, 220.2, -3.0, 0.0, -2.2, -4.0, None, 220.0, -1.7, 98.0, None,2020-11-18 17:00:00, 105.0, 105.2,47
None, -2.319, 97.6, None, None, None, 0.0, 19.76, 1.0, 0.0, 219.6, -3.0, 0.0, -2.3, -4.0, None, 220.0, -1.7, 98.0, None,2020-11-18 18:00:00, 106.0, 105.8,47
None, -2.439, 97.5, None, None, None, 0.0, 21.39, 0.0, 0.0, 221.3, -3.0, 0.0, -2.4, -2.5, None, 221.0, -2.3, 98.0, None,2020-11-18 19:00:00, 106.0, 105.9,47
None, -2.655, 97.4, None, None, None, 0.0, 12.57, 1.0, 0.0, 218.6, -3.0, 0.0, -2.7, -2.6, None, 219.0, -2.3, 97.0, None,2020-11-18 20:00:00, 107.0, 106.8,47
None, -3.241, 97.1, None, None, None, 0.0, 19.28, 2.0, 0.0, 217.3, -4.0, 0.0, -3.2, -3.2, None, 217.0, -2.3, 97.0, None,2020-11-18 21:00:00, 109.0, 108.6,47
None, -3.339, 97.1, None, None, None, 0.0, 19.65, 1.0, 0.0, 218.0, -4.0, 0.0, -3.3, -3.4, None, 218.0, -2.3, 97.0, None,2020-11-18 22:00:00, 109.0, 109.1,47
None, -3.371, 97.1, None, None, None, 0.0, 22.28, 0.0, 0.0, 219.5, -4.0, 0.0, -3.4, -3.4, None, 220.0, -2.3, 97.0, None,2020-11-18 23:00:00, 109.0, 109.3,47
None, -3.522, 96.9, None, None, None, 0.0, 20.84, 2.0, 0.0, 218.3, -4.0, 0.0, -3.5, -3.5, None, 218.0, -2.3, 97.0, None,2020-11-19 00:00:00, 110.0, 110.4,47
None, -3.509, 97.0, None, None, None, 0.0, 22.23, -1.0, 0.0, 218.7, -4.0, 0.0, -3.5, -3.6, None, 219.0, -2.3, 97.0, None,2020-11-19 01:00:00, 109.0, 109.2,47
None, -3.955, 96.6, None, None, None, 0.0, 23.06, 3.0, 0.0, 220.6, -4.0, 0.0, -4.0, -4.0, None, 221.0, -2.3, 97.0, None,2020-11-19 02:00:00, 112.0, 111.7,47
None, -3.953, 96.7, None, None, None, 0.0, 24.97, 1.0, 0.0, 218.5, -4.0, 0.0, -4.0, -4.0, None, 219.0, -2.3, 97.0, None,2020-11-19 03:00:00, 112.0, 112.1,47
None, -3.911, 96.8, None, None, None, None, 24.9, None, 0.0, 220.3, None, None, None, None, None, None, None, None, None,2020-11-19 04:00:00, None, 112.3,47
None, -4.3, 96.5, None, None, None, 0.0, 19.49, 1.0, 0.0, 217.9, -5.0, 0.0, -4.3, -4.3, None, 218.0, -2.3, 97.0, None,2020-11-19 05:00:00, 113.0, 112.8,47
None, -4.443, 96.4, None, None, None, 0.0, 18.97, 0.0, 0.0, 217.7, -5.0, 0.0, -4.4, -4.5, None, 218.0, -2.3, 96.0, None,2020-11-19 06:00:00, 113.0, 112.8,47
None, -5.418, 95.8, None, None, None, 0.0, 18.59, 0.0, 0.0, 217.3, -6.0, 0.0, -5.4, -5.4, None, 217.0, -4.4, 96.0, None,2020-11-19 07:00:00, 113.0, 112.7,47
None, -5.357, 95.7, None, None, None, 0.0, 20.14, 0.0, 0.0, 218.6, -6.0, 0.0, -5.4, -5.4, None, 219.0, -4.4, 96.0, None,2020-11-19 08:00:00, 113.0, 112.6,47
None, -5.878, 95.1, None, None, None, 0.0, 25.07, -1.0, 0.0, 218.8, -6.0, 0.0, -5.9, -5.9, None, 219.0, -4.4, 95.0, None,2020-11-19 09:00:00, 112.0, 111.9,47
None, -4.872, 95.5, None, None, None, 0.0, 22.36, -1.0, 0.0, 220.9, -5.0, 0.0, -4.9, -5.9, None, 221.0, -4.4, 96.0, None,2020-11-19 10:00:00, 111.0, 111.0,47
None, -4.076, 95.1, None, None, None, 0.0, 23.0, 1.0, 0.0, 224.0, -5.0, 0.0, -4.1, -5.9, None, 224.0, -3.9, 95.0, None,2020-11-19 11:00:00, 111.0, 111.3,47
None, -2.683, 93.9, None, None, None, 0.0, 22.54, -1.0, 0.0, 221.3, -3.0, 0.0, -2.7, -5.9, None, 221.0, -2.8, 94.0, None,2020-11-19 12:00:00, 110.0, 110.1,47
None, -4.18, 95.3, None, None, None, 0.0, 23.89, 0.0, 0.0, 223.4, -5.0, 0.0, -4.2, -5.9, None, 223.0, -2.7, 95.0, None,2020-11-19 13:00:00, 110.0, 110.2,47
None, -3.896, 95.0, None, None, None, 0.0, 18.98, 4.0, 0.0, 223.8, -5.0, 0.0, -3.9, -5.9, None, 224.0, -2.7, 95.0, None,2020-11-19 14:00:00, 114.0, 113.9,47
None, -4.301, 95.6, None, None, None, 0.0, 24.46, 3.0, 0.0, 220.6, -5.0, 0.0, -4.3, -5.9, None, 221.0, -2.7, 96.0, None,2020-11-19 15:00:00, 116.0, 116.0,47
None, -4.754, 95.7, None, None, None, 0.0, 24.39, 0.0, 0.0, 217.9, -5.0, 0.0, -4.8, -5.9, None, 218.0, -2.7, 96.0, None,2020-11-19 16:00:00, 116.0, 116.2,47
None, -4.931, 96.0, None, None, None, 0.0, 23.63, -5.0, 0.0, 221.5, -5.0, 0.0, -4.9, -5.9, None, 222.0, -2.7, 96.0, None,2020-11-19 17:00:00, 111.0, 111.0,47
None, -4.947, 96.1, None, None, None, 0.0, 18.19, 10.0, 0.0, 213.4, -5.0, 0.0, -4.9, -5.9, None, 213.0, -2.7, 96.0, None,2020-11-19 18:00:00, 120.0, 120.0,47
None, -4.737, 96.1, None, None, None, 0.0, 16.73, 1.0, 0.0, 216.6, -5.0, 0.0, -4.7, -5.0, None, 217.0, -4.7, 96.0, None,2020-11-19 19:00:00, 120.0, 120.3,47
None, -4.554, 96.2, None, None, None, 0.0, 18.76, 1.0, 0.0, 216.2, -5.0, 0.0, -4.6, -5.0, None, 216.0, -4.6, 96.0, None,2020-11-19 20:00:00, 121.0, 120.7,47
None, -4.52, 96.2, None, None, None, 0.0, 21.57, 2.0, 0.0, 216.0, -5.0, 0.0, -4.5, -5.0, None, 216.0, -4.5, 96.0, None,2020-11-19 21:00:00, 123.0, 122.6,47
None, -4.348, 96.4, None, None, None, 0.0, 18.2, 0.0, 0.0, 216.9, -5.0, 0.0, -4.3, -5.0, None, 217.0, -4.3, 96.0, None,2020-11-19 22:00:00, 122.0, 122.2,47
None, -4.504, 96.4, None, None, None, 0.0, 21.11, 2.0, 0.0, 218.3, -5.0, 0.0, -4.5, -5.0, None, 218.0, -4.3, 96.0, None,2020-11-19 23:00:00, 124.0, 123.9,47
None, -4.391, 96.4, None, None, None, 0.0, 18.63, -3.0, 0.0, 213.3, -5.0, 0.0, -4.4, -5.0, None, 213.0, -4.3, 96.0, None,2020-11-20 00:00:00, 121.0, 121.3,47
None, -4.063, 96.5, None, None, None, 0.0, 19.43, 2.0, 0.0, 217.5, -4.0, 0.0, -4.1, -5.0, None, 218.0, -4.1, 97.0, None,2020-11-20 01:00:00, 123.0, 123.1,47
None, -3.911, 96.6, None, None, None, 0.0, 21.92, 1.0, 0.0, 220.1, -4.0, 0.0, -3.9, -5.0, None, 220.0, -3.9, 97.0, None,2020-11-20 02:00:00, 124.0, 123.7,47
None, -3.669, 96.7, None, None, None, 0.0, 19.57, 2.0, 0.0, 218.0, -4.0, 0.0, -3.7, -5.0, None, 218.0, -3.7, 97.0, None,2020-11-20 03:00:00, 125.0, 124.7,47
None, -3.474, 96.8, None, None, None, 0.0, 22.55, 1.0, 0.0, 221.6, -4.0, 0.0, -3.5, -5.0, None, 222.0, -3.5, 97.0, None,2020-11-20 04:00:00, 126.0, 125.5,47
None, -3.378, 96.9, None, None, None, 0.0, 21.88, -4.0, 0.0, 218.6, -4.0, 0.0, -3.4, -5.0, None, 219.0, -3.4, 97.0, None,2020-11-20 05:00:00, 122.0, 121.6,47
None, -3.191, 97.0, None, None, None, 0.0, 22.39, 5.0, 0.0, 219.0, -4.0, 0.0, -3.2, -5.0, None, 219.0, -3.2, 97.0, None,2020-11-20 06:00:00, 126.0, 126.3,47
None, -3.191, 97.0, None, None, None, 0.0, 20.81, 0.0, 0.0, 216.1, -4.0, 0.0, -3.2, -3.2, None, 216.0, -3.1, 97.0, None,2020-11-20 07:00:00, 126.0, 126.1,47
None, -2.908, 97.1, None, None, None, 0.0, 22.0, -2.0, 0.0, 216.4, -3.0, 0.0, -2.9, -3.2, None, 216.0, -2.9, 97.0, None,2020-11-20 08:00:00, 125.0, 124.5,47
None, -2.443, 97.3, None, None, None, 0.0, 21.1, 0.0, 0.0, 217.2, -3.0, 0.0, -2.4, -3.2, None, 217.0, -2.5, 97.0, None,2020-11-20 09:00:00, 124.0, 124.1,47
None, -1.674, 97.0, None, None, None, 0.0, 19.58, 0.0, 0.0, 217.1, -2.0, 0.0, -1.7, -3.2, None, 217.0, -1.9, 97.0, None,2020-11-20 10:00:00, 124.0, 123.7,47
None, -1.251, 96.8, None, None, None, 0.0, 17.97, 1.0, 0.0, 216.4, -2.0, 0.0, -1.3, -3.2, None, 216.0, -1.4, 97.0, None,2020-11-20 11:00:00, 124.0, 124.3,47
None, -1.53, 96.6, None, None, None, 0.0, 20.64, -3.0, 0.0, 215.5, -2.0, 0.0, -1.5, -3.2, None, 216.0, -1.2, 97.0, None,2020-11-20 12:00:00, 121.0, 121.4,47
None, -1.298, 96.3, None, None, None, 0.0, 20.1, 5.0, 0.0, 213.6, -2.0, 0.0, -1.3, -3.2, None, 214.0, -1.2, 96.0, None,2020-11-20 13:00:00, 126.0, 125.7,47
None, -1.846, 96.5, None, None, None, 0.0, 18.51, 3.0, 0.0, 214.5, -2.0, 0.0, -1.8, -3.2, None, 215.0, -1.2, 97.0, None,2020-11-20 14:00:00, 128.0, 128.4,47
None, -1.98, 97.0, None, None, None, 0.0, 20.19, 0.0, 0.0, 215.1, -2.0, 0.0, -2.0, -3.2, None, 215.0, -1.2, 97.0, None,2020-11-20 15:00:00, 129.0, 128.6,47
None, -2.513, 97.0, None, None, None, 0.0, 20.13, 2.0, 0.0, 216.1, -3.0, 0.0, -2.5, -3.2, None, 216.0, -1.2, 97.0, None,2020-11-20 16:00:00, 130.0, 129.8,47
None, -2.575, 97.3, None, None, None, 0.0, 19.66, 1.0, 0.0, 214.2, -3.0, 0.0, -2.6, -3.2, None, 214.0, -1.2, 97.0, None,2020-11-20 17:00:00, 130.0, 130.4,47
None, -2.672, 97.4, None, None, None, 0.0, 18.06, -3.0, 0.0, 215.5, -3.0, 0.0, -2.7, -3.2, None, 216.0, -1.2, 97.0, None,2020-11-20 18:00:00, 128.0, 127.5,47
