air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
8.9,8.7, 987.1, 183.0,11.5,78.0, 32.7,2020-11-18 00:00:00, 19.5,5.0, 980.0,47
8.8,8.7, 987.1, 165.0,11.5,78.0, 32.4,2020-11-18 01:00:00, 19.7,5.0, 980.0,47
8.7,8.7, 987.1, 154.0,11.5,79.0, 26.7,2020-11-18 02:00:00, 14.7,5.0, 980.0,47
8.5,8.5, 987.1, 150.0,11.5,76.0, 24.7,2020-11-18 03:00:00, 12.4,5.0, 980.0,47
8.5,8.3, 986.1, 107.0,11.5,72.0, 23.8,2020-11-18 04:00:00, 10.6,4.0, 979.0,47
8.4,8.3, 987.1, 102.0,11.5,72.0, 26.3,2020-11-18 05:00:00, 12.4,4.0, 980.0,47
7.8,7.8, 986.1, 104.0,11.5,79.0, 26.0,2020-11-18 06:00:00, 15.6,4.0, 979.0,47
6.7,6.7, 985.1, 69.0,7.8,84.0, 26.0,2020-11-18 08:00:00, 19.0,4.0, 978.0,47
6.7,6.7, 985.1, 68.0,7.8,81.0, 25.1,2020-11-18 09:00:00, 18.3,4.0, 978.0,47
6.5,6.4, 985.1, 66.0,7.8,81.0, 26.2,2020-11-18 10:00:00, 21.2,3.0, 978.0,47
6.6,6.4, 985.1, 71.0,7.8,84.0, 30.8,2020-11-18 11:00:00, 22.8,4.0, 978.0,47
6.7,6.4, 985.1, 81.0,7.8,85.0, 25.3,2020-11-18 12:00:00, 17.7,4.0, 978.0,47
8.0,6.4, 985.1, 136.0,8.0,84.0, 29.8,2020-11-18 13:00:00, 16.8,5.0, 978.0,47
9.0,6.4, 986.1, 184.0,9.1,80.0, 37.9,2020-11-18 14:00:00, 19.9,6.0, 979.0,47
9.0,6.4, 986.1, 182.0,9.2,81.0, 32.7,2020-11-18 15:00:00, 17.0,6.0, 979.0,47
8.3,6.4, 986.1, 179.0,9.2,84.0, 36.8,2020-11-18 17:00:00, 14.1,6.0, 979.0,47
6.7,6.4, 987.1, 240.0,9.2,87.0, 39.6,2020-11-18 18:00:00, 21.8,5.0, 980.0,47
6.3,6.2, 988.1, 281.0,6.7,87.0, 19.7,2020-11-18 19:00:00, 11.2,4.0, 981.0,47
6.6,6.2, 989.2, 236.0,6.7,86.0, 14.3,2020-11-18 20:00:00, 10.3,4.0, 982.0,47
6.9,6.2, 990.2, 196.0,7.2,82.0, 23.1,2020-11-18 21:00:00, 15.3,4.0, 983.0,47
7.5,6.2, 991.2, 198.0,7.5,81.0, 21.7,2020-11-18 22:00:00, 14.3,4.0, 984.0,47
7.1,6.2, 992.2, 202.0,7.5,82.0, 23.4,2020-11-18 23:00:00, 14.6,4.0, 985.0,47
6.9,6.2, 992.2, 209.0,7.5,79.0, 24.9,2020-11-19 00:00:00, 18.1,3.0, 985.0,47
7.0,6.2, 993.2, 206.0,7.5,79.0, 20.3,2020-11-19 01:00:00, 14.5,3.0, 986.0,47
6.7,6.2, 994.2, 205.0,7.5,78.0, 17.7,2020-11-19 02:00:00, 10.3,3.0, 987.0,47
6.7,6.2, 995.2, 197.0,7.5,77.0, 13.6,2020-11-19 03:00:00, 8.8,3.0, 988.0,47
6.6,6.2, 995.2, 209.0,7.5,75.0, 13.1,2020-11-19 04:00:00, 9.8,2.0, 988.0,47
6.4,6.2, 996.2, 233.0,7.5,72.0, 26.6,2020-11-19 05:00:00, 20.3,2.0, 989.0,47
5.9,5.7, 997.2, 243.0,7.5,73.0, 23.9,2020-11-19 06:00:00, 13.4,2.0, 990.0,47
