CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
0.302, 94.3, 0.7, 0.0, 57.62, 0.0, 355.5, 0.0, 0.0, 0.3, 0.3, 1052.1, -6999.0, 0.0, 923.0, 356.0, 94.0,2020-11-18 00:00:00, 923.0,47
0.835, 94.2, 1.1, 14.3, 48.78, 0.732, 350.5, 0.0, 0.7, 0.8, 0.3, 1052.0, -6999.0, 0.0, 923.0, 351.0, 94.0,2020-11-18 01:00:00, 923.0,47
0.347, 94.3, 1.1, 11.9, 74.62, 0.061, 2.252, 0.0, 0.1, 0.3, 0.3, 1053.2, -6999.0, 0.0, 924.0, 2.0, 94.0,2020-11-18 02:00:00, 924.0,47
0.449, 94.5, 1.1, 6.5, 43.91, 0.079, 359.2, 0.0, 0.1, 0.4, 0.3, 1053.2, -6999.0, 0.0, 924.0, 359.0, 95.0,2020-11-18 03:00:00, 924.0,47
0.347, 94.6, 1.1, 0.0, 45.37, 0.0, 5.148, 0.0, 0.0, 0.3, 0.3, 1054.3, -6999.0, 0.0, 925.0, 5.0, 95.0,2020-11-18 04:00:00, 925.0,47
0.182, 94.7, 1.1, 9.1, 70.79, 0.174, 13.09, -1.0, 0.2, 0.2, 0.2, 1054.4, -6999.0, -1.0, 925.0, 13.0, 95.0,2020-11-18 05:00:00, 925.0,47
0.279, 94.9, 1.1, 0.0, 57.38, 0.0, 21.97, 0.0, 0.0, 0.3, 0.2, 1054.4, -6999.0, 0.0, 925.0, 22.0, 95.0,2020-11-18 06:00:00, 925.0,47
0.13, 95.0, None, None, 36.63, 0.0, 351.9, None, None, None, None, None, None, -1.0, 926.0, None, None,2020-11-18 07:00:00, None,47
0.303, 94.9, 0.4, 0.0, 50.79, 0.0, 44.68, 0.0, 0.0, 0.3, 0.0, 1054.4, -6999.0, 0.0, 925.0, 45.0, 95.0,2020-11-18 08:00:00, 925.0,47
0.431, 94.7, 0.6, 0.0, 41.04, 0.0, 17.08, 0.0, 0.0, 0.4, 0.0, 1055.5, -6999.0, 0.0, 926.0, 17.0, 95.0,2020-11-18 09:00:00, 926.0,47
1.3, 94.6, 1.6, 0.0, 73.76, 0.0, 54.49, 1.0, 0.0, 1.3, 0.0, 1055.4, -6999.0, 1.0, 926.0, 54.0, 95.0,2020-11-18 10:00:00, 926.0,47
1.494, 94.5, 1.6, 0.0, 32.8, 0.0, 349.0, 1.0, 0.0, 1.5, 0.0, 1056.4, -6999.0, 1.0, 927.0, 349.0, 95.0,2020-11-18 11:00:00, 927.0,47
2.077, 93.6, 2.2, 0.0, 40.27, 0.0, 315.7, 1.0, 0.0, 2.1, 0.0, 1055.2, -6999.0, 1.0, 926.0, 316.0, 94.0,2020-11-18 12:00:00, 926.0,47
1.521, 94.1, 2.2, 0.0, 56.35, 0.0, 357.6, 1.0, 0.0, 1.5, 0.0, 1055.2, -6999.0, 1.0, 926.0, 358.0, 94.0,2020-11-18 13:00:00, 926.0,47
1.38, 93.9, 2.2, 0.0, 41.51, 0.0, 14.16, 0.0, 0.0, 1.4, 0.0, 1055.3, -6999.0, 0.0, 926.0, 14.0, 94.0,2020-11-18 14:00:00, 926.0,47
0.883, 94.3, 2.2, 0.0, 20.23, 0.0, 2.784, 0.0, 0.0, 0.9, 0.0, 1055.4, -6999.0, 0.0, 926.0, 3.0, 94.0,2020-11-18 15:00:00, 926.0,47
0.501, 94.6, None, None, 15.97, 0.0, 4.445, None, None, None, None, None, None, 0.0, 925.0, None, None,2020-11-18 16:00:00, None,47
0.363, 94.7, 2.2, 0.0, 20.64, 0.0, 357.8, 0.0, 0.0, 0.4, 0.0, 1055.5, -6999.0, 0.0, 926.0, 358.0, 95.0,2020-11-18 17:00:00, 926.0,47
0.414, 94.7, 2.2, 0.0, 36.97, 0.0, 323.0, 0.0, 0.0, 0.4, 0.0, 1054.3, -6999.0, 0.0, 925.0, 323.0, 95.0,2020-11-18 18:00:00, 925.0,47
0.35, 94.8, 0.4, 0.0, 47.59, 0.0, 326.1, 0.0, 0.0, 0.4, 0.3, 1054.4, -6999.0, 0.0, 925.0, 326.0, 95.0,2020-11-18 19:00:00, 925.0,47
0.306, 94.8, 0.4, 0.0, 22.81, 0.0, 335.6, 0.0, 0.0, 0.3, 0.3, 1054.4, -6999.0, 0.0, 925.0, 336.0, 95.0,2020-11-18 20:00:00, 925.0,47
0.375, 94.8, 0.4, 0.0, 73.55, 0.0, 54.93, 0.0, 0.0, 0.4, 0.3, 1055.5, -6999.0, 0.0, 926.0, 55.0, 95.0,2020-11-18 21:00:00, 926.0,47
0.278, 94.9, 0.4, 0.0, 61.9, 0.0, 300.0, 0.0, 0.0, 0.3, 0.3, 1053.1, -6999.0, 0.0, 924.0, 300.0, 95.0,2020-11-18 22:00:00, 924.0,47
0.289, 94.9, 0.4, 0.0, 43.56, 0.0, 239.3, 0.0, 0.0, 0.3, 0.3, 1055.3, -6999.0, 0.0, 926.0, 239.0, 95.0,2020-11-18 23:00:00, 926.0,47
0.277, 94.9, 0.4, 0.0, 59.48, 0.0, 208.8, 0.0, 0.0, 0.3, 0.2, 1056.4, -6999.0, 0.0, 927.0, 209.0, 95.0,2020-11-19 00:00:00, 927.0,47
0.208, 94.8, 0.4, 0.0, 59.53, 0.0, 236.5, -1.0, 0.0, 0.2, 0.2, 1056.5, -6999.0, -1.0, 927.0, 237.0, 95.0,2020-11-19 01:00:00, 927.0,47
0.234, 94.9, 0.4, 0.0, 68.82, 0.0, 222.4, 0.0, 0.0, 0.2, 0.2, 1056.5, -6999.0, 0.0, 927.0, 222.0, 95.0,2020-11-19 02:00:00, 927.0,47
0.303, 95.0, 0.4, 0.0, 74.75, 0.0, 355.5, 0.0, 0.0, 0.3, 0.2, 1055.4, -6999.0, 0.0, 926.0, 356.0, 95.0,2020-11-19 03:00:00, 926.0,47
0.255, 95.0, 0.4, 0.0, 53.17, 0.0, 305.5, 0.0, 0.0, 0.3, 0.2, 1056.6, -6999.0, 0.0, 927.0, 306.0, 95.0,2020-11-19 04:00:00, 927.0,47
0.255, 95.1, 0.4, 0.0, 71.35, 0.0, 255.0, 0.0, 0.0, 0.3, 0.2, 1057.8, -6999.0, 0.0, 928.0, 255.0, 95.0,2020-11-19 05:00:00, 928.0,47
0.255, 95.1, 0.4, 0.0, 71.94, 0.0, 243.8, 0.0, 0.0, 0.3, 0.2, 1057.8, -6999.0, 0.0, 928.0, 244.0, 95.0,2020-11-19 06:00:00, 928.0,47
0.157, 95.1, 0.3, 0.0, 79.4, 0.0, 254.9, -1.0, 0.0, 0.2, 0.1, 1057.8, -6999.0, -1.0, 928.0, 255.0, 95.0,2020-11-19 07:00:00, 928.0,47
0.373, 95.1, 0.4, 0.0, 63.72, 0.0, 235.9, 0.0, 0.0, 0.4, 0.1, 1058.9, -6999.0, 0.0, 929.0, 236.0, 95.0,2020-11-19 08:00:00, 929.0,47
0.399, 95.1, 0.5, 0.0, 52.78, 0.0, 201.0, 0.0, 0.0, 0.4, 0.1, 1060.0, -6999.0, 0.0, 930.0, 201.0, 95.0,2020-11-19 09:00:00, 930.0,47
0.636, 95.0, 0.6, 0.0, 43.1, 0.0, 203.1, 0.0, 0.0, 0.6, 0.1, 1061.2, -6999.0, 0.0, 931.0, 203.0, 95.0,2020-11-19 10:00:00, 931.0,47
0.93, 95.0, 0.9, 0.0, 31.47, 0.0, 221.8, 0.0, 0.0, 0.9, 0.1, 1060.0, -6999.0, 0.0, 930.0, 222.0, 95.0,2020-11-19 11:00:00, 930.0,47
1.4, 94.6, 1.5, 0.0, 41.49, 0.0, 214.1, 1.0, 0.0, 1.4, 0.1, 1059.9, -6999.0, 1.0, 930.0, 214.0, 95.0,2020-11-19 12:00:00, 930.0,47
1.251, 94.6, 1.5, 0.0, 69.5, 0.0, 251.3, 0.0, 0.0, 1.3, 0.1, 1062.2, -6999.0, 0.0, 932.0, 251.0, 95.0,2020-11-19 13:00:00, 932.0,47
1.192, 94.6, 1.5, 0.0, 66.61, 0.0, 244.6, 0.0, 0.0, 1.2, 0.1, 1061.1, -6999.0, 0.0, 931.0, 245.0, 95.0,2020-11-19 14:00:00, 931.0,47
0.284, 94.8, 1.5, 3.3, 44.65, 0.01, 288.8, 0.0, 0.0, 0.3, 0.1, 1062.3, -6999.0, 0.0, 932.0, 289.0, 95.0,2020-11-19 15:00:00, 932.0,47
0.263, 94.8, 1.5, 0.0, 60.78, 0.0, 175.2, -1.0, 0.0, 0.3, 0.1, 1062.3, -6999.0, -1.0, 932.0, 175.0, 95.0,2020-11-19 16:00:00, 932.0,47
0.003, 95.0, 1.5, 0.0, 69.47, 0.0, 155.6, -1.0, 0.0, 0.0, -0.1, 1063.5, -6999.0, -1.0, 933.0, 156.0, 95.0,2020-11-19 17:00:00, 933.0,47
-0.209, 94.8, 1.5, 0.0, 64.8, 0.0, 186.5, -1.0, 0.0, -0.2, -0.2, 1063.6, -6999.0, -1.0, 933.0, 187.0, 95.0,2020-11-19 18:00:00, 933.0,47
-0.288, 94.6, -0.2, 1.0, 75.53, 0.003, 106.3, -1.0, 0.0, -0.3, -0.5, 1063.6, -6999.0, -1.0, 933.0, 106.0, 95.0,2020-11-19 19:00:00, 933.0,47
-1.169, 94.3, -0.2, 0.0, 68.08, 0.0, 226.8, -2.0, 0.0, -1.2, -1.1, 1064.8, -6999.0, -2.0, 934.0, 227.0, 94.0,2020-11-19 20:00:00, 934.0,47
-1.944, 94.3, -0.2, 0.0, 62.69, 0.0, 313.8, -3.0, 0.0, -1.9, -1.9, 1064.9, -6999.0, -3.0, 934.0, 314.0, 94.0,2020-11-19 21:00:00, 934.0,47
-1.992, 94.4, -0.2, 0.0, 58.01, 0.0, 295.4, -3.0, 0.0, -2.0, -2.3, 1064.9, -6999.0, -3.0, 934.0, 295.0, 94.0,2020-11-19 22:00:00, 934.0,47
-2.613, 94.4, -0.2, 0.0, 56.06, 0.0, 291.9, -3.0, 0.0, -2.6, -2.6, 1066.1, -6999.0, -3.0, 935.0, 292.0, 94.0,2020-11-19 23:00:00, 935.0,47
-2.777, 94.4, -0.2, 0.0, 54.96, 0.0, 330.2, -3.0, 0.0, -2.8, -2.8, 1067.2, -6999.0, -3.0, 936.0, 330.0, 94.0,2020-11-20 00:00:00, 936.0,47
-3.154, 94.3, -0.2, 0.0, 44.18, 0.0, 331.3, -4.0, 0.0, -3.2, -3.2, 1067.3, -6999.0, -4.0, 936.0, 331.0, 94.0,2020-11-20 01:00:00, 936.0,47
-3.242, 94.3, -0.2, 0.0, 29.87, 0.0, 328.6, -4.0, 0.0, -3.2, -3.2, 1067.3, -6999.0, -4.0, 936.0, 329.0, 94.0,2020-11-20 02:00:00, 936.0,47
-3.106, 94.2, -0.2, 0.0, 34.39, 0.0, 337.6, -4.0, 0.0, -3.1, -3.3, 1067.4, -6999.0, -4.0, 936.0, 338.0, 94.0,2020-11-20 03:00:00, 936.0,47
-2.991, 94.1, -0.2, 0.0, 39.93, 0.0, 351.6, -4.0, 0.0, -3.0, -3.3, 1068.6, -6999.0, -4.0, 937.0, 352.0, 94.0,2020-11-20 04:00:00, 937.0,47
-2.987, 94.1, -0.2, 0.0, 57.32, 0.0, 331.3, -4.0, 0.0, -3.0, -3.3, 1067.5, -6999.0, -4.0, 936.0, 331.0, 94.0,2020-11-20 05:00:00, 936.0,47
-3.254, 94.1, -0.2, 0.0, 36.68, 0.0, 305.6, -4.0, 0.0, -3.3, -3.3, 1067.5, -6999.0, -4.0, 936.0, 306.0, 94.0,2020-11-20 06:00:00, 936.0,47
-3.178, 94.0, -3.2, 0.0, 58.49, 0.0, 293.8, -4.0, 0.0, -3.2, -3.3, 1068.7, -6999.0, -4.0, 937.0, 294.0, 94.0,2020-11-20 07:00:00, 937.0,47
-3.104, 94.0, -3.1, 0.0, 60.18, 0.0, 343.9, -4.0, 0.0, -3.1, -3.3, 1069.9, -6999.0, -4.0, 938.0, 344.0, 94.0,2020-11-20 08:00:00, 938.0,47
-2.46, 93.9, -2.5, 0.0, 57.17, 0.0, 291.7, -3.0, 0.0, -2.5, -3.3, 1068.8, -6999.0, -3.0, 937.0, 292.0, 94.0,2020-11-20 09:00:00, 937.0,47
