pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
1.2, 1.602, 98.3, 2.0, 98.0, 1.0, 1.6, 0.5, 1.0, 0.0, 0.0,2020-11-18 00:00:00, -6999.0,47
1.0, 1.275, 98.5, 2.0, 99.0, 1.0, 1.3, 0.5, 1.0, 0.0, 0.0,2020-11-18 01:00:00, -6999.0,47
1.0, 0.657, 98.5, 2.0, 99.0, 0.0, 0.7, 0.4, 0.0, 0.0, 0.0,2020-11-18 02:00:00, -6999.0,47
1.0, 0.649, 98.4, 2.0, 98.0, 0.0, 0.6, 0.4, 0.0, 0.1, 0.0,2020-11-18 03:00:00, -6999.0,47
1.0, 0.723, 98.4, 2.0, 98.0, 1.0, 0.7, 0.3, 1.0, 0.1, 0.0,2020-11-18 04:00:00, -6999.0,47
1.0, 0.424, 98.4, 2.0, 98.0, 0.0, 0.4, 0.3, 0.0, 0.0, 0.0,2020-11-18 05:00:00, -6999.0,47
1.0, 0.952, 98.6, 2.0, 99.0, 1.0, 1.0, 0.3, 1.0, 0.0, 0.0,2020-11-18 06:00:00, -6999.0,47
None, 0.83, 98.5, None, None, None, None, None, 1.0, None, None,2020-11-18 07:00:00, None,47
1.0, 0.57, 98.6, 1.0, 99.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0,2020-11-18 08:00:00, -6999.0,47
1.0, 2.263, 98.0, 2.8, 98.0, 2.0, 2.3, 0.0, 2.0, 0.0, 0.0,2020-11-18 09:00:00, -6999.0,47
1.0, 4.784, 80.3, 4.6, 80.0, 2.0, 4.8, 0.0, 2.0, 0.0, 0.0,2020-11-18 10:00:00, -6999.0,47
1.0, 6.01, 64.56, 6.2, 65.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0,2020-11-18 11:00:00, -6999.0,47
1.0, 7.077, 57.44, 7.0, 57.0, -1.0, 7.1, 0.0, -1.0, 0.0, 0.0,2020-11-18 12:00:00, -6999.0,47
1.0, 6.048, 57.67, 8.0, 58.0, -2.0, 6.0, 0.0, -2.0, 0.0, 0.0,2020-11-18 13:00:00, -6999.0,47
1.0, 4.978, 67.47, 8.0, 67.0, -1.0, 5.0, 0.0, -1.0, 0.0, 0.0,2020-11-18 14:00:00, -6999.0,47
