pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 2.12, 3.5, -6999.0, -6999.0, -6999.0, -6999.0, 2.1, 0.9, 0.0, -6999.0, -1.0,2020-11-18 00:00:00, -3.0, -2.825, -6999.0,47
None, 2.271, 4.0, -6999.0, -6999.0, -6999.0, -6999.0, 2.3, 0.9, 0.0, -6999.0, 0.0,2020-11-18 01:00:00, -3.0, -2.872, -6999.0,47
None, 2.889, 4.3, -6999.0, -6999.0, -6999.0, -6999.0, 2.9, 0.9, 0.4, -6999.0, -1.0,2020-11-18 02:00:00, -3.0, -3.477, -6999.0,47
None, 2.375, 4.3, -6999.0, -6999.0, -6999.0, -6999.0, 2.4, 0.9, 0.0, -6999.0, 0.0,2020-11-18 03:00:00, -4.0, -3.545, -6999.0,47
None, 2.327, 4.3, -6999.0, -6999.0, -6999.0, -6999.0, 2.3, 0.9, 0.7, -6999.0, 0.0,2020-11-18 04:00:00, -4.0, -3.965, -6999.0,47
None, 2.072, 4.3, -6999.0, -6999.0, -6999.0, -6999.0, 2.1, 0.9, 1.1, -6999.0, 0.0,2020-11-18 05:00:00, -4.0, -4.407, -6999.0,47
None, 1.446, 4.3, -6999.0, -6999.0, -6999.0, -6999.0, 1.4, 0.9, -0.1, -6999.0, 0.0,2020-11-18 06:00:00, -4.0, -4.471, -6999.0,47
None, 1.057, None, None, None, None, None, None, None, None, None, None,2020-11-18 07:00:00, None, -4.457, None,47
None, 0.026, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 0.0, 0.0, 0.0, -6999.0, 0.0,2020-11-18 08:00:00, -4.0, -4.436, -6999.0,47
None, 0.417, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 0.4, -0.2, 0.0, -6999.0, 0.0,2020-11-18 09:00:00, -4.0, -4.423, -6999.0,47
None, 0.555, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 0.6, -0.2, 0.0, -6999.0, 0.0,2020-11-18 10:00:00, -4.0, -4.374, -6999.0,47
None, 1.645, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 1.6, -0.2, 0.1, -6999.0, 0.0,2020-11-18 11:00:00, -4.0, -4.331, -6999.0,47
None, 3.456, 3.5, -6999.0, -6999.0, -6999.0, -6999.0, 3.5, -0.2, 0.2, -6999.0, -1.0,2020-11-18 12:00:00, -5.0, -4.87, -6999.0,47
None, 3.064, 3.7, -6999.0, -6999.0, -6999.0, -6999.0, 3.1, -0.2, 0.0, -6999.0, 0.0,2020-11-18 13:00:00, -5.0, None, -6999.0,47
None, 2.56, 3.7, -6999.0, -6999.0, -6999.0, -6999.0, 2.6, -0.2, 0.0, -6999.0, 0.0,2020-11-18 14:00:00, -5.0, None, -6999.0,47
None, 2.002, 3.7, -6999.0, -6999.0, -6999.0, -6999.0, 2.0, -0.2, 0.0, -6999.0, 0.0,2020-11-18 15:00:00, -5.0, None, -6999.0,47
None, 3.629, None, None, None, None, None, None, None, None, None, None,2020-11-18 16:00:00, None, None, None,47
None, 3.275, 3.7, -6999.0, -6999.0, -6999.0, -6999.0, 3.3, -0.2, 0.1, -6999.0, -1.0,2020-11-18 17:00:00, -6.0, None, -6999.0,47
None, 2.962, 3.7, -6999.0, -6999.0, -6999.0, -6999.0, 3.0, -0.2, 0.0, -6999.0, 0.0,2020-11-18 18:00:00, -6.0, None, -6999.0,47
None, 2.119, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 2.1, 1.4, 0.0, -6999.0, 0.0,2020-11-18 19:00:00, -6.0, None, -6999.0,47
None, 1.295, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 1.3, 1.1, 0.3, -6999.0, 0.0,2020-11-18 20:00:00, -6.0, None, -6999.0,47
None, 0.888, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.9, 0.9, 0.1, -6999.0, 0.0,2020-11-18 21:00:00, -6.0, None, -6999.0,47
None, 0.262, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.3, 0.3, 1.3, -6999.0, 0.0,2020-11-18 22:00:00, -6.0, None, -6999.0,47
None, 0.131, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.1, 0.0, 0.6, -6999.0, 0.0,2020-11-18 23:00:00, -7.0, None, -6999.0,47
None, 0.267, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.3, 0.0, 0.0, -6999.0, 0.0,2020-11-19 00:00:00, -7.0, None, -6999.0,47
None, 0.228, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.2, 0.0, 0.0, -6999.0, 0.0,2020-11-19 01:00:00, -7.0, None, -6999.0,47
None, 0.257, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.3, 0.0, 0.0, -6999.0, 0.0,2020-11-19 02:00:00, -7.0, None, -6999.0,47
None, 0.408, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.4, 0.0, 0.0, -6999.0, 0.0,2020-11-19 03:00:00, -7.0, None, -6999.0,47
None, 0.371, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.4, 0.0, 0.0, -6999.0, 0.0,2020-11-19 04:00:00, -7.0, None, -6999.0,47
None, 0.352, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.4, 0.0, 0.2, -6999.0, 0.0,2020-11-19 05:00:00, -6.0, None, -6999.0,47
2.6, 0.153, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.2, -0.2, 0.0, -6999.0, 0.0,2020-11-19 06:00:00, -6.0, None, -6999.0,47
2.6, 0.142, 0.2, -6999.0, -6999.0, -6999.0, -6999.0, 0.1, 0.0, 0.0, -6999.0, 0.0,2020-11-19 07:00:00, -6.0, None, -6999.0,47
2.6, 0.32, 0.3, -6999.0, -6999.0, -6999.0, -6999.0, 0.3, -0.2, 0.0, -6999.0, 0.0,2020-11-19 08:00:00, -6.0, None, -6999.0,47
2.6, 0.522, 0.5, -6999.0, -6999.0, -6999.0, -6999.0, 0.5, -0.2, 0.0, -6999.0, 0.0,2020-11-19 09:00:00, -6.0, None, -6999.0,47
2.6, 0.766, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, 0.8, -0.2, 0.0, -6999.0, 0.0,2020-11-19 10:00:00, -6.0, None, -6999.0,47
2.6, 1.03, 1.2, -6999.0, -6999.0, -6999.0, -6999.0, 1.0, -0.2, 0.0, -6999.0, 0.0,2020-11-19 11:00:00, -7.0, None, -6999.0,47
2.4, 1.921, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 1.9, -0.2, 0.1, -6999.0, 0.0,2020-11-19 12:00:00, -7.0, None, -6999.0,47
2.4, 3.477, 4.3, -6999.0, -6999.0, -6999.0, -6999.0, 3.5, -0.2, 0.0, -6999.0, 0.0,2020-11-19 13:00:00, -7.0, None, -6999.0,47
2.4, 2.664, 4.3, -6999.0, -6999.0, -6999.0, -6999.0, 2.7, -0.2, 0.0, -6999.0, 0.0,2020-11-19 14:00:00, -7.0, None, -6999.0,47
2.4, 2.134, 4.3, -6999.0, -6999.0, -6999.0, -6999.0, 2.1, -0.2, 0.0, -6999.0, 0.0,2020-11-19 15:00:00, -7.0, None, -6999.0,47
2.4, 0.486, 4.3, -6999.0, -6999.0, -6999.0, -6999.0, 0.5, -0.2, 0.0, -6999.0, 0.0,2020-11-19 16:00:00, -6.0, None, -6999.0,47
2.4, -0.222, 4.3, -6999.0, -6999.0, -6999.0, -6999.0, -0.2, -0.2, 0.0, -6999.0, 0.0,2020-11-19 17:00:00, -6.0, None, -6999.0,47
2.4, -0.69, 4.3, -6999.0, -6999.0, -6999.0, -6999.0, -0.7, -0.7, 0.0, -6999.0, 0.0,2020-11-19 18:00:00, -7.0, None, -6999.0,47
2.4, -0.766, -0.7, -6999.0, -6999.0, -6999.0, -6999.0, -0.8, -0.9, 0.1, -6999.0, 0.0,2020-11-19 19:00:00, -6.0, None, -6999.0,47
