wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
5.0, 101.3, 7.6, 270.0, 40.0, 21.9,2022-07-16 00:00:00, None, None, None, None, 0.13,29
5.0, 101.3, 7.6, 270.0, 40.0, 21.9,2022-07-16 01:00:00, None, None, None, None, 0.13,29
12.0, 101.4, 6.7, 270.0, 40.0, 20.9,2022-07-16 02:00:00, None, None, None, None, 0.09,29
9.0, 101.4, 6.8, 270.0, 41.0, 20.6,2022-07-16 03:00:00, None, None, None, None, 0.11,29
10.0, 101.5, 6.9, 270.0, 49.0, 17.8,2022-07-16 04:00:00, None, None, None, None, 0.12,29
11.0, 101.5, 6.8, 292.5, 48.0, 18.1,2022-07-16 05:00:00, None, None, None, None, 0.08,29
11.0, 101.5, 7.9, 270.0, 55.0, 17.1,2022-07-16 06:00:00, None, None, None, None, 0.09,29
3.0, 101.5, 8.6, 337.5, 46.0, 20.5,2022-07-16 07:00:00, None, None, None, None, 0.06,29
4.0, 101.5, 12.1, 45.0, 54.0, 21.9,2022-07-16 08:00:00, None, None, None, None, 0.07,29
11.0, 101.5, 13.2, 22.5, 57.0, 22.3,2022-07-16 09:00:00, None, None, None, None, 0.01,29
10.0, 101.5, 13.2, 22.5, 50.0, 24.1,2022-07-16 10:00:00, None, None, None, None, -0.07,29
11.0, 101.2, 8.5, 0.0, 29.0, 28.0,2022-07-16 14:00:00, None, None, None, None, -0.16,29
11.0, 101.1, 9.4, 45.0, 30.0, 28.5,2022-07-16 15:00:00, None, None, None, None, -0.2,29
9.0, 101.1, 8.8, 337.5, 29.0, 28.8,2022-07-16 16:00:00, None, None, None, None, -0.2,29
4.0, 101.0, 8.9, 337.5, 31.0, 27.5,2022-07-16 17:00:00, None, None, None, None, -0.2,29
5.0, 101.0, 9.2, 0.0, 29.0, 29.2,2022-07-16 18:00:00, None, None, None, None, -0.18,29
9.0, 100.9, 9.5, 315.0, 32.0, 27.9,2022-07-16 19:00:00, None, None, None, None, -0.13,29
9.0, 100.9, 9.5, 315.0, 32.0, 27.9,2022-07-16 20:00:00, None, None, None, None, -0.13,29
12.0, 101.1, 8.7, 315.0, 39.0, 23.5,2022-07-16 21:00:00, None, None, None, None, 0.14,29
19.0, 101.2, 9.0, 292.5, 42.0, 22.5,2022-07-16 22:00:00, None, None, None, None, 0.21,29
26.0, 101.2, 8.7, 315.0, 43.0, 21.9,2022-07-16 23:00:00, 15.9, 0.0, 41.0, 29.8, 0.16,29
19.0, 101.2, 8.5, 292.5, 45.0, 20.7,2022-07-17 00:00:00, None, None, 38.0, None, 0.12,29
13.0, 101.3, 8.2, 292.5, 47.0, 19.8,2022-07-17 01:00:00, None, None, 35.0, None, 0.07,29
15.0, 101.3, 8.0, 315.0, 48.0, 19.2,2022-07-17 02:00:00, None, None, None, None, 0.08,29
12.0, 101.3, 7.8, 292.5, 51.0, 18.0,2022-07-17 03:00:00, None, None, None, None, 0.1,29
9.0, 101.3, 7.5, 292.5, 52.0, 17.4,2022-07-17 04:00:00, None, None, None, None, 0.06,29
10.0, 101.3, 7.7, 292.5, 52.0, 17.6,2022-07-17 05:00:00, None, None, None, None, 0.02,29
11.0, 101.3, 7.6, 292.5, 52.0, 17.6,2022-07-17 06:00:00, None, None, None, None, -0.01,29
7.0, 101.3, 8.1, 315.0, 48.0, 19.4,2022-07-17 07:00:00, None, None, None, None, -0.02,29
7.0, 101.3, 8.6, 0.0, 47.0, 20.1,2022-07-17 08:00:00, None, None, None, None, 0.0,29
7.0, 101.3, 8.3, 337.5, 42.0, 21.8,2022-07-17 09:00:00, None, None, None, None, -0.05,29
12.0, 101.2, 7.7, 22.5, 39.0, 22.4,2022-07-17 10:00:00, None, None, None, None, -0.06,29
7.0, 101.2, 7.5, 337.5, 34.0, 24.4,2022-07-17 11:00:00, None, None, None, None, -0.1,29
12.0, 101.2, 6.8, 22.5, 32.0, 24.6,2022-07-17 12:00:00, None, None, None, None, -0.1,29
9.0, 101.1, 7.5, 45.0, 32.0, 25.4,2022-07-17 13:00:00, None, None, None, None, -0.12,29
11.0, 101.1, 7.7, 22.5, 32.0, 25.8,2022-07-17 14:00:00, None, None, None, None, -0.14,29
10.0, 101.0, 6.9, 0.0, 28.0, 26.8,2022-07-17 15:00:00, None, None, None, None, -0.16,29
11.0, 100.9, 7.4, 22.5, 29.0, 26.8,2022-07-17 16:00:00, None, None, None, None, -0.2,29
7.0, 100.8, 6.1, 0.0, 26.0, 27.1,2022-07-17 17:00:00, None, None, None, None, -0.21,29
4.0, 100.8, 5.3, 337.5, 25.0, 27.3,2022-07-17 18:00:00, None, None, None, None, -0.21,29
13.0, 100.8, 7.2, 292.5, 29.0, 27.0,2022-07-17 19:00:00, None, None, None, None, -0.14,29
13.0, 100.8, 7.4, 270.0, 35.0, 23.7,2022-07-17 20:00:00, None, None, None, None, 0.0,29
13.0, 100.9, 8.3, 270.0, 42.0, 21.7,2022-07-17 21:00:00, None, None, None, None, 0.09,29
16.0, 100.9, 8.7, 292.5, 46.0, 20.7,2022-07-17 22:00:00, None, None, 31.0, None, 0.14,29
7.0, 101.0, 8.7, 292.5, 49.0, 19.8,2022-07-17 23:00:00, 17.2, 0.0, 39.0, 27.8, 0.11,29
14.0, 101.0, 8.7, 292.5, 52.0, 18.8,2022-07-18 00:00:00, None, None, None, None, 0.09,29
11.0, 101.0, 8.4, 292.5, 53.0, 18.3,2022-07-18 01:00:00, None, None, None, None, 0.06,29
14.0, 101.0, 8.1, 292.5, 52.0, 18.1,2022-07-18 02:00:00, None, None, None, None, 0.03,29
20.0, 101.0, 8.0, 292.5, 52.0, 18.0,2022-07-18 03:00:00, None, None, None, None, 0.02,29
10.0, 101.0, 7.9, 292.5, 54.0, 17.4,2022-07-18 04:00:00, None, None, None, None, 0.02,29
10.0, 101.1, 7.8, 292.5, 53.0, 17.3,2022-07-18 05:00:00, None, None, None, None, 0.07,29
15.0, 101.1, 8.3, 292.5, 55.0, 17.4,2022-07-18 06:00:00, None, None, 30.0, None, 0.15,29
14.0, 101.2, 9.7, 292.5, 64.0, 16.5,2022-07-18 07:00:00, None, None, None, None, 0.2,29
9.0, 101.3, 10.1, 315.0, 59.0, 18.3,2022-07-18 08:00:00, None, None, None, None, 0.23,29
15.0, 101.4, 10.0, 315.0, 53.0, 19.9,2022-07-18 09:00:00, None, None, None, None, 0.23,29
18.0, 101.5, 9.3, 337.5, 45.0, 21.7,2022-07-18 10:00:00, None, None, None, None, 0.22,29
8.0, 101.5, 9.4, 315.0, 46.0, 21.5,2022-07-18 11:00:00, None, None, None, None, 0.15,29
3.0, 101.5, 9.4, 292.5, 38.0, 24.7,2022-07-18 12:00:00, None, None, None, None, 0.08,29
14.0, 101.4, 10.4, 112.5, 39.0, 25.3,2022-07-18 13:00:00, None, None, None, None, -0.02,29
13.0, 101.4, 9.9, 112.5, 36.0, 26.2,2022-07-18 14:00:00, None, None, None, None, -0.03,29
10.0, 101.4, 8.9, 135.0, 31.0, 27.5,2022-07-18 15:00:00, None, None, None, None, -0.02,29
8.0, 101.4, 8.7, 90.0, 29.0, 28.5,2022-07-18 16:00:00, None, None, None, None, 0.02,29
9.0, 101.4, 6.5, 225.0, 25.0, 28.6,2022-07-18 17:00:00, None, None, None, None, 0.0,29
7.0, 101.5, 4.6, 247.5, 23.0, 27.8,2022-07-18 18:00:00, None, None, None, None, 0.01,29
5.0, 101.4, 5.7, 225.0, 25.0, 27.4,2022-07-18 19:00:00, None, None, None, None, -0.01,29
12.0, 101.5, 7.2, 270.0, 36.0, 22.8,2022-07-18 21:00:00, None, None, None, None, 0.03,29
9.0, 101.6, 7.3, 270.0, 43.0, 20.5,2022-07-18 22:00:00, None, None, None, None, 0.11,29
11.0, 101.6, 7.8, 270.0, 45.0, 20.2,2022-07-18 23:00:00, 16.3, 0.0, 31.0, 29.1, 0.08,29
6.0, 101.6, 7.6, 247.5, 51.0, 18.0,2022-07-19 00:00:00, None, None, None, None, 0.06,29
9.0, 101.6, 7.9, 247.5, 52.0, 18.0,2022-07-19 01:00:00, None, None, None, None, 0.02,29
7.0, 101.6, 8.1, 247.5, 57.0, 16.6,2022-07-19 02:00:00, None, None, None, None, 0.07,29
9.0, 101.6, 7.7, 270.0, 59.0, 15.7,2022-07-19 03:00:00, None, None, None, None, 0.07,29
8.0, 101.7, 8.1, 270.0, 60.0, 15.9,2022-07-19 04:00:00, None, None, None, None, 0.07,29
7.0, 101.7, 7.6, 247.5, 62.0, 14.7,2022-07-19 05:00:00, None, None, None, None, 0.09,29
6.0, 101.7, 8.3, 270.0, 67.0, 14.3,2022-07-19 06:00:00, None, None, None, None, 0.08,29
5.0, 101.7, 9.3, 112.5, 54.0, 18.7,2022-07-19 07:00:00, None, None, None, None, 0.08,29
5.0, 101.7, 9.4, 112.5, 50.0, 20.2,2022-07-19 08:00:00, None, None, None, None, 0.02,29
5.0, 101.7, 9.4, 112.5, 50.0, 20.2,2022-07-19 09:00:00, None, None, None, None, 0.02,29
7.0, 101.6, 9.4, 112.5, 42.0, 22.9,2022-07-19 10:00:00, None, None, None, None, 0.09,29
8.0, 101.6, 9.4, 67.5, 38.0, 24.5,2022-07-19 11:00:00, None, None, None, None, 0.15,29
20.0, 101.5, 9.6, 135.0, 33.0, 27.5,2022-07-19 12:00:00, None, None, None, None, -0.21,29
23.0, 101.4, 8.6, 112.5, 28.0, 28.8,2022-07-19 13:00:00, None, None, 34.0, None, -0.25,29
20.0, 101.3, 8.3, 112.5, 28.0, 28.9,2022-07-19 14:00:00, None, None, 29.0, None, -0.26,29
18.0, 101.2, 7.0, 135.0, 22.0, 31.5,2022-07-19 15:00:00, None, None, 29.0, None, -0.22,29
20.0, 101.2, 7.2, 112.5, 22.0, 31.5,2022-07-19 16:00:00, None, None, None, None, -0.15,29
11.0, 101.2, 9.4, 112.5, 25.0, 31.7,2022-07-19 17:00:00, None, None, None, None, -0.11,29
8.0, 101.1, 10.3, 67.5, 29.0, 30.5,2022-07-19 18:00:00, None, None, None, None, -0.1,29
5.0, 101.1, 8.2, 292.5, 26.0, 29.8,2022-07-19 19:00:00, None, None, None, None, -0.08,29
10.0, 101.2, 5.9, 315.0, 24.0, 28.6,2022-07-19 20:00:00, None, None, None, None, 0.0,29
5.0, 101.2, 4.8, 247.5, 26.0, 25.8,2022-07-19 21:00:00, None, None, None, None, 0.1,29
7.0, 101.3, 4.9, 270.0, 27.0, 25.0,2022-07-19 22:00:00, None, None, None, None, 0.17,29
