air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
12.6,12.2, None, None,15.8,57.0, None,2021-04-23 00:00:00, None,4.0, 988.0,17
11.7,11.8, None, None,15.8,59.0, None,2021-04-23 01:00:00, None,4.0, 988.0,17
10.9,10.9, None, None,15.8,64.0, None,2021-04-23 02:00:00, None,4.0, 988.0,17
10.8,10.8, 995.1, None,15.8,64.0, None,2021-04-23 03:00:00, None,4.0, 988.0,17
10.6,10.5, 995.1, None,15.8,65.0, None,2021-04-23 04:00:00, None,4.0, 988.0,17
10.2,10.2, 995.1, None,15.8,68.0, None,2021-04-23 05:00:00, None,5.0, 988.0,17
9.8,9.9, 995.1, None,15.8,71.0, None,2021-04-23 06:00:00, None,5.0, 988.0,17
9.6,9.6, 996.1, None,9.9,74.0, None,2021-04-23 07:00:00, None,5.0, 989.0,17
10.5,9.5, 996.1, None,10.5,69.0, None,2021-04-23 08:00:00, None,5.0, 989.0,17
10.0,9.5, 996.1, None,10.7,68.0, None,2021-04-23 09:00:00, None,4.0, 989.0,17
11.4,9.5, 996.1, None,11.7,63.0, None,2021-04-23 10:00:00, None,5.0, 989.0,17
12.8,9.5, 996.1, None,12.7,58.0, None,2021-04-23 11:00:00, None,5.0, 989.0,17
13.8,9.5, 996.1, None,14.1,55.0, None,2021-04-23 12:00:00, None,5.0, 989.0,17
12.9,9.5, 996.1, None,14.1,55.0, None,2021-04-23 13:00:00, None,4.0, 989.0,17
13.1,9.5, 995.1, None,14.1,55.0, None,2021-04-23 14:00:00, None,4.0, 988.0,17
13.9,9.5, 995.1, None,14.4,51.0, None,2021-04-23 15:00:00, None,4.0, 988.0,17
14.1,9.5, 994.1, None,14.6,51.0, None,2021-04-23 16:00:00, None,4.0, 987.0,17
14.1,9.5, 994.1, None,14.6,51.0, None,2021-04-23 17:00:00, None,4.0, 987.0,17
13.7,9.5, 994.1, None,14.6,51.0, None,2021-04-23 18:00:00, None,4.0, 987.0,17
13.3,13.1, 993.1, None,13.8,54.0, None,2021-04-23 19:00:00, None,4.0, 986.0,17
12.7,12.5, 993.1, None,13.8,58.0, None,2021-04-23 20:00:00, None,5.0, 986.0,17
12.6,12.2, 993.1, None,13.8,61.0, None,2021-04-23 21:00:00, None,5.0, 986.0,17
11.0,11.0, 993.1, None,13.8,71.0, None,2021-04-23 22:00:00, None,6.0, 986.0,17
10.7,10.6, 993.1, None,13.8,73.0, None,2021-04-23 23:00:00, None,6.0, 986.0,17
10.5,10.5, 993.1, None,13.8,78.0, None,2021-04-24 00:00:00, None,7.0, 986.0,17
10.4,10.2, 993.1, None,13.8,79.0, None,2021-04-24 01:00:00, None,7.0, 986.0,17
9.2,9.0, 992.1, None,13.8,83.0, None,2021-04-24 02:00:00, None,6.0, 985.0,17
9.2,9.0, 992.1, None,13.8,82.0, None,2021-04-24 03:00:00, None,6.0, 985.0,17
8.8,8.8, 992.1, None,13.8,85.0, None,2021-04-24 04:00:00, None,6.0, 985.0,17
8.4,8.4, 992.1, None,13.8,86.0, None,2021-04-24 05:00:00, None,6.0, 985.0,17
8.4,8.1, 991.1, None,13.8,85.0, None,2021-04-24 06:00:00, None,6.0, 984.0,17
8.3,8.3, 992.1, None,8.6,86.0, None,2021-04-24 07:00:00, None,6.0, 985.0,17
8.9,8.2, 991.1, None,8.9,87.0, None,2021-04-24 08:00:00, None,7.0, 984.0,17
8.7,8.2, 991.1, None,9.0,86.0, None,2021-04-24 09:00:00, None,6.0, 984.0,17
8.9,8.2, 991.1, None,9.0,81.0, None,2021-04-24 10:00:00, None,6.0, 984.0,17
9.0,8.2, 991.1, None,9.3,78.0, None,2021-04-24 11:00:00, None,5.0, 984.0,17
9.8,8.2, 991.1, None,9.9,81.0, None,2021-04-24 12:00:00, None,7.0, 984.0,17
9.9,8.2, 991.1, None,10.1,78.0, None,2021-04-24 13:00:00, None,6.0, 984.0,17
10.1,8.2, 991.1, None,10.1,80.0, None,2021-04-24 14:00:00, None,7.0, 984.0,17
10.4,8.2, 990.1, None,10.9,73.0, None,2021-04-24 15:00:00, None,6.0, 983.0,17
10.2,8.2, 990.1, None,10.9,77.0, None,2021-04-24 16:00:00, None,6.0, 983.0,17
9.8,8.2, 990.1, None,10.9,78.0, None,2021-04-24 17:00:00, None,6.0, 983.0,17
9.3,8.2, 990.1, None,10.9,82.0, None,2021-04-24 18:00:00, None,6.0, 983.0,17
9.4,9.1, 990.1, None,9.4,84.0, None,2021-04-24 19:00:00, None,7.0, 983.0,17
9.1,9.0, 990.1, None,9.4,85.0, None,2021-04-24 20:00:00, None,7.0, 983.0,17
8.4,8.3, 990.1, None,9.4,85.0, None,2021-04-24 21:00:00, None,6.0, 983.0,17
8.4,8.3, 990.1, None,9.4,86.0, None,2021-04-24 22:00:00, None,6.0, 983.0,17
8.3,8.2, 990.1, None,9.4,86.0, None,2021-04-24 23:00:00, None,6.0, 983.0,17
8.4,8.2, 989.1, None,9.4,87.0, None,2021-04-25 00:00:00, None,6.0, 982.0,17
8.2,8.1, 990.1, None,9.4,87.0, None,2021-04-25 01:00:00, None,6.0, 983.0,17
8.0,8.0, 990.1, None,9.4,87.0, None,2021-04-25 02:00:00, None,6.0, 983.0,17
7.7,7.7, 989.1, None,9.4,87.0, None,2021-04-25 03:00:00, None,6.0, 982.0,17
7.7,7.7, 990.1, None,9.4,86.0, None,2021-04-25 04:00:00, None,6.0, 983.0,17
7.7,7.6, 989.1, None,9.4,85.0, None,2021-04-25 05:00:00, None,5.0, 982.0,17
7.8,7.6, 989.1, None,9.4,85.0, None,2021-04-25 06:00:00, None,5.0, 982.0,17
7.5,7.5, 990.1, None,7.8,87.0, None,2021-04-25 07:00:00, None,5.0, 983.0,17
7.8,7.5, 990.1, None,7.8,86.0, None,2021-04-25 08:00:00, None,6.0, 983.0,17
8.0,7.5, 990.1, None,8.0,83.0, None,2021-04-25 09:00:00, None,5.0, 983.0,17
8.0,7.5, 990.1, None,8.1,83.0, None,2021-04-25 10:00:00, None,5.0, 983.0,17
8.3,7.5, 990.1, None,8.3,82.0, None,2021-04-25 11:00:00, None,5.0, 983.0,17
8.7,7.5, 990.1, None,8.9,83.0, None,2021-04-25 12:00:00, None,6.0, 983.0,17
9.6,7.5, 990.1, None,9.6,82.0, None,2021-04-25 13:00:00, None,7.0, 983.0,17
9.2,7.5, 990.1, None,9.8,75.0, None,2021-04-25 14:00:00, None,5.0, 983.0,17
11.0,7.5, 990.1, None,10.9,68.0, None,2021-04-25 15:00:00, None,5.0, 983.0,17
10.6,7.5, 990.1, None,11.2,68.0, None,2021-04-25 16:00:00, None,5.0, 983.0,17
