air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
-0.3, None, None, 11.0, 60.0, -0.3,2021-04-23 00:00:00, -6.0,17
-0.1, None, None, 11.0, 51.0, -0.8,2021-04-23 01:00:00, -9.0,17
-0.7, None, None, 11.0, 58.0, -1.5,2021-04-23 02:00:00, -7.0,17
-1.6, None, None, 11.0, 63.0, -1.8,2021-04-23 03:00:00, -7.0,17
-2.3, None, None, 11.0, 63.0, -2.3,2021-04-23 04:00:00, -8.0,17
-2.4, None, None, 11.0, 63.0, -2.6,2021-04-23 05:00:00, -8.0,17
-2.7, None, None, 11.0, 60.0, -2.8,2021-04-23 06:00:00, -9.0,17
-1.3, None, None, -1.4, 66.0, -2.7,2021-04-23 07:00:00, -6.0,17
1.5, 1.495, 51.36, 1.3, 51.0, -2.7,2021-04-23 08:00:00, -7.0,17
2.9, 2.873, 45.94, 3.3, 46.0, -2.7,2021-04-23 09:00:00, -8.0,17
5.7, 5.725, 31.67, 5.7, 32.0, -2.7,2021-04-23 10:00:00, -10.0,17
9.3, 9.29, 30.18, 9.3, 30.0, -2.7,2021-04-23 11:00:00, -7.0,17
10.9, 10.88, 39.63, 11.5, 40.0, -2.7,2021-04-23 12:00:00, -2.0,17
11.0, 11.03, 39.78, 11.7, 40.0, -2.7,2021-04-23 13:00:00, -2.0,17
12.0, 11.95, 38.21, 12.4, 38.0, -2.7,2021-04-23 14:00:00, -2.0,17
12.1, 12.07, 39.52, 12.5, 40.0, -2.7,2021-04-23 15:00:00, -1.0,17
11.0, 11.0, 46.95, 12.5, 47.0, -2.7,2021-04-23 16:00:00, 0.0,17
10.4, 10.42, 49.07, 12.5, 49.0, -2.7,2021-04-23 17:00:00, 1.0,17
10.5, 10.45, 47.94, 12.5, 48.0, -2.7,2021-04-23 18:00:00, 0.0,17
9.6, 9.64, 52.87, 10.4, 53.0, 9.5,2021-04-23 19:00:00, 0.0,17
7.5, 7.49, 67.88, 10.4, 68.0, 7.5,2021-04-23 20:00:00, 2.0,17
4.9, 4.854, 79.82, 10.4, 80.0, 4.9,2021-04-23 21:00:00, 2.0,17
4.0, 3.995, 80.2, 10.4, 80.0, 3.8,2021-04-23 22:00:00, 1.0,17
4.2, 4.215, 82.0, 10.4, 82.0, 3.8,2021-04-23 23:00:00, 1.0,17
4.1, 4.131, 81.4, 10.4, 81.0, 3.8,2021-04-24 00:00:00, 1.0,17
3.5, 3.479, 82.7, 10.4, 83.0, 3.4,2021-04-24 01:00:00, 1.0,17
3.4, 3.389, 82.3, 10.4, 82.0, 3.2,2021-04-24 02:00:00, 1.0,17
3.2, 3.241, 84.7, 10.4, 85.0, 3.0,2021-04-24 03:00:00, 1.0,17
2.7, 2.746, 85.8, 10.4, 86.0, 2.7,2021-04-24 04:00:00, 1.0,17
2.7, 2.652, 86.7, 10.4, 87.0, 2.5,2021-04-24 05:00:00, 1.0,17
2.6, 2.552, 87.1, 10.4, 87.0, 2.4,2021-04-24 06:00:00, 1.0,17
3.3, 3.302, 86.7, 3.6, 87.0, 2.5,2021-04-24 07:00:00, 1.0,17
4.4, 4.401, 87.0, 4.4, 87.0, 2.5,2021-04-24 08:00:00, 2.0,17
5.8, 5.81, 80.2, 5.9, 80.0, 2.5,2021-04-24 09:00:00, 3.0,17
6.8, 6.814, 68.11, 6.9, 68.0, 2.5,2021-04-24 10:00:00, 1.0,17
8.2, 8.16, 43.68, 8.2, 44.0, 2.5,2021-04-24 11:00:00, -4.0,17
8.9, 8.86, 41.4, 9.0, 41.0, 2.5,2021-04-24 12:00:00, -3.0,17
8.7, 8.74, 49.1, 9.4, 49.0, 2.5,2021-04-24 13:00:00, -1.0,17
8.9, 8.88, 49.86, 9.4, 50.0, 2.5,2021-04-24 14:00:00, -1.0,17
8.8, 8.83, 50.8, 9.5, 51.0, 2.5,2021-04-24 15:00:00, -1.0,17
9.4, 9.37, 48.91, 9.7, 49.0, 2.5,2021-04-24 16:00:00, -1.0,17
9.3, 9.25, 48.8, 9.8, 49.0, 2.5,2021-04-24 17:00:00, -1.0,17
9.6, 9.64, 46.4, 9.8, 46.0, 2.5,2021-04-24 18:00:00, -1.0,17
8.9, 8.93, 48.68, 9.6, 49.0, 8.9,2021-04-24 19:00:00, -1.0,17
7.4, 7.375, 63.27, 9.6, 63.0, 7.4,2021-04-24 20:00:00, 1.0,17
5.4, 5.437, 75.21, 9.6, 75.0, 5.2,2021-04-24 21:00:00, 1.0,17
5.4, 5.361, 72.4, 9.6, 72.0, 5.2,2021-04-24 22:00:00, 1.0,17
5.1, 5.093, 74.8, 9.6, 75.0, 4.7,2021-04-24 23:00:00, 1.0,17
4.1, 4.093, 78.38, 9.6, 78.0, 4.1,2021-04-25 00:00:00, 1.0,17
3.8, 3.83, 79.57, 9.6, 80.0, 3.9,2021-04-25 01:00:00, 0.0,17
3.7, 3.668, 80.3, 9.6, 80.0, 3.7,2021-04-25 02:00:00, 1.0,17
4.1, 4.069, 73.37, 9.6, 73.0, 3.6,2021-04-25 03:00:00, 0.0,17
4.2, 4.189, 66.23, 9.6, 66.0, 3.6,2021-04-25 04:00:00, -2.0,17
4.5, 4.481, 61.27, 9.6, 61.0, 3.6,2021-04-25 05:00:00, -2.0,17
4.3, 4.271, 57.38, 9.6, 57.0, 3.6,2021-04-25 06:00:00, -3.0,17
4.1, 4.109, 68.65, 4.6, 69.0, 3.8,2021-04-25 07:00:00, -1.0,17
4.8, 4.752, 50.76, 5.2, 51.0, 3.8,2021-04-25 08:00:00, -5.0,17
5.8, 5.758, 49.43, 5.8, 49.0, 3.8,2021-04-25 09:00:00, -4.0,17
