RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
None, None, None, None, None, None, -6.0, -0.1, None, None, None, None, None, 3.0, None, None, None, None, None, None, 7.4, 60.0, None, None, None, 0.5, 0.0, 0.0,2021-04-23 00:00:00,17
None, None, None, None, None, None, -6.0, -0.2, None, None, None, None, None, 2.0, None, None, None, None, None, None, 7.4, 63.0, None, None, None, 0.0, 0.0, 0.0,2021-04-23 01:00:00,17
None, None, None, None, None, None, -6.0, -0.9, None, None, None, None, None, 3.0, None, None, None, None, None, None, 7.4, 64.0, None, None, None, -0.5, 0.1, 1.0,2021-04-23 02:00:00,17
None, None, None, None, None, None, -7.0, -0.9, None, None, None, None, None, 3.0, None, None, None, None, None, None, 7.4, 61.0, None, None, None, -0.1, 0.0, 0.0,2021-04-23 03:00:00,17
None, None, None, None, None, None, -6.0, -0.9, None, None, None, None, None, 2.0, None, None, None, None, None, None, 7.4, 61.0, None, None, None, -0.2, -0.1, 0.0,2021-04-23 04:00:00,17
None, None, None, None, None, None, -6.0, -1.2, None, None, None, None, None, 2.0, None, None, None, None, None, None, 7.4, 66.0, None, None, None, -1.1, 0.0, 0.0,2021-04-23 05:00:00,17
None, None, None, None, None, None, -7.0, -1.3, None, None, None, None, None, 3.0, None, None, None, None, None, None, 7.4, 63.0, None, None, None, -1.0, 0.0, 1.0,2021-04-23 06:00:00,17
None, None, None, None, None, None, -6.0, -1.1, None, None, None, None, None, 3.0, None, None, None, None, None, None, 1.7, 58.0, None, None, None, 0.5, 0.1, 0.0,2021-04-23 07:00:00,17
50.08, None, None, None, 3.893, 64.28, -7.0, -1.1, None, None, None, None, None, 2.0, None, 2.474, None, None, 2.598, None, 3.7, 50.0, None, 30.76, None, 2.6, 0.3, 0.0,2021-04-23 08:00:00,17
45.14, None, None, None, 2.535, 140.1, -8.0, -1.1, None, None, None, None, None, 3.0, None, 2.686, None, None, 3.179, None, 3.7, 45.0, None, 47.69, None, 3.2, -0.1, 0.0,2021-04-23 09:00:00,17
