air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
1.0, None, 1.0, 15.0, -6999.0,2021-04-23 00:00:00, -6999.0,17
0.0, None, 0.1, 15.0, -6999.0,2021-04-23 01:00:00, -6999.0,17
-1.0, None, -1.0, 15.0, -6999.0,2021-04-23 02:00:00, -6999.0,17
-1.9, None, -1.9, 15.0, -6999.0,2021-04-23 03:00:00, -6999.0,17
-2.5, None, -2.5, 15.0, -6999.0,2021-04-23 04:00:00, -6999.0,17
-3.1, None, -3.1, 15.0, -6999.0,2021-04-23 05:00:00, -6999.0,17
-3.8, None, -3.8, 15.0, -6999.0,2021-04-23 06:00:00, -6999.0,17
-4.1, None, -4.1, -3.8, -6999.0,2021-04-23 07:00:00, -6999.0,17
4.1, 4.123, -4.1, 3.9, -6999.0,2021-04-23 08:00:00, -6999.0,17
13.1, 13.1, -4.1, 13.1, -6999.0,2021-04-23 09:00:00, -6999.0,17
16.2, 16.2, -4.1, 16.2, -6999.0,2021-04-23 10:00:00, -6999.0,17
17.7, 17.71, -4.1, 17.8, -6999.0,2021-04-23 11:00:00, -6999.0,17
17.6, 17.59, -4.1, 17.8, -6999.0,2021-04-23 12:00:00, -6999.0,17
18.5, 18.53, -4.1, 18.6, -6999.0,2021-04-23 13:00:00, -6999.0,17
16.3, 16.29, -4.1, 18.6, -6999.0,2021-04-23 14:00:00, -6999.0,17
16.7, 16.74, -4.1, 18.6, -6999.0,2021-04-23 15:00:00, -6999.0,17
16.5, 16.54, -4.1, 18.6, -6999.0,2021-04-23 16:00:00, -6999.0,17
14.5, 14.47, -4.1, 18.6, -6999.0,2021-04-23 17:00:00, -6999.0,17
11.9, 11.9, -4.1, 18.6, -6999.0,2021-04-23 18:00:00, -6999.0,17
9.5, 9.47, 9.5, 11.9, -6999.0,2021-04-23 19:00:00, -6999.0,17
6.9, 6.865, 6.9, 11.9, -6999.0,2021-04-23 20:00:00, -6999.0,17
5.8, 5.836, 5.9, 11.9, -6999.0,2021-04-23 21:00:00, -6999.0,17
5.1, 5.051, 5.1, 11.9, -6999.0,2021-04-23 22:00:00, -6999.0,17
4.5, 4.519, 4.5, 11.9, -6999.0,2021-04-23 23:00:00, -6999.0,17
4.1, 4.127, 4.1, 11.9, -6999.0,2021-04-24 00:00:00, -6999.0,17
3.7, 3.678, 3.7, 11.9, -6999.0,2021-04-24 01:00:00, -6999.0,17
3.3, 3.25, 3.3, 11.9, -6999.0,2021-04-24 02:00:00, -6999.0,17
2.9, 2.93, 2.9, 11.9, -6999.0,2021-04-24 03:00:00, -6999.0,17
2.5, 2.486, 2.5, 11.9, -6999.0,2021-04-24 04:00:00, -6999.0,17
