wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
51.0, 97.0, 4.1, 0.0, 1.0, 4.4, 1.4, 0.5, 102.0, 0.0, 1.2, 98.0,2022-10-22 00:00:00, None,43,,,,,,,,,,,,
91.0, 98.0, 4.3, 0.0, 0.8, 4.3, 1.1, 0.2, 29.0, 0.0, 1.2, 98.0,2022-10-22 01:00:00, None,43,,,,,,,,,,,,
71.0, 98.0, 4.4, 0.0, 0.2, 3.7, 0.5, 0.4, 51.0, 0.0, 1.2, 99.0,2022-10-22 02:00:00, None,43,,,,,,,,,,,,
38.0, 98.0, 4.3, 0.0, -0.1, 3.0, 0.2, 0.8, 91.0, 0.0, 1.2, 99.0,2022-10-22 03:00:00, None,43,,,,,,,,,,,,
313.0, 99.0, 3.7, 0.0, 0.3, 2.9, 0.4, 0.6, 71.0, 0.0, 0.8, 99.0,2022-10-22 04:00:00, None,43,,,,,,,,,,,,
52.0, 99.0, None, 0.0, 0.7, 3.4, 0.8, 0.3, 38.0, 0.0, 0.8, 99.0,2022-10-22 05:00:00, None,43,,,,,,,,,,,,
36.0, 99.0, 2.9, 0.0, 0.5, 2.2, 0.6, 0.8, 313.0, 0.0, 0.8, 99.0,2022-10-22 06:00:00, None,43,,,,,,,,,,,,
70.0, 99.0, 3.4, 0.0, 0.2, 3.9, 0.3, 1.3, 52.0, 0.0, 0.8, 99.0,2022-10-22 07:00:00, None,43,,,,,,,,,,,,
53.0, 99.0, 2.2, 0.0, 0.7, 2.4, 0.8, 2.1, 36.0, 0.0, 0.6, 98.0,2022-10-22 08:00:00, None,43,,,,,,,,,,,,
277.0, 99.0, 3.9, 0.0, 1.2, 2.8, 1.3, 3.6, 70.0, 0.0, 0.4, 93.0,2022-10-22 09:00:00, None,43,,,,,,,,,,,,
293.0, 98.0, 2.4, 0.0, 1.8, 2.3, 2.1, 5.7, 53.0, 0.0, 0.4, 82.0,2022-10-22 10:00:00, None,43,,,,,,,,,,,,
310.0, 93.0, 2.8, 0.0, 2.6, 6.7, 3.6, 6.5, 277.0, 0.0, 0.4, 74.0,2022-10-22 11:00:00, None,43,,,,,,,,,,,,
46.0, 82.0, 2.3, 0.0, 2.9, 3.6, 5.7, 8.1, 293.0, 0.0, 0.4, 60.0,2022-10-22 12:00:00, None,43,,,,,,,,,,,,
263.0, 74.0, 6.7, 0.0, 2.2, 4.5, 6.5, 7.9, 310.0, 0.0, 0.4, 61.0,2022-10-22 13:00:00, None,43,,,,,,,,,,,,
208.0, 60.0, 3.6, 0.0, 0.8, 1.6, 8.1, 8.0, 46.0, 0.0, 0.4, 60.0,2022-10-22 14:00:00, None,43,,,,,,,,,,,,
264.0, 61.0, 4.5, 0.0, 0.8, 5.7, 7.9, 9.3, 263.0, 0.0, 0.2, 55.0,2022-10-22 15:00:00, None,43,,,,,,,,,,,,
108.0, 60.0, 1.6, 0.0, 0.7, 6.6, 8.0, 4.8, 208.0, 0.0, 0.0, 78.0,2022-10-22 16:00:00, None,43,,,,,,,,,,,,
149.0, 55.0, 5.7, 0.0, 0.7, 8.4, 9.3, 6.0, 264.0, 0.0, 0.0, 63.0,2022-10-22 17:00:00, None,43,,,,,,,,,,,,
128.0, 78.0, 6.6, 0.0, 1.3, 9.2, 4.8, 4.7, 108.0, 0.0, 0.0, 69.0,2022-10-22 18:00:00, None,43,,,,,,,,,,,,
121.0, 63.0, 8.4, 0.0, -0.5, 3.3, 6.0, 2.8, 149.0, 0.0, 0.0, 84.0,2022-10-22 19:00:00, None,43,,,,,,,,,,,,
223.0, 69.0, 9.2, 0.0, -0.5, 2.2, 4.7, 2.3, 128.0, 0.0, 0.0, 84.0,2022-10-22 20:00:00, None,43,,,,,,,,,,,,
95.0, 84.0, 3.3, 0.0, 0.4, 2.5, 2.8, 2.0, 121.0, 0.0, 0.0, 87.0,2022-10-22 21:00:00, None,43,,,,,,,,,,,,
79.0, 84.0, 2.2, 0.0, -0.1, 2.9, 2.3, 1.5, 223.0, 0.0, 0.0, 91.0,2022-10-22 22:00:00, None,43,,,,,,,,,,,,
, 87.0, 2.5, None, 0.1, None, 2.0, None, 95.0, 0.0, 0.0, None,2022-10-22 23:00:00, None,43,,,,,,,,,,,,
131.0, 91.0, 2.9, 0.0, 0.2, 3.3, 1.5, 0.1, 79.0, 0.0, 0.0, 92.0,2022-10-23 00:00:00, None,43,,,,,,,,,,,,
126.0, 92.0, 4.4, 0.0, -0.4, 3.7, 0.7, -0.4, 126.0, 0.0, 0.0, 95.0,2022-10-23 01:00:00, None,43,,,,,,,,,,,,
101.0, 92.0, 3.3, 0.0, -1.0, 3.1, 0.1, -0.3, 131.0, 0.0, 0.0, 95.0,2022-10-23 02:00:00, None,43,,,,,,,,,,,,
94.0, 95.0, 3.7, 0.0, -1.1, 3.5, -0.4, 0.6, 126.0, 0.0, 0.0, 95.0,2022-10-23 03:00:00, None,43,,,,,,,,,,,,
140.0, 95.0, 3.1, 0.0, -1.0, 2.1, -0.3, 1.0, 101.0, 0.0, 0.0, 92.0,2022-10-23 04:00:00, None,43,,,,,,,,,,,,
105.0, 95.0, 3.5, 0.0, -0.1, 1.7, 0.6, 1.0, 94.0, 0.0, 0.0, 94.0,2022-10-23 05:00:00, None,43,,,,,,,,,,,,
