TempC,time,RH,week_of_year
7.041,2019-05-28 00:00:00,86.6,22
6.281,2019-05-28 01:00:00,88.5,22
5.719,2019-05-28 02:00:00,89.8,22
4.428,2019-05-28 03:00:00,91.1,22
3.985,2019-05-28 04:00:00,93.2,22
6.102,2019-05-28 05:00:00,93.1,22
11.71,2019-05-28 06:00:00,76.1,22
15.557,2019-05-28 07:00:00,58.8,22
19.436,2019-05-28 08:00:00,47.3,22
22.441,2019-05-28 09:00:00,37.0,22
23.641,2019-05-28 10:00:00,33.5,22
25.04,2019-05-28 11:00:00,30.0,22
25.574,2019-05-28 12:00:00,26.3,22
26.94,2019-05-28 13:00:00,25.8,22
27.505,2019-05-28 14:00:00,24.5,22
28.221,2019-05-28 15:00:00,22.8,22
27.407,2019-05-28 16:00:00,22.6,22
26.646,2019-05-28 17:00:00,23.9,22
24.484,2019-05-28 18:00:00,29.1,22
21.318,2019-05-28 19:00:00,34.0,22
16.034,2019-05-28 20:00:00,51.6,22
11.759,2019-05-28 21:00:00,69.2,22
9.509,2019-05-28 22:00:00,79.0,22
7.945,2019-05-28 23:00:00,84.7,22
6.661,2019-05-29 00:00:00,89.5,22
5.821,2019-05-29 01:00:00,91.9,22
5.257,2019-05-29 02:00:00,93.5,22
4.298,2019-05-29 03:00:00,94.0,22
4.298,2019-05-29 04:00:00,95.4,22
6.484,2019-05-29 05:00:00,94.7,22
12.292,2019-05-29 06:00:00,80.7,22
16.582,2019-05-29 07:00:00,60.3,22
20.222,2019-05-29 08:00:00,47.5,22
21.891,2019-05-29 09:00:00,38.8,22
23.112,2019-05-29 10:00:00,35.1,22
24.484,2019-05-29 11:00:00,31.8,22
25.55,2019-05-29 12:00:00,28.9,22
25.817,2019-05-29 13:00:00,25.5,22
26.622,2019-05-29 14:00:00,24.6,22
26.549,2019-05-29 15:00:00,24.4,22
26.256,2019-05-29 16:00:00,22.5,22
25.501,2019-05-29 17:00:00,23.5,22
22.824,2019-05-29 18:00:00,26.1,22
20.007,2019-05-29 19:00:00,32.6,22
15.342,2019-05-29 20:00:00,52.2,22
11.516,2019-05-29 21:00:00,69.9,22
9.312,2019-05-29 22:00:00,80.6,22
7.995,2019-05-29 23:00:00,86.7,22
6.737,2019-05-30 00:00:00,90.5,22
5.847,2019-05-30 01:00:00,93.2,22
5.539,2019-05-30 02:00:00,94.6,22
4.844,2019-05-30 03:00:00,94.7,22
4.115,2019-05-30 04:00:00,95.8,22
6.813,2019-05-30 05:00:00,96.4,22
