RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, 0.1, 0.071, 28.54, -6999.0, -1.9, None, None, 29.0, None, None, 0.0, None, None, None, -1.94, None, -1.5, -6999.0, None, 0.0, 0.1, -1.9, 0.0, -6999.0,2020-04-29 00:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 28.7, -6999.0, -2.1, None, None, 29.0, None, None, 0.0, None, None, None, -2.11, None, -1.5, -6999.0, None, 0.028, 0.1, -2.1, 0.0, -6999.0,2020-04-29 01:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 28.99, -6999.0, -2.2, None, None, 29.0, None, None, 0.0, None, None, None, -2.204, None, -1.5, -6999.0, None, 0.0, 0.1, -2.2, 0.0, -6999.0,2020-04-29 02:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 28.7, -6999.0, -2.3, None, None, 29.0, None, None, 0.0, None, None, None, -2.298, None, -1.5, -6999.0, None, 0.0, 0.1, -2.3, 0.0, -6999.0,2020-04-29 03:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 28.89, -6999.0, -2.4, None, None, 29.0, None, None, 0.0, None, None, None, -2.364, None, -1.5, -6999.0, None, 0.0, 0.1, -2.4, 0.0, -6999.0,2020-04-29 04:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 29.43, -6999.0, -2.5, None, None, 29.0, None, None, 0.0, None, None, None, -2.487, None, -1.5, -6999.0, None, 0.454, 0.1, -2.5, 0.0, -6999.0,2020-04-29 05:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 29.05, -6999.0, -2.6, None, None, 29.0, None, None, 0.0, None, None, None, -2.619, None, -1.5, -6999.0, None, 0.194, 0.1, -2.6, 0.0, -6999.0,2020-04-29 06:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 28.68, -6999.0, -2.6, None, None, 29.0, None, None, 0.0, None, None, None, -2.44, None, -2.4, -6999.0, None, 0.0, 0.1, -2.4, 0.0, -6999.0,2020-04-29 07:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 28.5, -6999.0, -2.6, None, None, 29.0, None, None, 0.0, None, None, None, -1.733, None, -1.7, -6999.0, None, 0.0, 0.1, -1.7, 0.0, -6999.0,2020-04-29 08:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 28.1, -6999.0, -2.6, None, None, 28.0, None, None, 0.0, None, None, None, -0.962, None, -1.0, -6999.0, None, 0.772, 0.1, -1.0, 0.0, -6999.0,2020-04-29 09:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 27.22, -6999.0, -2.6, None, None, 27.0, None, None, 0.0, None, None, None, -0.09, None, -0.1, -6999.0, None, 0.972, 0.1, -0.1, 0.0, -6999.0,2020-04-29 10:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 29.61, -6999.0, -2.6, None, None, 30.0, None, None, 0.0, None, None, None, 0.363, None, 0.4, -6999.0, None, 0.889, 0.1, 0.4, 0.0, -6999.0,2020-04-29 11:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 30.24, -6999.0, -2.6, None, None, 30.0, None, None, 0.0, None, None, None, 0.869, None, 0.9, -6999.0, None, 0.134, 0.1, 0.9, 0.0, -6999.0,2020-04-29 12:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 29.74, -6999.0, -2.6, None, None, 30.0, None, None, 0.0, None, None, None, 1.057, None, 1.5, -6999.0, None, 0.204, 0.1, 1.1, 0.0, -6999.0,2020-04-29 13:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 31.69, -6999.0, -2.6, None, None, 32.0, None, None, 0.0, None, None, None, 2.363, None, 3.6, -6999.0, None, 3.754, 0.1, 2.4, 0.0, -6999.0,2020-04-29 14:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 28.32, -6999.0, -2.6, None, None, 28.0, None, None, 0.0, None, None, None, 1.682, None, 3.6, -6999.0, None, 1.734, 0.1, 1.7, 0.0, -6999.0,2020-04-29 15:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 25.39, -6999.0, -2.6, None, None, 25.0, None, None, 0.0, None, None, None, -0.335, None, 3.6, -6999.0, None, 1.225, 0.1, -0.3, 0.0, -6999.0,2020-04-29 16:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 24.06, -6999.0, -2.6, None, None, 24.0, None, None, 0.0, None, None, None, 1.672, None, 3.6, -6999.0, None, 1.018, 0.1, 1.7, 0.0, -6999.0,2020-04-29 17:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 21.48, -6999.0, -2.6, None, None, 21.0, None, None, 0.0, None, None, None, 2.185, None, 3.6, -6999.0, None, 1.327, 0.1, 2.2, 0.0, -6999.0,2020-04-29 18:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 23.18, -6999.0, 2.1, None, None, 23.0, None, None, 0.0, None, None, None, 2.595, None, 7.0, -6999.0, None, 0.204, 0.1, 2.6, 0.0, -6999.0,2020-04-29 19:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 23.16, -6999.0, 0.9, None, None, 23.0, None, None, 0.0, None, None, None, 1.787, None, 7.0, -6999.0, None, 0.301, 0.1, 1.8, 0.0, -6999.0,2020-04-29 20:00:00, -6999.0,18
None, None, None, 6.7, 0.087, 21.72, -6999.0, -0.7, None, None, 22.0, None, None, 0.0, None, None, None, -0.645, None, 7.0, -6999.0, None, 0.756, 0.1, -0.6, 0.0, -6999.0,2020-04-29 21:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 18.52, -6999.0, -0.7, None, None, 19.0, None, None, 0.0, None, None, None, -0.211, None, 7.0, -6999.0, None, 0.654, 0.1, -0.2, 0.0, -6999.0,2020-04-29 22:00:00, -6999.0,18
None, None, None, 0.1, 0.071, 18.06, -6999.0, -0.8, None, None, 18.0, None, None, 0.0, None, None, None, -0.681, None, 7.0, -6999.0, None, 0.334, 0.1, -0.7, 0.0, -6999.0,2020-04-29 23:00:00, -6999.0,18
