pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 4.524, 74.16, 9.6, 6.8, 25.26, 2.825, 146.6, 1.0, 2.8, 4.5, 4.4, 1.0, 0.0, 147.0, None, 74.0,2020-04-29 00:00:00, None,18
0.0, 3.05, 79.68, 9.6, 9.7, 23.19, 2.916, 164.1, 0.0, 2.9, 3.1, 2.9, 0.0, 0.0, 164.0, None, 80.0,2020-04-29 01:00:00, None,18
0.0, 1.902, 84.2, 9.6, 2.7, 38.69, 0.799, 178.4, 0.0, 0.8, 1.9, 1.9, 0.0, 0.0, 178.0, None, 84.0,2020-04-29 02:00:00, None,18
0.0, 1.248, 87.3, 9.6, 3.9, 68.75, 0.884, 245.5, 0.0, 0.9, 1.2, 1.1, 0.0, 0.0, 246.0, None, 87.0,2020-04-29 03:00:00, None,18
0.0, 1.35, 88.1, 9.6, 5.4, 61.11, 1.446, 141.5, 0.0, 1.4, 1.4, 0.7, 0.0, 0.0, 142.0, None, 88.0,2020-04-29 04:00:00, None,18
0.0, 0.658, 89.0, 9.6, 4.9, 62.01, 1.076, 184.1, -1.0, 1.1, 0.7, 0.6, -1.0, 0.0, 184.0, None, 89.0,2020-04-29 05:00:00, None,18
0.0, 0.722, 90.7, 9.6, 2.5, 59.91, 0.683, 209.5, -1.0, 0.7, 0.7, 0.6, -1.0, 0.0, 210.0, None, 91.0,2020-04-29 06:00:00, None,18
0.0, 1.362, 88.0, 1.4, 5.7, 78.76, 1.131, 234.6, 0.0, 1.1, 1.4, 0.7, 0.0, 0.0, 235.0, None, 88.0,2020-04-29 07:00:00, None,18
0.0, 2.779, 83.6, 3.5, 7.4, 65.82, 2.292, 58.97, 0.0, 2.3, 2.8, 0.7, 0.0, 0.0, 59.0, None, 84.0,2020-04-29 08:00:00, None,18
0.2, 3.671, 87.9, 3.9, 6.3, 72.36, 1.783, 18.6, 2.0, 1.8, 3.7, 0.7, 2.0, 0.2, 19.0, None, 88.0,2020-04-29 09:00:00, None,18
0.4, 4.657, 91.1, 4.5, 7.7, 54.1, 2.37, 8.19, 3.0, 2.4, 4.7, 0.7, 3.0, 0.2, 8.0, None, 91.0,2020-04-29 10:00:00, None,18
0.4, 5.212, 82.9, 5.6, 7.9, 48.99, 2.7, 349.8, 2.0, 2.7, 5.2, 0.7, 2.0, 0.1, 350.0, None, 83.0,2020-04-29 11:00:00, None,18
0.8, 5.344, 91.1, 5.8, 9.2, 61.9, 2.515, 125.0, 4.0, 2.5, 5.3, 0.7, 4.0, 0.4, 125.0, None, 91.0,2020-04-29 12:00:00, None,18
0.8, 7.309, 87.6, 7.3, 10.3, 51.25, 3.473, 328.3, 5.0, 3.5, 7.3, 0.7, 5.0, 0.0, 328.0, None, 88.0,2020-04-29 13:00:00, None,18
0.8, 8.8, 78.52, 9.0, 10.3, 47.25, 3.089, 335.4, 5.0, 3.1, 8.8, 0.7, 5.0, 0.0, 335.0, None, 79.0,2020-04-29 14:00:00, None,18
0.8, 10.55, 73.8, 10.6, 7.8, 35.33, 2.994, 324.5, 6.0, 3.0, 10.6, 0.7, 6.0, 0.0, 325.0, None, 74.0,2020-04-29 15:00:00, None,18
0.8, 11.81, 73.18, 11.7, 8.0, 47.38, 2.117, 313.2, 7.0, 2.1, 11.8, 0.7, 7.0, 0.0, 313.0, None, 73.0,2020-04-29 16:00:00, None,18
0.8, 13.56, 66.28, 13.6, 9.5, 65.65, 3.195, 47.74, 7.0, 3.2, 13.6, 0.7, 7.0, 0.0, 48.0, None, 66.0,2020-04-29 17:00:00, None,18
0.8, 14.36, 64.6, 15.0, 6.9, 45.0, 2.413, 313.5, 8.0, 2.4, 14.4, 0.7, 8.0, 0.0, 314.0, None, 65.0,2020-04-29 18:00:00, None,18
0.8, 15.16, 49.9, 16.0, 13.0, 55.44, 3.704, 61.71, 4.0, 3.7, 15.2, 14.3, 4.0, 0.0, 62.0, None, 50.0,2020-04-29 19:00:00, None,18
0.8, 13.18, 58.74, 16.0, 18.1, 55.97, 5.934, 86.7, 5.0, 5.9, 13.2, 13.3, 5.0, 0.0, 87.0, None, 59.0,2020-04-29 20:00:00, None,18
0.8, 11.54, 64.48, 16.0, 13.1, 17.64, 6.369, 119.8, 5.0, 6.4, 11.5, 11.3, 5.0, 0.0, 120.0, None, 64.0,2020-04-29 21:00:00, None,18
0.8, 11.93, 58.86, 16.0, 15.2, 24.31, 5.314, 127.4, 4.0, 5.3, 11.9, 11.3, 4.0, 0.0, 127.0, None, 59.0,2020-04-29 22:00:00, None,18
0.8, 9.63, 70.57, 16.0, 9.2, 29.44, 3.072, 156.5, 5.0, 3.1, 9.6, 9.2, 5.0, 0.0, 157.0, None, 71.0,2020-04-29 23:00:00, None,18
0.8, 9.0, 80.2, 16.0, 14.2, 61.59, 5.432, 99.7, 6.0, 5.4, 9.0, 9.0, 6.0, 0.1, 100.0, None, 80.0,2020-04-30 00:00:00, None,18
0.8, 7.31, 89.2, 16.0, 11.8, 64.78, 2.756, 148.9, 6.0, 2.8, 7.3, 7.2, 6.0, 0.0, 149.0, None, 89.0,2020-04-30 01:00:00, None,18
0.8, 7.549, 79.94, 16.0, 14.3, 26.8, 5.271, 132.5, 4.0, 5.3, 7.5, 7.0, 4.0, 0.0, 133.0, None, 80.0,2020-04-30 02:00:00, None,18
0.8, 6.109, 84.2, 16.0, 12.1, 43.14, 3.577, 141.3, 3.0, 3.6, 6.1, 5.7, 3.0, 0.0, 141.0, None, 84.0,2020-04-30 03:00:00, None,18
0.8, 6.299, 76.43, 16.0, 21.2, 17.66, 10.2, 117.1, 3.0, 10.2, 6.3, 5.7, 3.0, 0.0, 117.0, None, 76.0,2020-04-30 04:00:00, None,18
0.8, 5.742, 73.74, 16.0, 21.6, 18.53, 9.85, 111.4, 1.0, 9.9, 5.7, 5.7, 1.0, 0.0, 111.0, None, 74.0,2020-04-30 05:00:00, None,18
0.8, 4.8, 76.25, 16.0, 16.3, 29.83, 5.893, 114.1, 1.0, 5.9, 4.8, 4.7, 1.0, 0.0, 114.0, None, 76.0,2020-04-30 06:00:00, None,18
0.8, 5.412, 72.98, 5.6, 16.1, 55.47, 3.324, 107.7, 1.0, 3.3, 5.4, 4.7, 1.0, 0.0, 108.0, None, 73.0,2020-04-30 07:00:00, None,18
0.8, 5.862, 70.31, 5.8, 11.2, 69.38, 3.138, 54.54, 1.0, 3.1, 5.9, 4.7, 1.0, 0.0, 55.0, None, 70.0,2020-04-30 08:00:00, None,18
0.6, 5.913, 63.06, 6.1, 17.4, 34.98, 5.877, 110.8, -1.0, 5.9, 5.9, 4.7, -1.0, 0.0, 111.0, None, 63.0,2020-04-30 09:00:00, None,18
0.4, 6.8, 56.27, 6.9, 19.6, 48.35, 6.883, 105.0, -1.0, 6.9, 6.8, 4.7, -1.0, 0.0, 105.0, None, 56.0,2020-04-30 10:00:00, None,18
0.4, 6.796, 55.81, 7.1, 24.8, 47.87, 8.76, 292.8, -2.0, 8.8, 6.8, 4.7, -2.0, 0.0, 293.0, None, 56.0,2020-04-30 11:00:00, None,18
0.0, 8.43, 45.9, 8.7, 31.5, 48.42, 8.9, 285.5, -3.0, 8.9, 8.4, 4.7, -3.0, 0.0, 286.0, None, 46.0,2020-04-30 12:00:00, None,18
0.0, 9.79, 43.74, 9.8, 35.2, 45.35, 11.43, 287.0, -2.0, 11.4, 9.8, 4.7, -2.0, 0.0, 287.0, None, 44.0,2020-04-30 13:00:00, None,18
0.0, 10.28, 42.88, 10.5, 28.0, 77.06, 8.29, 82.3, -2.0, 8.3, 10.3, 4.7, -2.0, 0.0, 82.0, None, 43.0,2020-04-30 14:00:00, None,18
0.0, 10.79, 41.08, 10.6, 27.5, 47.09, 9.68, 113.8, -2.0, 9.7, 10.8, 4.7, -2.0, 0.0, 114.0, None, 41.0,2020-04-30 15:00:00, None,18
0.0, 10.04, 42.64, 10.9, 26.3, 44.06, 9.51, 116.9, -2.0, 9.5, 10.0, 4.7, -2.0, 0.0, 117.0, None, 43.0,2020-04-30 16:00:00, None,18
0.0, 10.35, 42.32, 11.4, 21.9, 55.1, 7.792, 114.2, -2.0, 7.8, 10.4, 4.7, -2.0, 0.0, 114.0, None, 42.0,2020-04-30 17:00:00, None,18
0.0, 9.6, 45.47, 11.4, 23.7, 61.29, 6.482, 67.5, -1.0, 6.5, 9.6, 4.7, -1.0, 0.0, 68.0, None, 45.0,2020-04-30 18:00:00, None,18
0.0, 8.58, 49.55, 9.9, 24.3, 33.45, 8.76, 99.0, -1.0, 8.8, 8.6, 8.7, -1.0, 0.0, 99.0, None, 50.0,2020-04-30 19:00:00, None,18
0.0, 6.834, 57.11, 9.9, 27.6, 50.21, 6.548, 98.1, -1.0, 6.5, 6.8, 6.8, -1.0, 0.0, 98.0, None, 57.0,2020-04-30 20:00:00, None,18
