AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
0.0, 0.0,0.0, 5.2,2020-11-25 00:00:00, 337.0, 100.0,48
0.0, None,0.0, 4.9,2020-11-25 00:15:00, 230.0, 100.0,48
0.0, None,0.0, 4.6,2020-11-25 00:30:00, 150.0, 100.0,48
0.0, None,0.0, 5.3,2020-11-25 00:45:00, 28.0, 100.0,48
0.0, 0.0,0.0, 4.0,2020-11-25 01:00:00, 57.0, 100.0,48
-0.1, None,0.0, 4.0,2020-11-25 01:15:00, 254.0, 100.0,48
-0.1, None,0.0, 3.0,2020-11-25 01:30:00, 155.0, 100.0,48
-0.1, None,0.0, 2.3,2020-11-25 01:45:00, 24.0, 100.0,48
-0.1, 1.0,0.0, 2.4,2020-11-25 02:00:00, 27.0, 100.0,48
-0.1, None,0.0, 2.6,2020-11-25 02:15:00, 30.0, 100.0,48
-0.1, None,0.0, 2.3,2020-11-25 02:30:00, 37.0, 100.0,48
-0.2, None,0.0, 2.6,2020-11-25 02:45:00, 51.0, 100.0,48
-0.4, 0.0,0.0, 3.2,2020-11-25 03:00:00, 223.0, 100.0,48
-0.6, None,0.0, 3.4,2020-11-25 03:15:00, 215.0, 100.0,48
-0.5, None,0.0, 2.0,2020-11-25 03:30:00, 159.0, 100.0,48
-0.4, None,0.0, 2.8,2020-11-25 03:45:00, 163.0, 100.0,48
-0.4, 0.0,0.0, 2.4,2020-11-25 04:00:00, 160.0, 100.0,48
-0.4, None,0.0, 3.1,2020-11-25 04:15:00, 192.0, 100.0,48
-0.4, None,0.0, 4.3,2020-11-25 04:30:00, 220.0, 100.0,48
-0.5, None,0.0, 3.7,2020-11-25 04:45:00, 199.0, 100.0,48
-0.7, 0.0,0.0, 2.7,2020-11-25 05:00:00, 197.0, 100.0,48
-0.8, None,0.0, 2.6,2020-11-25 05:15:00, 138.0, 100.0,48
-0.6, None,0.0, 3.0,2020-11-25 05:30:00, 183.0, 100.0,48
-0.5, None,0.0, 3.4,2020-11-25 05:45:00, 199.0, 100.0,48
-0.6, 0.0,0.0, 4.5,2020-11-25 06:00:00, 212.0, 100.0,48
-0.6, None,0.0, 3.9,2020-11-25 06:15:00, 223.0, 100.0,48
-0.7, None,0.0, 3.6,2020-11-25 06:30:00, 215.0, 100.0,48
-0.8, None,0.0, 3.0,2020-11-25 06:45:00, 206.0, 100.0,48
-0.7, 0.0,0.0, 2.7,2020-11-25 07:00:00, 171.0, 100.0,48
-0.4, None,0.0, 3.3,2020-11-25 07:15:00, 210.0, 100.0,48
-0.4, None,0.0, 1.7,2020-11-25 07:30:00, 147.0, 100.0,48
-0.3, None,0.0, 1.8,2020-11-25 07:45:00, 61.0, 100.0,48
-0.3, 0.0,0.0, 2.2,2020-11-25 08:00:00, 172.0, 100.0,48
-0.3, None,0.0, 2.3,2020-11-25 08:15:00, 195.0, 100.0,48
-0.1, None,0.0, 2.2,2020-11-25 08:30:00, 157.0, 100.0,48
